Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,7,10 inches
Row 3,11,15 inches
Row 4,12,15 inches
Row 5,13,15 inches
Row 6,14,15 inches
Row 7,14,15 inches
Row 8,11,15 inches
Row 9,8,10 inches
Row 10,12,15 inches
Row 11,6,10 inches
Row 12,13,15 inches
Row 13,12,15 inches
Row 14,8,10 inches
Row 15,10,10 inches
Row 16,14,15 inches
Row 17,6,10 inches
Row 18,12,15 inches
Row 19,5,5 inches
Row 20,15,15 inches
Row 21,14,15 inches
Row 22,10,10 inches
Row 23,12,15 inches
Row 24,11,15 inches
Row 25,5,5 inches
Row 26,10,10 inches
Row 27,14,15 inches
Row 28,13,15 inches
Row 29,5,5 inches
Row 30,15,15 inches
Row 31,11,15 inches
Row 32,15,15 inches
Row 33,14,15 inches
Row 34,9,10 inches
Row 35,6,10 inches
Row 36,5,5 inches
Row 37,8,10 inches
Row 38,12,15 inches
Row 39,8,10 inches
Row 40,14,15 inches
Row 41,11,15 inches
Row 42,15,15 inches
Row 43,14,15 inches
Row 44,12,15 inches
Row 45,8,10 inches
Row 46,5,5 inches
Row 47,5,5 inches
Row 48,14,15 inches
Row 49,15,15 inches
Row 50,6,10 inches
Row 51,9,10 inches
Row 52,9,10 inches
Row 53,12,15 inches
Row 54,8,10 inches
Row 55,11,15 inches
Row 56,5,5 inches
Row 57,5,5 inches
Row 58,13,15 inches
Row 59,8,10 inches
Row 60,10,10 inches
Row 61,9,10 inches
Row 62,7,10 inches
Row 63,8,10 inches
Row 64,9,10 inches
Row 65,14,15 inches
Row 66,9,10 inches
Row 67,5,5 inches
Row 68,12,15 inches
Row 69,7,10 inches
Row 70,9,10 inches
Row 71,8,10 inches
Row 72,12,15 inches
Row 73,5,5 inches
Row 74,12,15 inches
Row 75,15,15 inches
Row 76,9,10 inches
Row 77,8,10 inches
Row 78,14,15 inches
Row 79,12,15 inches
Row 80,6,10 inches
Row 81,12,15 inches
Row 82,10,10 inches
Row 83,12,15 inches
Row 84,15,15 inches
Row 85,10,10 inches
Row 86,13,15 inches
Row 87,6,10 inches
Row 88,11,15 inches
Row 89,13,15 inches
Row 90,12,15 inches
Row 91,6,10 inches
Row 92,12,15 inches
Row 93,15,15 inches
Row 94,15,15 inches
Row 95,11,15 inches
Row 96,6,10 inches
Row 97,6,10 inches
Row 98,7,10 inches
Row 99,13,15 inches
Row 100,13,15 inches
Row 101,8,10 inches
Row 102,13,15 inches
Row 103,14,15 inches
Row 104,13,15 inches
Row 105,6,10 inches
Row 106,11,15 inches
Row 107,12,15 inches
Row 108,15,15 inches
Row 109,7,10 inches
Row 110,14,15 inches
Row 111,9,10 inches
Row 112,13,15 inches
Row 113,13,15 inches
Row 114,15,15 inches
Row 115,8,10 inches
Row 116,13,15 inches
Row 117,12,15 inches
Row 118,15,15 inches
Row 119,7,10 inches
