Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,5,5 inches
Row 3,5,5 inches
Row 4,13,15 inches
Row 5,10,10 inches
Row 6,10,10 inches
Row 7,6,10 inches
Row 8,11,15 inches
Row 9,5,5 inches
Row 10,9,10 inches
Row 11,11,15 inches
Row 12,5,5 inches
Row 13,9,10 inches
Row 14,10,10 inches
Row 15,7,10 inches
Row 16,10,10 inches
Row 17,8,10 inches
Row 18,5,5 inches
Row 19,14,15 inches
Row 20,12,15 inches
Row 21,5,5 inches
Row 22,5,5 inches
Row 23,7,10 inches
Row 24,11,15 inches
Row 25,7,10 inches
Row 26,9,10 inches
Row 27,10,10 inches
Row 28,10,10 inches
Row 29,8,10 inches
Row 30,5,5 inches
Row 31,13,15 inches
Row 32,6,10 inches
Row 33,5,5 inches
Row 34,7,10 inches
Row 35,14,15 inches
Row 36,12,15 inches
Row 37,10,10 inches
Row 38,7,10 inches
Row 39,14,15 inches
Row 40,8,10 inches
Row 41,10,10 inches
Row 42,6,10 inches
Row 43,8,10 inches
Row 44,14,15 inches
Row 45,7,10 inches
Row 46,7,10 inches
Row 47,14,15 inches
Row 48,7,10 inches
Row 49,9,10 inches
Row 50,10,10 inches
Row 51,6,10 inches
Row 52,6,10 inches
Row 53,8,10 inches
Row 54,9,10 inches
Row 55,10,10 inches
Row 56,11,15 inches
Row 57,11,15 inches
Row 58,5,5 inches
Row 59,12,15 inches
Row 60,8,10 inches
Row 61,8,10 inches
Row 62,6,10 inches
Row 63,13,15 inches
Row 64,5,5 inches
Row 65,12,15 inches
Row 66,13,15 inches
Row 67,6,10 inches
Row 68,10,10 inches
Row 69,11,15 inches
Row 70,15,15 inches
Row 71,11,15 inches
Row 72,6,10 inches
Row 73,9,10 inches
Row 74,15,15 inches
Row 75,15,15 inches
Row 76,14,15 inches
Row 77,7,10 inches
Row 78,5,5 inches
Row 79,6,10 inches
Row 80,7,10 inches
Row 81,14,15 inches
Row 82,14,15 inches
Row 83,5,5 inches
Row 84,13,15 inches
Row 85,15,15 inches
Row 86,15,15 inches
Row 87,14,15 inches
Row 88,10,10 inches
Row 89,14,15 inches
Row 90,7,10 inches
Row 91,6,10 inches
Row 92,5,5 inches
Row 93,15,15 inches
Row 94,14,15 inches
Row 95,6,10 inches
Row 96,13,15 inches
Row 97,5,5 inches
Row 98,9,10 inches
Row 99,9,10 inches
Row 100,12,15 inches
Row 101,13,15 inches
Row 102,5,5 inches
Row 103,11,15 inches
Row 104,13,15 inches
Row 105,5,5 inches
Row 106,8,10 inches
Row 107,6,10 inches
Row 108,5,5 inches
Row 109,6,10 inches
Row 110,12,15 inches
Row 111,11,15 inches
Row 112,14,15 inches
Row 113,13,15 inches
Row 114,8,10 inches
Row 115,7,10 inches
Row 116,5,5 inches
Row 117,6,10 inches
Row 118,9,10 inches
Row 119,12,15 inches
Row 120,12,15 inches
Row 121,6,10 inches
Row 122,6,10 inches
Row 123,12,15 inches
Row 124,11,15 inches
Row 125,5,5 inches
Row 126,12,15 inches
Row 127,6,10 inches
Row 128,13,15 inches
Row 129,9,10 inches
Row 130,11,15 inches
Row 131,13,15 inches
Row 132,6,10 inches
Row 133,14,15 inches
Row 134,10,10 inches
Row 135,9,10 inches
Row 136,10,10 inches
Row 137,7,10 inches
Row 138,5,5 inches
Row 139,14,15 inches
Row 140,6,10 inches
Row 141,10,10 inches
Row 142,15,15 inches
Row 143,8,10 inches
Row 144,9,10 inches
Row 145,10,10 inches
Row 146,5,5 inches
Row 147,8,10 inches
Row 148,8,10 inches
Row 149,10,10 inches
Row 150,12,15 inches
Row 151,5,5 inches
Row 152,9,10 inches
Row 153,12,15 inches
Row 154,8,10 inches
Row 155,6,10 inches
Row 156,11,15 inches
Row 157,15,15 inches
Row 158,9,10 inches
Row 159,6,10 inches
Row 160,15,15 inches
Row 161,15,15 inches
Row 162,14,15 inches
Row 163,8,10 inches
Row 164,5,5 inches
Row 165,14,15 inches
Row 166,15,15 inches
Row 167,12,15 inches
