Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,5,5 inches
Row 3,9,10 inches
Row 4,13,15 inches
Row 5,5,5 inches
Row 6,7,10 inches
Row 7,11,15 inches
Row 8,14,15 inches
Row 9,14,15 inches
Row 10,7,10 inches
Row 11,13,15 inches
Row 12,7,10 inches
Row 13,7,10 inches
Row 14,8,10 inches
Row 15,15,15 inches
Row 16,12,15 inches
Row 17,15,15 inches
Row 18,14,15 inches
Row 19,9,10 inches
Row 20,7,10 inches
Row 21,8,10 inches
Row 22,14,15 inches
Row 23,11,15 inches
Row 24,5,5 inches
Row 25,7,10 inches
Row 26,13,15 inches
Row 27,9,10 inches
Row 28,9,10 inches
Row 29,9,10 inches
Row 30,7,10 inches
Row 31,7,10 inches
Row 32,13,15 inches
Row 33,14,15 inches
Row 34,9,10 inches
Row 35,11,15 inches
Row 36,11,15 inches
Row 37,6,10 inches
Row 38,11,15 inches
Row 39,12,15 inches
Row 40,5,5 inches
Row 41,5,5 inches
Row 42,6,10 inches
Row 43,12,15 inches
Row 44,8,10 inches
Row 45,8,10 inches
Row 46,5,5 inches
Row 47,12,15 inches
Row 48,13,15 inches
Row 49,12,15 inches
Row 50,5,5 inches
Row 51,14,15 inches
Row 52,13,15 inches
Row 53,8,10 inches
Row 54,10,10 inches
Row 55,8,10 inches
Row 56,11,15 inches
Row 57,9,10 inches
Row 58,14,15 inches
Row 59,10,10 inches
Row 60,6,10 inches
Row 61,9,10 inches
Row 62,9,10 inches
Row 63,9,10 inches
Row 64,6,10 inches
Row 65,7,10 inches
Row 66,6,10 inches
Row 67,15,15 inches
Row 68,12,15 inches
Row 69,6,10 inches
Row 70,6,10 inches
Row 71,8,10 inches
Row 72,10,10 inches
Row 73,11,15 inches
Row 74,10,10 inches
Row 75,5,5 inches
Row 76,15,15 inches
Row 77,5,5 inches
Row 78,11,15 inches
Row 79,12,15 inches
Row 80,13,15 inches
Row 81,13,15 inches
Row 82,11,15 inches
Row 83,10,10 inches
Row 84,11,15 inches
Row 85,13,15 inches
Row 86,11,15 inches
Row 87,15,15 inches
Row 88,10,10 inches
Row 89,11,15 inches
Row 90,7,10 inches
Row 91,10,10 inches
Row 92,8,10 inches
Row 93,6,10 inches
Row 94,8,10 inches
Row 95,5,5 inches
Row 96,6,10 inches
Row 97,6,10 inches
Row 98,12,15 inches
Row 99,15,15 inches
Row 100,5,5 inches
Row 101,9,10 inches
Row 102,10,10 inches
Row 103,11,15 inches
Row 104,5,5 inches
Row 105,5,5 inches
Row 106,11,15 inches
Row 107,10,10 inches
Row 108,13,15 inches
Row 109,5,5 inches
Row 110,8,10 inches
Row 111,10,10 inches
Row 112,12,15 inches
Row 113,10,10 inches
Row 114,15,15 inches
Row 115,15,15 inches
Row 116,8,10 inches
Row 117,14,15 inches
Row 118,8,10 inches
Row 119,6,10 inches
Row 120,6,10 inches
Row 121,9,10 inches
Row 122,5,5 inches
Row 123,11,15 inches
Row 124,15,15 inches
Row 125,5,5 inches
Row 126,14,15 inches
Row 127,15,15 inches
Row 128,5,5 inches
Row 129,15,15 inches
Row 130,8,10 inches
Row 131,12,15 inches
Row 132,5,5 inches
Row 133,5,5 inches
Row 134,7,10 inches
Row 135,6,10 inches
Row 136,13,15 inches
Row 137,11,15 inches
Row 138,7,10 inches
Row 139,8,10 inches
Row 140,13,15 inches
Row 141,9,10 inches
Row 142,13,15 inches
Row 143,6,10 inches
Row 144,10,10 inches
Row 145,9,10 inches
