Row,Number of Houses,Pipe Size,pipe_size
Row 1,6,10 inches,15 inches
Row 2,7,10 inches,15 inches
Row 3,7,10 inches,15 inches
Row 4,9,10 inches,15 inches
Row 5,11,15 inches,15 inches
Row 6,9,10 inches,15 inches
Row 7,14,15 inches,15 inches
Row 8,10,10 inches,15 inches
Row 9,13,15 inches,15 inches
Row 10,6,10 inches,15 inches
Row 11,7,10 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,6,10 inches,15 inches
Row 14,12,15 inches,15 inches
Row 15,14,15 inches,15 inches
Row 16,9,10 inches,15 inches
Row 17,15,15 inches,15 inches
Row 18,9,10 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,14,15 inches,15 inches
Row 21,12,15 inches,15 inches
Row 22,14,15 inches,15 inches
Row 23,9,10 inches,15 inches
Row 24,8,10 inches,15 inches
Row 25,9,10 inches,15 inches
Row 26,8,10 inches,15 inches
Row 27,15,15 inches,15 inches
Row 28,5,5 inches,15 inches
Row 29,5,5 inches,15 inches
Row 30,10,10 inches,15 inches
Row 31,5,5 inches,15 inches
Row 32,13,15 inches,15 inches
Row 33,6,10 inches,15 inches
Row 34,12,15 inches,15 inches
Row 35,12,15 inches,15 inches
Row 36,13,15 inches,15 inches
Row 37,12,15 inches,15 inches
Row 38,11,15 inches,15 inches
Row 39,14,15 inches,15 inches
Row 40,8,10 inches,15 inches
Row 41,6,10 inches,15 inches
Row 42,8,10 inches,15 inches
Row 43,12,15 inches,15 inches
Row 44,10,10 inches,15 inches
Row 45,8,10 inches,15 inches
Row 46,9,10 inches,15 inches
Row 47,12,15 inches,15 inches
Row 48,11,15 inches,15 inches
Row 49,13,15 inches,15 inches
Row 50,14,15 inches,15 inches
Row 51,6,10 inches,15 inches
Row 52,9,10 inches,15 inches
Row 53,14,15 inches,15 inches
Row 54,11,15 inches,15 inches
Row 55,12,15 inches,15 inches
Row 56,5,5 inches,15 inches
Row 57,13,15 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,10,10 inches,15 inches
Row 60,8,10 inches,15 inches
Row 61,8,10 inches,15 inches
Row 62,6,10 inches,15 inches
Row 63,12,15 inches,15 inches
Row 64,12,15 inches,15 inches
Row 65,7,10 inches,15 inches
Row 66,7,10 inches,15 inches
Row 67,5,5 inches,15 inches
