Row,Number of Houses,Pipe Size,pipe_size
Row 1,12,15 inches,15 inches
Row 2,10,10 inches,15 inches
Row 3,6,10 inches,15 inches
Row 4,7,10 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,15,15 inches,15 inches
Row 7,9,10 inches,15 inches
Row 8,13,15 inches,15 inches
Row 9,7,10 inches,15 inches
Row 10,12,15 inches,15 inches
Row 11,6,10 inches,15 inches
Row 12,5,5 inches,15 inches
Row 13,8,10 inches,15 inches
Row 14,15,15 inches,15 inches
Row 15,11,15 inches,15 inches
Row 16,14,15 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,8,10 inches,15 inches
Row 19,15,15 inches,15 inches
Row 20,7,10 inches,15 inches
Row 21,8,10 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,7,10 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,10,10 inches,15 inches
Row 26,9,10 inches,15 inches
Row 27,6,10 inches,15 inches
Row 28,13,15 inches,15 inches
Row 29,8,10 inches,15 inches
Row 30,10,10 inches,15 inches
Row 31,6,10 inches,15 inches
Row 32,15,15 inches,15 inches
Row 33,8,10 inches,15 inches
Row 34,9,10 inches,15 inches
Row 35,9,10 inches,15 inches
Row 36,9,10 inches,15 inches
Row 37,12,15 inches,15 inches
Row 38,12,15 inches,15 inches
Row 39,7,10 inches,15 inches
Row 40,11,15 inches,15 inches
Row 41,13,15 inches,15 inches
Row 42,5,5 inches,15 inches
Row 43,12,15 inches,15 inches
Row 44,7,10 inches,15 inches
Row 45,10,10 inches,15 inches
Row 46,7,10 inches,15 inches
Row 47,14,15 inches,15 inches
Row 48,8,10 inches,15 inches
Row 49,6,10 inches,15 inches
Row 50,15,15 inches,15 inches
Row 51,9,10 inches,15 inches
Row 52,9,10 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,13,15 inches,15 inches
Row 55,12,15 inches,15 inches
Row 56,13,15 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,14,15 inches,15 inches
Row 60,14,15 inches,15 inches
Row 61,10,10 inches,15 inches
Row 62,7,10 inches,15 inches
Row 63,10,10 inches,15 inches
Row 64,6,10 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,12,15 inches,15 inches
Row 67,9,10 inches,15 inches
Row 68,10,10 inches,15 inches
Row 69,11,15 inches,15 inches
Row 70,14,15 inches,15 inches
Row 71,9,10 inches,15 inches
Row 72,15,15 inches,15 inches
Row 73,6,10 inches,15 inches
Row 74,8,10 inches,15 inches
Row 75,12,15 inches,15 inches
Row 76,11,15 inches,15 inches
Row 77,9,10 inches,15 inches
Row 78,9,10 inches,15 inches
Row 79,14,15 inches,15 inches
Row 80,8,10 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,8,10 inches,15 inches
Row 83,10,10 inches,15 inches
Row 84,11,15 inches,15 inches
Row 85,10,10 inches,15 inches
Row 86,6,10 inches,15 inches
Row 87,11,15 inches,15 inches
Row 88,13,15 inches,15 inches
Row 89,9,10 inches,15 inches
Row 90,10,10 inches,15 inches
Row 91,5,5 inches,15 inches
Row 92,10,10 inches,15 inches
Row 93,6,10 inches,15 inches
Row 94,7,10 inches,15 inches
Row 95,5,5 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,5,5 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,12,15 inches,15 inches
Row 101,12,15 inches,15 inches
Row 102,5,5 inches,15 inches
Row 103,10,10 inches,15 inches
Row 104,11,15 inches,15 inches
Row 105,7,10 inches,15 inches
Row 106,5,5 inches,15 inches
Row 107,6,10 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,8,10 inches,15 inches
Row 110,10,10 inches,15 inches
Row 111,11,15 inches,15 inches
Row 112,9,10 inches,15 inches
Row 113,10,10 inches,15 inches
Row 114,11,15 inches,15 inches
Row 115,9,10 inches,15 inches
Row 116,6,10 inches,15 inches
Row 117,15,15 inches,15 inches
Row 118,13,15 inches,15 inches
Row 119,11,15 inches,15 inches
Row 120,14,15 inches,15 inches
Row 121,12,15 inches,15 inches
Row 122,8,10 inches,15 inches
Row 123,11,15 inches,15 inches
Row 124,12,15 inches,15 inches
