Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,11,15 inches,15 inches
Row 3,11,15 inches,15 inches
Row 4,10,10 inches,15 inches
Row 5,14,15 inches,15 inches
Row 6,11,15 inches,15 inches
Row 7,5,5 inches,15 inches
Row 8,5,5 inches,15 inches
Row 9,10,10 inches,15 inches
Row 10,12,15 inches,15 inches
Row 11,8,10 inches,15 inches
Row 12,5,5 inches,15 inches
Row 13,12,15 inches,15 inches
Row 14,7,10 inches,15 inches
Row 15,9,10 inches,15 inches
Row 16,13,15 inches,15 inches
Row 17,14,15 inches,15 inches
Row 18,10,10 inches,15 inches
Row 19,13,15 inches,15 inches
Row 20,6,10 inches,15 inches
Row 21,10,10 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,7,10 inches,15 inches
Row 24,5,5 inches,15 inches
Row 25,7,10 inches,15 inches
Row 26,8,10 inches,15 inches
Row 27,15,15 inches,15 inches
Row 28,14,15 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,10,10 inches,15 inches
Row 31,14,15 inches,15 inches
Row 32,14,15 inches,15 inches
Row 33,5,5 inches,15 inches
Row 34,11,15 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,11,15 inches,15 inches
Row 37,10,10 inches,15 inches
Row 38,15,15 inches,15 inches
Row 39,8,10 inches,15 inches
Row 40,12,15 inches,15 inches
Row 41,5,5 inches,15 inches
Row 42,13,15 inches,15 inches
Row 43,13,15 inches,15 inches
Row 44,11,15 inches,15 inches
Row 45,11,15 inches,15 inches
Row 46,15,15 inches,15 inches
Row 47,11,15 inches,15 inches
Row 48,11,15 inches,15 inches
Row 49,15,15 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,15,15 inches,15 inches
Row 53,10,10 inches,15 inches
Row 54,13,15 inches,15 inches
Row 55,9,10 inches,15 inches
Row 56,11,15 inches,15 inches
Row 57,13,15 inches,15 inches
Row 58,13,15 inches,15 inches
Row 59,10,10 inches,15 inches
Row 60,11,15 inches,15 inches
Row 61,10,10 inches,15 inches
Row 62,8,10 inches,15 inches
Row 63,9,10 inches,15 inches
Row 64,9,10 inches,15 inches
Row 65,6,10 inches,15 inches
Row 66,9,10 inches,15 inches
Row 67,9,10 inches,15 inches
Row 68,15,15 inches,15 inches
Row 69,13,15 inches,15 inches
Row 70,15,15 inches,15 inches
Row 71,6,10 inches,15 inches
Row 72,7,10 inches,15 inches
Row 73,8,10 inches,15 inches
Row 74,8,10 inches,15 inches
Row 75,14,15 inches,15 inches
Row 76,5,5 inches,15 inches
Row 77,15,15 inches,15 inches
Row 78,7,10 inches,15 inches
Row 79,5,5 inches,15 inches
Row 80,5,5 inches,15 inches
Row 81,12,15 inches,15 inches
Row 82,7,10 inches,15 inches
Row 83,13,15 inches,15 inches
Row 84,14,15 inches,15 inches
Row 85,7,10 inches,15 inches
Row 86,12,15 inches,15 inches
Row 87,7,10 inches,15 inches
Row 88,13,15 inches,15 inches
Row 89,8,10 inches,15 inches
Row 90,12,15 inches,15 inches
Row 91,8,10 inches,15 inches
Row 92,12,15 inches,15 inches
Row 93,5,5 inches,15 inches
Row 94,12,15 inches,15 inches
Row 95,10,10 inches,15 inches
Row 96,13,15 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,14,15 inches,15 inches
Row 99,9,10 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,7,10 inches,15 inches
Row 103,14,15 inches,15 inches
Row 104,14,15 inches,15 inches
Row 105,8,10 inches,15 inches
Row 106,9,10 inches,15 inches
Row 107,6,10 inches,15 inches
Row 108,14,15 inches,15 inches
Row 109,12,15 inches,15 inches
Row 110,13,15 inches,15 inches
Row 111,14,15 inches,15 inches
Row 112,14,15 inches,15 inches
Row 113,5,5 inches,15 inches
Row 114,11,15 inches,15 inches
Row 115,7,10 inches,15 inches
Row 116,15,15 inches,15 inches
Row 117,6,10 inches,15 inches
Row 118,6,10 inches,15 inches
Row 119,10,10 inches,15 inches
Row 120,6,10 inches,15 inches
Row 121,12,15 inches,15 inches
Row 122,11,15 inches,15 inches
Row 123,8,10 inches,15 inches
Row 124,13,15 inches,15 inches
Row 125,12,15 inches,15 inches
Row 126,13,15 inches,15 inches
Row 127,13,15 inches,15 inches
Row 128,12,15 inches,15 inches
Row 129,15,15 inches,15 inches
