Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,5,5 inches
Row 3,15,15 inches
Row 4,5,5 inches
Row 5,6,10 inches
Row 6,15,15 inches
Row 7,13,15 inches
Row 8,15,15 inches
Row 9,15,15 inches
Row 10,8,10 inches
Row 11,5,5 inches
Row 12,14,15 inches
Row 13,6,10 inches
Row 14,5,5 inches
Row 15,5,5 inches
Row 16,6,10 inches
Row 17,14,15 inches
Row 18,11,15 inches
Row 19,5,5 inches
Row 20,8,10 inches
Row 21,5,5 inches
Row 22,7,10 inches
Row 23,12,15 inches
Row 24,10,10 inches
Row 25,14,15 inches
Row 26,14,15 inches
Row 27,6,10 inches
Row 28,7,10 inches
Row 29,12,15 inches
Row 30,15,15 inches
Row 31,7,10 inches
Row 32,9,10 inches
Row 33,6,10 inches
Row 34,6,10 inches
Row 35,7,10 inches
Row 36,12,15 inches
Row 37,7,10 inches
Row 38,6,10 inches
Row 39,5,5 inches
Row 40,14,15 inches
Row 41,15,15 inches
Row 42,6,10 inches
Row 43,12,15 inches
Row 44,7,10 inches
Row 45,7,10 inches
Row 46,9,10 inches
Row 47,8,10 inches
Row 48,7,10 inches
Row 49,11,15 inches
Row 50,5,5 inches
Row 51,11,15 inches
Row 52,12,15 inches
Row 53,11,15 inches
Row 54,9,10 inches
Row 55,15,15 inches
Row 56,13,15 inches
Row 57,14,15 inches
Row 58,13,15 inches
Row 59,10,10 inches
Row 60,14,15 inches
Row 61,8,10 inches
Row 62,15,15 inches
Row 63,12,15 inches
Row 64,7,10 inches
Row 65,15,15 inches
Row 66,10,10 inches
Row 67,15,15 inches
Row 68,8,10 inches
Row 69,14,15 inches
Row 70,6,10 inches
Row 71,5,5 inches
Row 72,13,15 inches
Row 73,8,10 inches
Row 74,6,10 inches
Row 75,5,5 inches
Row 76,6,10 inches
Row 77,12,15 inches
Row 78,10,10 inches
Row 79,13,15 inches
Row 80,6,10 inches
Row 81,7,10 inches
Row 82,13,15 inches
Row 83,9,10 inches
Row 84,12,15 inches
Row 85,11,15 inches
Row 86,9,10 inches
Row 87,11,15 inches
Row 88,15,15 inches
Row 89,7,10 inches
Row 90,5,5 inches
Row 91,12,15 inches
Row 92,12,15 inches
Row 93,10,10 inches
Row 94,15,15 inches
Row 95,5,5 inches
Row 96,11,15 inches
Row 97,5,5 inches
Row 98,10,10 inches
Row 99,9,10 inches
Row 100,7,10 inches
Row 101,9,10 inches
Row 102,14,15 inches
Row 103,9,10 inches
