Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,6,10 inches
Row 3,14,15 inches
Row 4,15,15 inches
Row 5,5,5 inches
Row 6,11,15 inches
Row 7,7,10 inches
Row 8,6,10 inches
Row 9,10,10 inches
Row 10,14,15 inches
Row 11,14,15 inches
Row 12,13,15 inches
Row 13,11,15 inches
Row 14,10,10 inches
Row 15,7,10 inches
Row 16,5,5 inches
Row 17,7,10 inches
Row 18,10,10 inches
Row 19,6,10 inches
Row 20,8,10 inches
Row 21,15,15 inches
Row 22,7,10 inches
Row 23,9,10 inches
Row 24,11,15 inches
Row 25,11,15 inches
Row 26,13,15 inches
Row 27,10,10 inches
Row 28,13,15 inches
Row 29,14,15 inches
Row 30,14,15 inches
Row 31,8,10 inches
Row 32,7,10 inches
Row 33,15,15 inches
Row 34,15,15 inches
Row 35,5,5 inches
Row 36,12,15 inches
Row 37,13,15 inches
Row 38,6,10 inches
Row 39,14,15 inches
Row 40,5,5 inches
Row 41,12,15 inches
Row 42,9,10 inches
Row 43,15,15 inches
Row 44,14,15 inches
Row 45,5,5 inches
Row 46,6,10 inches
Row 47,15,15 inches
Row 48,14,15 inches
Row 49,8,10 inches
Row 50,10,10 inches
Row 51,6,10 inches
Row 52,13,15 inches
Row 53,11,15 inches
Row 54,15,15 inches
Row 55,15,15 inches
Row 56,7,10 inches
Row 57,10,10 inches
Row 58,6,10 inches
Row 59,9,10 inches
Row 60,12,15 inches
Row 61,11,15 inches
Row 62,11,15 inches
Row 63,8,10 inches
Row 64,8,10 inches
Row 65,13,15 inches
Row 66,6,10 inches
Row 67,5,5 inches
Row 68,10,10 inches
Row 69,10,10 inches
Row 70,11,15 inches
Row 71,14,15 inches
Row 72,14,15 inches
Row 73,14,15 inches
Row 74,13,15 inches
Row 75,14,15 inches
Row 76,6,10 inches
Row 77,8,10 inches
Row 78,10,10 inches
Row 79,7,10 inches
Row 80,15,15 inches
Row 81,11,15 inches
Row 82,12,15 inches
Row 83,6,10 inches
Row 84,15,15 inches
Row 85,12,15 inches
Row 86,5,5 inches
Row 87,15,15 inches
Row 88,15,15 inches
Row 89,7,10 inches
Row 90,13,15 inches
Row 91,8,10 inches
Row 92,13,15 inches
Row 93,9,10 inches
Row 94,8,10 inches
Row 95,5,5 inches
Row 96,14,15 inches
Row 97,14,15 inches
Row 98,8,10 inches
Row 99,9,10 inches
Row 100,11,15 inches
Row 101,10,10 inches
Row 102,13,15 inches
Row 103,12,15 inches
Row 104,15,15 inches
Row 105,15,15 inches
Row 106,6,10 inches
Row 107,14,15 inches
Row 108,5,5 inches
Row 109,7,10 inches
Row 110,6,10 inches
Row 111,8,10 inches
Row 112,8,10 inches
Row 113,9,10 inches
Row 114,9,10 inches
Row 115,13,15 inches
Row 116,14,15 inches
Row 117,8,10 inches
Row 118,15,15 inches
Row 119,7,10 inches
Row 120,15,15 inches
Row 121,7,10 inches
Row 122,8,10 inches
Row 123,10,10 inches
Row 124,13,15 inches
Row 125,11,15 inches
Row 126,14,15 inches
Row 127,9,10 inches
Row 128,6,10 inches
Row 129,10,10 inches
Row 130,14,15 inches
Row 131,11,15 inches
Row 132,13,15 inches
Row 133,8,10 inches
Row 134,11,15 inches
Row 135,6,10 inches
Row 136,7,10 inches
Row 137,15,15 inches
Row 138,12,15 inches
Row 139,13,15 inches
Row 140,14,15 inches
Row 141,9,10 inches
