Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,6,10 inches
Row 3,12,15 inches
Row 4,10,10 inches
Row 5,7,10 inches
Row 6,10,10 inches
Row 7,12,15 inches
Row 8,12,15 inches
Row 9,9,10 inches
Row 10,6,10 inches
Row 11,10,10 inches
Row 12,11,15 inches
Row 13,13,15 inches
Row 14,6,10 inches
Row 15,14,15 inches
Row 16,7,10 inches
Row 17,7,10 inches
Row 18,8,10 inches
Row 19,8,10 inches
Row 20,6,10 inches
Row 21,7,10 inches
Row 22,6,10 inches
Row 23,6,10 inches
Row 24,7,10 inches
Row 25,8,10 inches
Row 26,15,15 inches
Row 27,11,15 inches
Row 28,11,15 inches
Row 29,15,15 inches
Row 30,10,10 inches
Row 31,10,10 inches
Row 32,11,15 inches
Row 33,6,10 inches
Row 34,10,10 inches
Row 35,10,10 inches
Row 36,9,10 inches
Row 37,8,10 inches
Row 38,15,15 inches
Row 39,13,15 inches
Row 40,12,15 inches
Row 41,11,15 inches
Row 42,13,15 inches
Row 43,14,15 inches
Row 44,7,10 inches
Row 45,11,15 inches
Row 46,15,15 inches
Row 47,11,15 inches
Row 48,11,15 inches
Row 49,15,15 inches
Row 50,9,10 inches
Row 51,13,15 inches
Row 52,11,15 inches
Row 53,5,5 inches
Row 54,14,15 inches
Row 55,9,10 inches
Row 56,11,15 inches
Row 57,15,15 inches
Row 58,9,10 inches
Row 59,8,10 inches
Row 60,6,10 inches
Row 61,5,5 inches
Row 62,6,10 inches
Row 63,9,10 inches
Row 64,6,10 inches
Row 65,7,10 inches
Row 66,9,10 inches
Row 67,13,15 inches
Row 68,9,10 inches
Row 69,14,15 inches
Row 70,7,10 inches
Row 71,15,15 inches
Row 72,12,15 inches
Row 73,6,10 inches
Row 74,12,15 inches
Row 75,15,15 inches
Row 76,15,15 inches
Row 77,5,5 inches
Row 78,12,15 inches
Row 79,7,10 inches
Row 80,15,15 inches
Row 81,9,10 inches
Row 82,6,10 inches
Row 83,8,10 inches
Row 84,5,5 inches
Row 85,7,10 inches
Row 86,10,10 inches
Row 87,5,5 inches
Row 88,13,15 inches
Row 89,14,15 inches
Row 90,11,15 inches
Row 91,15,15 inches
Row 92,8,10 inches
Row 93,5,5 inches
Row 94,12,15 inches
Row 95,5,5 inches
Row 96,7,10 inches
Row 97,7,10 inches
Row 98,5,5 inches
Row 99,15,15 inches
Row 100,12,15 inches
Row 101,6,10 inches
Row 102,8,10 inches
Row 103,10,10 inches
Row 104,11,15 inches
Row 105,10,10 inches
Row 106,5,5 inches
Row 107,14,15 inches
Row 108,6,10 inches
Row 109,14,15 inches
Row 110,14,15 inches
Row 111,14,15 inches
Row 112,6,10 inches
Row 113,12,15 inches
Row 114,12,15 inches
Row 115,10,10 inches
Row 116,12,15 inches
Row 117,12,15 inches
Row 118,7,10 inches
Row 119,11,15 inches
Row 120,10,10 inches
Row 121,5,5 inches
Row 122,10,10 inches
Row 123,6,10 inches
Row 124,6,10 inches
Row 125,6,10 inches
Row 126,5,5 inches
Row 127,6,10 inches
Row 128,14,15 inches
Row 129,14,15 inches
Row 130,15,15 inches
Row 131,10,10 inches
Row 132,9,10 inches
Row 133,14,15 inches
Row 134,9,10 inches
Row 135,12,15 inches
Row 136,7,10 inches
Row 137,14,15 inches
Row 138,14,15 inches
Row 139,9,10 inches
Row 140,9,10 inches
Row 141,14,15 inches
Row 142,12,15 inches
Row 143,6,10 inches
Row 144,12,15 inches
Row 145,13,15 inches
Row 146,12,15 inches
Row 147,11,15 inches
Row 148,9,10 inches
Row 149,14,15 inches
Row 150,12,15 inches
Row 151,9,10 inches
Row 152,5,5 inches
Row 153,9,10 inches
Row 154,5,5 inches
Row 155,5,5 inches
Row 156,15,15 inches
Row 157,11,15 inches
Row 158,15,15 inches
Row 159,11,15 inches
Row 160,13,15 inches
Row 161,6,10 inches
Row 162,5,5 inches
Row 163,15,15 inches
Row 164,7,10 inches
Row 165,14,15 inches
Row 166,15,15 inches
Row 167,11,15 inches
Row 168,9,10 inches
Row 169,11,15 inches
Row 170,8,10 inches
Row 171,14,15 inches
Row 172,15,15 inches
Row 173,6,10 inches
Row 174,7,10 inches
Row 175,9,10 inches
Row 176,12,15 inches
Row 177,13,15 inches
Row 178,6,10 inches
Row 179,12,15 inches
Row 180,13,15 inches
Row 181,9,10 inches
Row 182,12,15 inches
Row 183,11,15 inches
Row 184,9,10 inches
Row 185,10,10 inches
Row 186,9,10 inches
Row 187,13,15 inches
Row 188,12,15 inches
Row 189,15,15 inches
Row 190,6,10 inches
Row 191,8,10 inches
