Row,Number of Houses,Pipe Size,pipe_size
Row 1,15,15 inches,15 inches
Row 2,7,10 inches,15 inches
Row 3,11,15 inches,15 inches
Row 4,8,10 inches,15 inches
Row 5,14,15 inches,15 inches
Row 6,10,10 inches,15 inches
Row 7,6,10 inches,15 inches
Row 8,8,10 inches,15 inches
Row 9,12,15 inches,15 inches
Row 10,13,15 inches,15 inches
Row 11,8,10 inches,15 inches
Row 12,5,5 inches,15 inches
Row 13,15,15 inches,15 inches
Row 14,11,15 inches,15 inches
Row 15,11,15 inches,15 inches
Row 16,13,15 inches,15 inches
Row 17,5,5 inches,15 inches
Row 18,5,5 inches,15 inches
Row 19,9,10 inches,15 inches
Row 20,11,15 inches,15 inches
Row 21,6,10 inches,15 inches
Row 22,11,15 inches,15 inches
Row 23,10,10 inches,15 inches
Row 24,15,15 inches,15 inches
Row 25,10,10 inches,15 inches
Row 26,12,15 inches,15 inches
Row 27,10,10 inches,15 inches
Row 28,8,10 inches,15 inches
Row 29,9,10 inches,15 inches
Row 30,5,5 inches,15 inches
Row 31,14,15 inches,15 inches
Row 32,12,15 inches,15 inches
Row 33,5,5 inches,15 inches
Row 34,14,15 inches,15 inches
Row 35,6,10 inches,15 inches
Row 36,6,10 inches,15 inches
Row 37,12,15 inches,15 inches
Row 38,11,15 inches,15 inches
Row 39,6,10 inches,15 inches
Row 40,9,10 inches,15 inches
Row 41,6,10 inches,15 inches
Row 42,7,10 inches,15 inches
Row 43,9,10 inches,15 inches
Row 44,8,10 inches,15 inches
Row 45,5,5 inches,15 inches
Row 46,12,15 inches,15 inches
Row 47,8,10 inches,15 inches
Row 48,15,15 inches,15 inches
Row 49,11,15 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,9,10 inches,15 inches
Row 52,9,10 inches,15 inches
Row 53,7,10 inches,15 inches
Row 54,8,10 inches,15 inches
Row 55,12,15 inches,15 inches
Row 56,8,10 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,7,10 inches,15 inches
Row 59,5,5 inches,15 inches
Row 60,9,10 inches,15 inches
Row 61,10,10 inches,15 inches
Row 62,11,15 inches,15 inches
Row 63,11,15 inches,15 inches
Row 64,9,10 inches,15 inches
Row 65,7,10 inches,15 inches
Row 66,11,15 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,14,15 inches,15 inches
Row 69,10,10 inches,15 inches
Row 70,9,10 inches,15 inches
Row 71,6,10 inches,15 inches
Row 72,6,10 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,12,15 inches,15 inches
Row 76,9,10 inches,15 inches
Row 77,7,10 inches,15 inches
Row 78,12,15 inches,15 inches
Row 79,7,10 inches,15 inches
Row 80,8,10 inches,15 inches
Row 81,9,10 inches,15 inches
Row 82,12,15 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,6,10 inches,15 inches
Row 85,6,10 inches,15 inches
Row 86,7,10 inches,15 inches
Row 87,9,10 inches,15 inches
Row 88,7,10 inches,15 inches
Row 89,10,10 inches,15 inches
Row 90,9,10 inches,15 inches
Row 91,9,10 inches,15 inches
Row 92,13,15 inches,15 inches
Row 93,8,10 inches,15 inches
Row 94,15,15 inches,15 inches
Row 95,6,10 inches,15 inches
Row 96,5,5 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,7,10 inches,15 inches
Row 99,6,10 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,15,15 inches,15 inches
Row 102,7,10 inches,15 inches
Row 103,14,15 inches,15 inches
Row 104,15,15 inches,15 inches
Row 105,6,10 inches,15 inches
Row 106,10,10 inches,15 inches
Row 107,6,10 inches,15 inches
Row 108,15,15 inches,15 inches
Row 109,11,15 inches,15 inches
Row 110,10,10 inches,15 inches
Row 111,10,10 inches,15 inches
Row 112,12,15 inches,15 inches
Row 113,6,10 inches,15 inches
Row 114,11,15 inches,15 inches
Row 115,15,15 inches,15 inches
Row 116,11,15 inches,15 inches
Row 117,12,15 inches,15 inches
Row 118,15,15 inches,15 inches
Row 119,15,15 inches,15 inches
Row 120,14,15 inches,15 inches
Row 121,12,15 inches,15 inches
Row 122,8,10 inches,15 inches
Row 123,5,5 inches,15 inches
Row 124,12,15 inches,15 inches
Row 125,9,10 inches,15 inches
Row 126,13,15 inches,15 inches
Row 127,12,15 inches,15 inches
Row 128,10,10 inches,15 inches
Row 129,14,15 inches,15 inches
Row 130,12,15 inches,15 inches
Row 131,8,10 inches,15 inches
Row 132,7,10 inches,15 inches
Row 133,13,15 inches,15 inches
Row 134,13,15 inches,15 inches
Row 135,5,5 inches,15 inches
