Row,Number of Houses,Pipe Size,pipe_size
Row 1,14,15 inches,15 inches
Row 2,9,10 inches,15 inches
Row 3,10,10 inches,15 inches
Row 4,13,15 inches,15 inches
Row 5,14,15 inches,15 inches
Row 6,15,15 inches,15 inches
Row 7,9,10 inches,15 inches
Row 8,13,15 inches,15 inches
Row 9,12,15 inches,15 inches
Row 10,10,10 inches,15 inches
Row 11,12,15 inches,15 inches
Row 12,12,15 inches,15 inches
Row 13,9,10 inches,15 inches
Row 14,9,10 inches,15 inches
Row 15,5,5 inches,15 inches
Row 16,5,5 inches,15 inches
Row 17,7,10 inches,15 inches
Row 18,5,5 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,15,15 inches,15 inches
Row 22,9,10 inches,15 inches
Row 23,14,15 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,8,10 inches,15 inches
Row 26,9,10 inches,15 inches
Row 27,12,15 inches,15 inches
Row 28,7,10 inches,15 inches
Row 29,12,15 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,15,15 inches,15 inches
Row 32,5,5 inches,15 inches
Row 33,13,15 inches,15 inches
Row 34,5,5 inches,15 inches
Row 35,11,15 inches,15 inches
Row 36,11,15 inches,15 inches
Row 37,5,5 inches,15 inches
Row 38,8,10 inches,15 inches
Row 39,10,10 inches,15 inches
Row 40,12,15 inches,15 inches
Row 41,12,15 inches,15 inches
Row 42,12,15 inches,15 inches
Row 43,12,15 inches,15 inches
Row 44,8,10 inches,15 inches
Row 45,8,10 inches,15 inches
Row 46,15,15 inches,15 inches
Row 47,9,10 inches,15 inches
Row 48,12,15 inches,15 inches
Row 49,14,15 inches,15 inches
Row 50,13,15 inches,15 inches
Row 51,13,15 inches,15 inches
Row 52,14,15 inches,15 inches
Row 53,14,15 inches,15 inches
Row 54,11,15 inches,15 inches
Row 55,6,10 inches,15 inches
Row 56,8,10 inches,15 inches
Row 57,12,15 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,9,10 inches,15 inches
Row 60,10,10 inches,15 inches
Row 61,5,5 inches,15 inches
Row 62,6,10 inches,15 inches
Row 63,13,15 inches,15 inches
Row 64,8,10 inches,15 inches
Row 65,9,10 inches,15 inches
Row 66,9,10 inches,15 inches
Row 67,7,10 inches,15 inches
Row 68,9,10 inches,15 inches
Row 69,9,10 inches,15 inches
Row 70,13,15 inches,15 inches
Row 71,6,10 inches,15 inches
Row 72,6,10 inches,15 inches
Row 73,9,10 inches,15 inches
Row 74,7,10 inches,15 inches
Row 75,15,15 inches,15 inches
Row 76,12,15 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,8,10 inches,15 inches
Row 79,9,10 inches,15 inches
Row 80,15,15 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,11,15 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,11,15 inches,15 inches
Row 85,10,10 inches,15 inches
Row 86,13,15 inches,15 inches
Row 87,12,15 inches,15 inches
Row 88,14,15 inches,15 inches
Row 89,14,15 inches,15 inches
Row 90,14,15 inches,15 inches
Row 91,12,15 inches,15 inches
Row 92,5,5 inches,15 inches
Row 93,10,10 inches,15 inches
Row 94,12,15 inches,15 inches
Row 95,11,15 inches,15 inches
Row 96,14,15 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,5,5 inches,15 inches
Row 99,10,10 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,5,5 inches,15 inches
Row 102,10,10 inches,15 inches
Row 103,10,10 inches,15 inches
Row 104,10,10 inches,15 inches
Row 105,8,10 inches,15 inches
Row 106,14,15 inches,15 inches
Row 107,9,10 inches,15 inches
Row 108,12,15 inches,15 inches
Row 109,11,15 inches,15 inches
Row 110,6,10 inches,15 inches
Row 111,11,15 inches,15 inches
Row 112,10,10 inches,15 inches
Row 113,10,10 inches,15 inches
Row 114,5,5 inches,15 inches
Row 115,13,15 inches,15 inches
Row 116,14,15 inches,15 inches
Row 117,10,10 inches,15 inches
