Row,Number of Houses,Pipe Size,pipe_size
Row 1,11,15 inches,15 inches
Row 2,12,15 inches,15 inches
Row 3,8,10 inches,15 inches
Row 4,11,15 inches,15 inches
Row 5,7,10 inches,15 inches
Row 6,12,15 inches,15 inches
Row 7,6,10 inches,15 inches
Row 8,12,15 inches,15 inches
Row 9,5,5 inches,15 inches
Row 10,12,15 inches,15 inches
Row 11,12,15 inches,15 inches
Row 12,14,15 inches,15 inches
Row 13,8,10 inches,15 inches
Row 14,14,15 inches,15 inches
Row 15,12,15 inches,15 inches
Row 16,5,5 inches,15 inches
Row 17,14,15 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,5,5 inches,15 inches
Row 21,5,5 inches,15 inches
Row 22,11,15 inches,15 inches
Row 23,12,15 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,6,10 inches,15 inches
Row 26,13,15 inches,15 inches
Row 27,8,10 inches,15 inches
Row 28,7,10 inches,15 inches
Row 29,10,10 inches,15 inches
Row 30,13,15 inches,15 inches
Row 31,8,10 inches,15 inches
Row 32,10,10 inches,15 inches
Row 33,12,15 inches,15 inches
Row 34,12,15 inches,15 inches
Row 35,6,10 inches,15 inches
Row 36,9,10 inches,15 inches
Row 37,5,5 inches,15 inches
Row 38,14,15 inches,15 inches
Row 39,11,15 inches,15 inches
Row 40,6,10 inches,15 inches
Row 41,14,15 inches,15 inches
Row 42,6,10 inches,15 inches
Row 43,11,15 inches,15 inches
Row 44,14,15 inches,15 inches
Row 45,9,10 inches,15 inches
Row 46,12,15 inches,15 inches
Row 47,10,10 inches,15 inches
Row 48,11,15 inches,15 inches
Row 49,13,15 inches,15 inches
Row 50,6,10 inches,15 inches
Row 51,8,10 inches,15 inches
Row 52,14,15 inches,15 inches
Row 53,11,15 inches,15 inches
Row 54,7,10 inches,15 inches
Row 55,10,10 inches,15 inches
Row 56,6,10 inches,15 inches
Row 57,7,10 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,9,10 inches,15 inches
Row 60,14,15 inches,15 inches
Row 61,8,10 inches,15 inches
Row 62,13,15 inches,15 inches
Row 63,7,10 inches,15 inches
Row 64,8,10 inches,15 inches
Row 65,10,10 inches,15 inches
Row 66,14,15 inches,15 inches
Row 67,14,15 inches,15 inches
Row 68,13,15 inches,15 inches
Row 69,10,10 inches,15 inches
Row 70,6,10 inches,15 inches
Row 71,7,10 inches,15 inches
Row 72,15,15 inches,15 inches
Row 73,9,10 inches,15 inches
Row 74,12,15 inches,15 inches
Row 75,12,15 inches,15 inches
Row 76,15,15 inches,15 inches
Row 77,10,10 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,7,10 inches,15 inches
Row 80,10,10 inches,15 inches
Row 81,13,15 inches,15 inches
Row 82,15,15 inches,15 inches
Row 83,12,15 inches,15 inches
Row 84,8,10 inches,15 inches
Row 85,12,15 inches,15 inches
Row 86,13,15 inches,15 inches
Row 87,13,15 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,5,5 inches,15 inches
Row 90,11,15 inches,15 inches
Row 91,14,15 inches,15 inches
Row 92,5,5 inches,15 inches
Row 93,6,10 inches,15 inches
Row 94,9,10 inches,15 inches
Row 95,12,15 inches,15 inches
Row 96,11,15 inches,15 inches
Row 97,5,5 inches,15 inches
Row 98,13,15 inches,15 inches
Row 99,11,15 inches,15 inches
Row 100,13,15 inches,15 inches
Row 101,7,10 inches,15 inches
Row 102,9,10 inches,15 inches
Row 103,10,10 inches,15 inches
Row 104,12,15 inches,15 inches
Row 105,10,10 inches,15 inches
Row 106,14,15 inches,15 inches
Row 107,10,10 inches,15 inches
Row 108,7,10 inches,15 inches
Row 109,8,10 inches,15 inches
Row 110,12,15 inches,15 inches
Row 111,12,15 inches,15 inches
Row 112,8,10 inches,15 inches
Row 113,9,10 inches,15 inches
Row 114,9,10 inches,15 inches
Row 115,14,15 inches,15 inches
Row 116,9,10 inches,15 inches
Row 117,7,10 inches,15 inches
Row 118,7,10 inches,15 inches
Row 119,7,10 inches,15 inches
Row 120,9,10 inches,15 inches
Row 121,11,15 inches,15 inches
Row 122,13,15 inches,15 inches
Row 123,13,15 inches,15 inches
Row 124,6,10 inches,15 inches
Row 125,15,15 inches,15 inches
Row 126,12,15 inches,15 inches
Row 127,12,15 inches,15 inches
Row 128,13,15 inches,15 inches
Row 129,7,10 inches,15 inches
Row 130,12,15 inches,15 inches
Row 131,6,10 inches,15 inches
Row 132,15,15 inches,15 inches
Row 133,12,15 inches,15 inches
Row 134,12,15 inches,15 inches
Row 135,5,5 inches,15 inches
Row 136,13,15 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,6,10 inches,15 inches
Row 139,9,10 inches,15 inches
Row 140,7,10 inches,15 inches
Row 141,14,15 inches,15 inches
Row 142,6,10 inches,15 inches
Row 143,9,10 inches,15 inches
Row 144,5,5 inches,15 inches
Row 145,11,15 inches,15 inches
Row 146,11,15 inches,15 inches
Row 147,14,15 inches,15 inches
Row 148,15,15 inches,15 inches
Row 149,6,10 inches,15 inches
Row 150,11,15 inches,15 inches
Row 151,14,15 inches,15 inches
Row 152,11,15 inches,15 inches
Row 153,15,15 inches,15 inches
Row 154,9,10 inches,15 inches
Row 155,9,10 inches,15 inches
Row 156,7,10 inches,15 inches
Row 157,10,10 inches,15 inches
Row 158,10,10 inches,15 inches
Row 159,12,15 inches,15 inches
Row 160,7,10 inches,15 inches
Row 161,15,15 inches,15 inches
Row 162,8,10 inches,15 inches
Row 163,13,15 inches,15 inches
