Row,Number of Houses,Pipe Size,pipe_size
Row 1,13,15 inches,15 inches
Row 2,15,15 inches,15 inches
Row 3,13,15 inches,15 inches
Row 4,12,15 inches,15 inches
Row 5,8,10 inches,15 inches
Row 6,14,15 inches,15 inches
Row 7,15,15 inches,15 inches
Row 8,6,10 inches,15 inches
Row 9,9,10 inches,15 inches
Row 10,13,15 inches,15 inches
Row 11,15,15 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,5,5 inches,15 inches
Row 14,15,15 inches,15 inches
Row 15,10,10 inches,15 inches
Row 16,8,10 inches,15 inches
Row 17,9,10 inches,15 inches
Row 18,14,15 inches,15 inches
Row 19,6,10 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,7,10 inches,15 inches
Row 22,13,15 inches,15 inches
Row 23,12,15 inches,15 inches
Row 24,5,5 inches,15 inches
Row 25,5,5 inches,15 inches
Row 26,6,10 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,12,15 inches,15 inches
Row 30,12,15 inches,15 inches
Row 31,15,15 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,7,10 inches,15 inches
Row 34,9,10 inches,15 inches
Row 35,6,10 inches,15 inches
Row 36,11,15 inches,15 inches
Row 37,7,10 inches,15 inches
Row 38,10,10 inches,15 inches
Row 39,7,10 inches,15 inches
Row 40,15,15 inches,15 inches
Row 41,8,10 inches,15 inches
Row 42,8,10 inches,15 inches
Row 43,5,5 inches,15 inches
Row 44,14,15 inches,15 inches
Row 45,11,15 inches,15 inches
Row 46,11,15 inches,15 inches
Row 47,10,10 inches,15 inches
Row 48,15,15 inches,15 inches
Row 49,7,10 inches,15 inches
Row 50,7,10 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,12,15 inches,15 inches
Row 53,14,15 inches,15 inches
Row 54,13,15 inches,15 inches
Row 55,13,15 inches,15 inches
Row 56,10,10 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,7,10 inches,15 inches
Row 59,8,10 inches,15 inches
Row 60,14,15 inches,15 inches
Row 61,13,15 inches,15 inches
Row 62,14,15 inches,15 inches
Row 63,14,15 inches,15 inches
Row 64,5,5 inches,15 inches
Row 65,5,5 inches,15 inches
Row 66,8,10 inches,15 inches
Row 67,13,15 inches,15 inches
Row 68,15,15 inches,15 inches
Row 69,5,5 inches,15 inches
Row 70,15,15 inches,15 inches
Row 71,11,15 inches,15 inches
Row 72,13,15 inches,15 inches
Row 73,11,15 inches,15 inches
Row 74,15,15 inches,15 inches
Row 75,15,15 inches,15 inches
Row 76,10,10 inches,15 inches
Row 77,9,10 inches,15 inches
Row 78,13,15 inches,15 inches
Row 79,12,15 inches,15 inches
Row 80,8,10 inches,15 inches
Row 81,13,15 inches,15 inches
Row 82,5,5 inches,15 inches
Row 83,10,10 inches,15 inches
Row 84,10,10 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,14,15 inches,15 inches
Row 87,14,15 inches,15 inches
Row 88,8,10 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,14,15 inches,15 inches
Row 91,6,10 inches,15 inches
Row 92,12,15 inches,15 inches
Row 93,10,10 inches,15 inches
Row 94,9,10 inches,15 inches
Row 95,8,10 inches,15 inches
Row 96,5,5 inches,15 inches
Row 97,8,10 inches,15 inches
Row 98,15,15 inches,15 inches
Row 99,7,10 inches,15 inches
Row 100,10,10 inches,15 inches
Row 101,7,10 inches,15 inches
Row 102,9,10 inches,15 inches
Row 103,15,15 inches,15 inches
Row 104,11,15 inches,15 inches
Row 105,5,5 inches,15 inches
Row 106,10,10 inches,15 inches
Row 107,7,10 inches,15 inches
Row 108,7,10 inches,15 inches
Row 109,7,10 inches,15 inches
Row 110,10,10 inches,15 inches
Row 111,14,15 inches,15 inches
Row 112,9,10 inches,15 inches
Row 113,14,15 inches,15 inches
Row 114,10,10 inches,15 inches
Row 115,10,10 inches,15 inches
Row 116,14,15 inches,15 inches
Row 117,6,10 inches,15 inches
