Row,Number of Houses,Pipe Size,pipe_size
Row 1,5,5 inches,15 inches
Row 2,11,15 inches,15 inches
Row 3,10,10 inches,15 inches
Row 4,11,15 inches,15 inches
Row 5,8,10 inches,15 inches
Row 6,10,10 inches,15 inches
Row 7,12,15 inches,15 inches
Row 8,13,15 inches,15 inches
Row 9,8,10 inches,15 inches
Row 10,12,15 inches,15 inches
Row 11,11,15 inches,15 inches
Row 12,12,15 inches,15 inches
Row 13,13,15 inches,15 inches
Row 14,14,15 inches,15 inches
Row 15,15,15 inches,15 inches
Row 16,5,5 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,11,15 inches,15 inches
Row 19,12,15 inches,15 inches
Row 20,5,5 inches,15 inches
Row 21,7,10 inches,15 inches
Row 22,5,5 inches,15 inches
Row 23,11,15 inches,15 inches
Row 24,7,10 inches,15 inches
Row 25,10,10 inches,15 inches
Row 26,6,10 inches,15 inches
Row 27,7,10 inches,15 inches
Row 28,5,5 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,10,10 inches,15 inches
Row 31,12,15 inches,15 inches
Row 32,13,15 inches,15 inches
Row 33,11,15 inches,15 inches
Row 34,13,15 inches,15 inches
Row 35,5,5 inches,15 inches
Row 36,10,10 inches,15 inches
Row 37,9,10 inches,15 inches
Row 38,14,15 inches,15 inches
Row 39,8,10 inches,15 inches
Row 40,14,15 inches,15 inches
Row 41,15,15 inches,15 inches
Row 42,15,15 inches,15 inches
Row 43,12,15 inches,15 inches
Row 44,12,15 inches,15 inches
Row 45,14,15 inches,15 inches
Row 46,11,15 inches,15 inches
Row 47,9,10 inches,15 inches
Row 48,5,5 inches,15 inches
Row 49,7,10 inches,15 inches
Row 50,15,15 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,5,5 inches,15 inches
Row 53,14,15 inches,15 inches
Row 54,11,15 inches,15 inches
Row 55,5,5 inches,15 inches
Row 56,9,10 inches,15 inches
Row 57,12,15 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,8,10 inches,15 inches
Row 60,8,10 inches,15 inches
Row 61,14,15 inches,15 inches
Row 62,5,5 inches,15 inches
Row 63,13,15 inches,15 inches
Row 64,11,15 inches,15 inches
Row 65,8,10 inches,15 inches
Row 66,14,15 inches,15 inches
Row 67,8,10 inches,15 inches
Row 68,11,15 inches,15 inches
Row 69,9,10 inches,15 inches
Row 70,12,15 inches,15 inches
Row 71,12,15 inches,15 inches
Row 72,5,5 inches,15 inches
Row 73,9,10 inches,15 inches
Row 74,14,15 inches,15 inches
Row 75,10,10 inches,15 inches
Row 76,5,5 inches,15 inches
Row 77,12,15 inches,15 inches
Row 78,8,10 inches,15 inches
Row 79,8,10 inches,15 inches
Row 80,5,5 inches,15 inches
Row 81,5,5 inches,15 inches
Row 82,11,15 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,5,5 inches,15 inches
Row 85,7,10 inches,15 inches
Row 86,13,15 inches,15 inches
Row 87,5,5 inches,15 inches
Row 88,5,5 inches,15 inches
Row 89,11,15 inches,15 inches
Row 90,11,15 inches,15 inches
Row 91,15,15 inches,15 inches
Row 92,7,10 inches,15 inches
Row 93,8,10 inches,15 inches
Row 94,11,15 inches,15 inches
Row 95,11,15 inches,15 inches
Row 96,12,15 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,7,10 inches,15 inches
Row 99,9,10 inches,15 inches
Row 100,11,15 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,12,15 inches,15 inches
Row 103,15,15 inches,15 inches
Row 104,11,15 inches,15 inches
Row 105,9,10 inches,15 inches
Row 106,8,10 inches,15 inches
Row 107,15,15 inches,15 inches
Row 108,11,15 inches,15 inches
Row 109,8,10 inches,15 inches
Row 110,5,5 inches,15 inches
Row 111,11,15 inches,15 inches
Row 112,12,15 inches,15 inches
Row 113,8,10 inches,15 inches
Row 114,7,10 inches,15 inches
Row 115,11,15 inches,15 inches
Row 116,14,15 inches,15 inches
Row 117,8,10 inches,15 inches
Row 118,12,15 inches,15 inches
Row 119,7,10 inches,15 inches
Row 120,7,10 inches,15 inches
Row 121,11,15 inches,15 inches
Row 122,15,15 inches,15 inches
Row 123,14,15 inches,15 inches
Row 124,15,15 inches,15 inches
Row 125,8,10 inches,15 inches
Row 126,6,10 inches,15 inches
Row 127,7,10 inches,15 inches
Row 128,14,15 inches,15 inches
Row 129,13,15 inches,15 inches
Row 130,12,15 inches,15 inches
Row 131,5,5 inches,15 inches
Row 132,14,15 inches,15 inches
Row 133,9,10 inches,15 inches
Row 134,5,5 inches,15 inches
Row 135,13,15 inches,15 inches
Row 136,15,15 inches,15 inches
Row 137,7,10 inches,15 inches
Row 138,14,15 inches,15 inches
Row 139,5,5 inches,15 inches
Row 140,13,15 inches,15 inches
Row 141,11,15 inches,15 inches
Row 142,14,15 inches,15 inches
Row 143,14,15 inches,15 inches
Row 144,7,10 inches,15 inches
Row 145,13,15 inches,15 inches
Row 146,8,10 inches,15 inches
Row 147,14,15 inches,15 inches
Row 148,6,10 inches,15 inches
Row 149,7,10 inches,15 inches
Row 150,10,10 inches,15 inches
Row 151,10,10 inches,15 inches
Row 152,13,15 inches,15 inches
Row 153,14,15 inches,15 inches
Row 154,7,10 inches,15 inches
Row 155,8,10 inches,15 inches
Row 156,12,15 inches,15 inches
Row 157,6,10 inches,15 inches
Row 158,6,10 inches,15 inches
Row 159,15,15 inches,15 inches
Row 160,9,10 inches,15 inches
Row 161,7,10 inches,15 inches
Row 162,8,10 inches,15 inches
Row 163,14,15 inches,15 inches
Row 164,9,10 inches,15 inches
Row 165,7,10 inches,15 inches
Row 166,6,10 inches,15 inches
Row 167,10,10 inches,15 inches
Row 168,13,15 inches,15 inches
Row 169,8,10 inches,15 inches
Row 170,9,10 inches,15 inches
Row 171,12,15 inches,15 inches
Row 172,14,15 inches,15 inches
Row 173,8,10 inches,15 inches
Row 174,13,15 inches,15 inches
Row 175,5,5 inches,15 inches
Row 176,7,10 inches,15 inches
Row 177,11,15 inches,15 inches
Row 178,15,15 inches,15 inches
Row 179,10,10 inches,15 inches
Row 180,12,15 inches,15 inches
Row 181,12,15 inches,15 inches
Row 182,10,10 inches,15 inches
Row 183,8,10 inches,15 inches
Row 184,14,15 inches,15 inches
Row 185,5,5 inches,15 inches
