Row,Number of Houses,Pipe Size,pipe_size
Row 1,10,10 inches,15 inches
Row 2,7,10 inches,15 inches
Row 3,15,15 inches,15 inches
Row 4,12,15 inches,15 inches
Row 5,12,15 inches,15 inches
Row 6,10,10 inches,15 inches
Row 7,11,15 inches,15 inches
Row 8,6,10 inches,15 inches
Row 9,5,5 inches,15 inches
Row 10,15,15 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,13,15 inches,15 inches
Row 13,9,10 inches,15 inches
Row 14,11,15 inches,15 inches
Row 15,10,10 inches,15 inches
Row 16,9,10 inches,15 inches
Row 17,7,10 inches,15 inches
Row 18,15,15 inches,15 inches
Row 19,14,15 inches,15 inches
Row 20,5,5 inches,15 inches
Row 21,6,10 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,8,10 inches,15 inches
Row 25,9,10 inches,15 inches
Row 26,12,15 inches,15 inches
Row 27,5,5 inches,15 inches
Row 28,5,5 inches,15 inches
Row 29,6,10 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,14,15 inches,15 inches
Row 32,11,15 inches,15 inches
Row 33,7,10 inches,15 inches
Row 34,9,10 inches,15 inches
Row 35,13,15 inches,15 inches
Row 36,12,15 inches,15 inches
Row 37,7,10 inches,15 inches
Row 38,8,10 inches,15 inches
Row 39,9,10 inches,15 inches
Row 40,14,15 inches,15 inches
Row 41,12,15 inches,15 inches
Row 42,13,15 inches,15 inches
Row 43,15,15 inches,15 inches
Row 44,6,10 inches,15 inches
Row 45,12,15 inches,15 inches
Row 46,13,15 inches,15 inches
Row 47,5,5 inches,15 inches
Row 48,14,15 inches,15 inches
Row 49,15,15 inches,15 inches
Row 50,9,10 inches,15 inches
Row 51,10,10 inches,15 inches
Row 52,9,10 inches,15 inches
Row 53,11,15 inches,15 inches
Row 54,5,5 inches,15 inches
Row 55,6,10 inches,15 inches
Row 56,8,10 inches,15 inches
Row 57,15,15 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,9,10 inches,15 inches
Row 60,14,15 inches,15 inches
Row 61,7,10 inches,15 inches
Row 62,11,15 inches,15 inches
Row 63,15,15 inches,15 inches
Row 64,14,15 inches,15 inches
Row 65,9,10 inches,15 inches
Row 66,11,15 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,9,10 inches,15 inches
Row 69,5,5 inches,15 inches
Row 70,8,10 inches,15 inches
Row 71,11,15 inches,15 inches
Row 72,15,15 inches,15 inches
Row 73,8,10 inches,15 inches
Row 74,11,15 inches,15 inches
Row 75,10,10 inches,15 inches
Row 76,15,15 inches,15 inches
Row 77,10,10 inches,15 inches
Row 78,9,10 inches,15 inches
Row 79,8,10 inches,15 inches
Row 80,12,15 inches,15 inches
Row 81,5,5 inches,15 inches
Row 82,15,15 inches,15 inches
Row 83,14,15 inches,15 inches
Row 84,9,10 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,14,15 inches,15 inches
Row 87,8,10 inches,15 inches
Row 88,8,10 inches,15 inches
Row 89,11,15 inches,15 inches
Row 90,9,10 inches,15 inches
Row 91,11,15 inches,15 inches
Row 92,9,10 inches,15 inches
Row 93,14,15 inches,15 inches
Row 94,9,10 inches,15 inches
Row 95,10,10 inches,15 inches
Row 96,6,10 inches,15 inches
Row 97,9,10 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,5,5 inches,15 inches
Row 100,15,15 inches,15 inches
Row 101,14,15 inches,15 inches
Row 102,15,15 inches,15 inches
Row 103,5,5 inches,15 inches
Row 104,6,10 inches,15 inches
Row 105,9,10 inches,15 inches
Row 106,7,10 inches,15 inches
Row 107,12,15 inches,15 inches
Row 108,5,5 inches,15 inches
Row 109,9,10 inches,15 inches
Row 110,12,15 inches,15 inches
Row 111,10,10 inches,15 inches
Row 112,5,5 inches,15 inches
Row 113,5,5 inches,15 inches
Row 114,5,5 inches,15 inches
Row 115,10,10 inches,15 inches
Row 116,13,15 inches,15 inches
Row 117,5,5 inches,15 inches
Row 118,5,5 inches,15 inches
Row 119,9,10 inches,15 inches
Row 120,15,15 inches,15 inches
Row 121,11,15 inches,15 inches
Row 122,6,10 inches,15 inches
Row 123,5,5 inches,15 inches
Row 124,5,5 inches,15 inches
Row 125,6,10 inches,15 inches
Row 126,15,15 inches,15 inches
Row 127,15,15 inches,15 inches
Row 128,12,15 inches,15 inches
Row 129,6,10 inches,15 inches
Row 130,13,15 inches,15 inches
Row 131,11,15 inches,15 inches
Row 132,9,10 inches,15 inches
Row 133,5,5 inches,15 inches
Row 134,9,10 inches,15 inches
Row 135,9,10 inches,15 inches
Row 136,8,10 inches,15 inches
Row 137,8,10 inches,15 inches
Row 138,6,10 inches,15 inches
Row 139,7,10 inches,15 inches
Row 140,10,10 inches,15 inches
Row 141,10,10 inches,15 inches
Row 142,13,15 inches,15 inches
Row 143,6,10 inches,15 inches
Row 144,14,15 inches,15 inches
Row 145,6,10 inches,15 inches
Row 146,7,10 inches,15 inches
Row 147,11,15 inches,15 inches
Row 148,14,15 inches,15 inches
Row 149,10,10 inches,15 inches
Row 150,5,5 inches,15 inches
Row 151,10,10 inches,15 inches
Row 152,10,10 inches,15 inches
Row 153,10,10 inches,15 inches
