Row,Number of Houses,Pipe Size,pipe_size
Row 1,10,10 inches,15 inches
Row 2,10,10 inches,15 inches
Row 3,11,15 inches,15 inches
Row 4,14,15 inches,15 inches
Row 5,11,15 inches,15 inches
Row 6,8,10 inches,15 inches
Row 7,11,15 inches,15 inches
Row 8,10,10 inches,15 inches
Row 9,8,10 inches,15 inches
Row 10,11,15 inches,15 inches
Row 11,8,10 inches,15 inches
Row 12,7,10 inches,15 inches
Row 13,8,10 inches,15 inches
Row 14,14,15 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,9,10 inches,15 inches
Row 17,7,10 inches,15 inches
Row 18,10,10 inches,15 inches
Row 19,6,10 inches,15 inches
Row 20,10,10 inches,15 inches
Row 21,8,10 inches,15 inches
Row 22,9,10 inches,15 inches
Row 23,15,15 inches,15 inches
Row 24,7,10 inches,15 inches
Row 25,12,15 inches,15 inches
Row 26,13,15 inches,15 inches
Row 27,14,15 inches,15 inches
Row 28,7,10 inches,15 inches
Row 29,12,15 inches,15 inches
Row 30,10,10 inches,15 inches
Row 31,6,10 inches,15 inches
Row 32,5,5 inches,15 inches
Row 33,14,15 inches,15 inches
Row 34,12,15 inches,15 inches
Row 35,8,10 inches,15 inches
Row 36,10,10 inches,15 inches
Row 37,14,15 inches,15 inches
Row 38,5,5 inches,15 inches
Row 39,6,10 inches,15 inches
Row 40,10,10 inches,15 inches
Row 41,13,15 inches,15 inches
Row 42,5,5 inches,15 inches
Row 43,13,15 inches,15 inches
Row 44,14,15 inches,15 inches
Row 45,7,10 inches,15 inches
Row 46,14,15 inches,15 inches
Row 47,11,15 inches,15 inches
Row 48,5,5 inches,15 inches
Row 49,14,15 inches,15 inches
Row 50,13,15 inches,15 inches
Row 51,11,15 inches,15 inches
Row 52,5,5 inches,15 inches
Row 53,9,10 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,13,15 inches,15 inches
Row 56,5,5 inches,15 inches
Row 57,11,15 inches,15 inches
Row 58,11,15 inches,15 inches
Row 59,6,10 inches,15 inches
Row 60,10,10 inches,15 inches
Row 61,6,10 inches,15 inches
Row 62,10,10 inches,15 inches
Row 63,14,15 inches,15 inches
Row 64,5,5 inches,15 inches
Row 65,5,5 inches,15 inches
Row 66,11,15 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,11,15 inches,15 inches
Row 69,6,10 inches,15 inches
Row 70,8,10 inches,15 inches
Row 71,5,5 inches,15 inches
Row 72,15,15 inches,15 inches
Row 73,5,5 inches,15 inches
Row 74,11,15 inches,15 inches
Row 75,5,5 inches,15 inches
Row 76,7,10 inches,15 inches
Row 77,15,15 inches,15 inches
Row 78,6,10 inches,15 inches
Row 79,10,10 inches,15 inches
Row 80,7,10 inches,15 inches
Row 81,12,15 inches,15 inches
Row 82,13,15 inches,15 inches
Row 83,12,15 inches,15 inches
Row 84,13,15 inches,15 inches
Row 85,11,15 inches,15 inches
Row 86,7,10 inches,15 inches
Row 87,10,10 inches,15 inches
Row 88,14,15 inches,15 inches
Row 89,14,15 inches,15 inches
Row 90,9,10 inches,15 inches
Row 91,10,10 inches,15 inches
Row 92,6,10 inches,15 inches
Row 93,15,15 inches,15 inches
Row 94,14,15 inches,15 inches
Row 95,10,10 inches,15 inches
Row 96,13,15 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,9,10 inches,15 inches
Row 100,8,10 inches,15 inches
Row 101,14,15 inches,15 inches
Row 102,10,10 inches,15 inches
Row 103,8,10 inches,15 inches
Row 104,5,5 inches,15 inches
Row 105,8,10 inches,15 inches
Row 106,8,10 inches,15 inches
Row 107,7,10 inches,15 inches
Row 108,13,15 inches,15 inches
Row 109,5,5 inches,15 inches
Row 110,10,10 inches,15 inches
Row 111,5,5 inches,15 inches
Row 112,11,15 inches,15 inches
Row 113,13,15 inches,15 inches
Row 114,7,10 inches,15 inches
Row 115,12,15 inches,15 inches
Row 116,12,15 inches,15 inches
Row 117,9,10 inches,15 inches
Row 118,12,15 inches,15 inches
Row 119,9,10 inches,15 inches
Row 120,14,15 inches,15 inches
Row 121,13,15 inches,15 inches
Row 122,13,15 inches,15 inches
Row 123,9,10 inches,15 inches
Row 124,14,15 inches,15 inches
Row 125,10,10 inches,15 inches
Row 126,15,15 inches,15 inches
Row 127,15,15 inches,15 inches
Row 128,12,15 inches,15 inches
Row 129,15,15 inches,15 inches
Row 130,6,10 inches,15 inches
Row 131,5,5 inches,15 inches
Row 132,8,10 inches,15 inches
Row 133,13,15 inches,15 inches
