Row,Number of Houses,Pipe Size,pipe_size
Row 1,5,5 inches,15 inches
Row 2,10,10 inches,15 inches
Row 3,7,10 inches,15 inches
Row 4,13,15 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,7,10 inches,15 inches
Row 8,5,5 inches,15 inches
Row 9,9,10 inches,15 inches
Row 10,5,5 inches,15 inches
Row 11,13,15 inches,15 inches
Row 12,10,10 inches,15 inches
Row 13,7,10 inches,15 inches
Row 14,6,10 inches,15 inches
Row 15,15,15 inches,15 inches
Row 16,8,10 inches,15 inches
Row 17,14,15 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,9,10 inches,15 inches
Row 20,8,10 inches,15 inches
Row 21,8,10 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,6,10 inches,15 inches
Row 24,13,15 inches,15 inches
Row 25,8,10 inches,15 inches
Row 26,12,15 inches,15 inches
Row 27,8,10 inches,15 inches
Row 28,14,15 inches,15 inches
Row 29,9,10 inches,15 inches
Row 30,12,15 inches,15 inches
Row 31,6,10 inches,15 inches
Row 32,11,15 inches,15 inches
Row 33,15,15 inches,15 inches
Row 34,11,15 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,15,15 inches,15 inches
Row 37,15,15 inches,15 inches
Row 38,9,10 inches,15 inches
Row 39,14,15 inches,15 inches
Row 40,6,10 inches,15 inches
Row 41,5,5 inches,15 inches
Row 42,10,10 inches,15 inches
Row 43,10,10 inches,15 inches
Row 44,8,10 inches,15 inches
Row 45,10,10 inches,15 inches
Row 46,13,15 inches,15 inches
Row 47,9,10 inches,15 inches
Row 48,6,10 inches,15 inches
Row 49,10,10 inches,15 inches
Row 50,10,10 inches,15 inches
Row 51,8,10 inches,15 inches
Row 52,9,10 inches,15 inches
Row 53,13,15 inches,15 inches
Row 54,9,10 inches,15 inches
Row 55,7,10 inches,15 inches
Row 56,6,10 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,13,15 inches,15 inches
