Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,8,10 inches
Row 3,10,10 inches
Row 4,10,10 inches
Row 5,7,10 inches
Row 6,14,15 inches
Row 7,14,15 inches
Row 8,5,5 inches
Row 9,11,15 inches
Row 10,9,10 inches
Row 11,15,15 inches
Row 12,11,15 inches
Row 13,9,10 inches
Row 14,14,15 inches
Row 15,5,5 inches
Row 16,7,10 inches
Row 17,12,15 inches
Row 18,14,15 inches
Row 19,14,15 inches
Row 20,5,5 inches
Row 21,5,5 inches
Row 22,11,15 inches
Row 23,11,15 inches
Row 24,9,10 inches
Row 25,14,15 inches
Row 26,10,10 inches
Row 27,5,5 inches
Row 28,10,10 inches
Row 29,10,10 inches
Row 30,5,5 inches
Row 31,6,10 inches
Row 32,8,10 inches
Row 33,12,15 inches
Row 34,9,10 inches
Row 35,14,15 inches
Row 36,9,10 inches
Row 37,11,15 inches
Row 38,15,15 inches
Row 39,6,10 inches
Row 40,10,10 inches
Row 41,13,15 inches
Row 42,8,10 inches
Row 43,15,15 inches
Row 44,5,5 inches
Row 45,15,15 inches
Row 46,8,10 inches
Row 47,6,10 inches
Row 48,5,5 inches
Row 49,13,15 inches
Row 50,9,10 inches
Row 51,9,10 inches
Row 52,14,15 inches
Row 53,12,15 inches
Row 54,6,10 inches
Row 55,14,15 inches
Row 56,12,15 inches
Row 57,6,10 inches
Row 58,5,5 inches
Row 59,11,15 inches
Row 60,12,15 inches
Row 61,5,5 inches
Row 62,12,15 inches
Row 63,14,15 inches
Row 64,14,15 inches
Row 65,7,10 inches
Row 66,5,5 inches
Row 67,13,15 inches
Row 68,5,5 inches
Row 69,14,15 inches
Row 70,14,15 inches
Row 71,7,10 inches
Row 72,15,15 inches
Row 73,15,15 inches
Row 74,12,15 inches
Row 75,15,15 inches
Row 76,15,15 inches
Row 77,12,15 inches
Row 78,10,10 inches
Row 79,11,15 inches
Row 80,10,10 inches
Row 81,13,15 inches
Row 82,7,10 inches
Row 83,6,10 inches
Row 84,10,10 inches
Row 85,12,15 inches
Row 86,12,15 inches
Row 87,13,15 inches
Row 88,6,10 inches
Row 89,7,10 inches
Row 90,15,15 inches
Row 91,6,10 inches
Row 92,7,10 inches
Row 93,9,10 inches
Row 94,6,10 inches
Row 95,10,10 inches
Row 96,11,15 inches
Row 97,7,10 inches
Row 98,12,15 inches
Row 99,13,15 inches
Row 100,6,10 inches
Row 101,5,5 inches
Row 102,9,10 inches
Row 103,14,15 inches
Row 104,6,10 inches
Row 105,14,15 inches
Row 106,13,15 inches
Row 107,11,15 inches
Row 108,15,15 inches
Row 109,7,10 inches
Row 110,8,10 inches
Row 111,14,15 inches
Row 112,13,15 inches
Row 113,15,15 inches
Row 114,15,15 inches
Row 115,7,10 inches
Row 116,6,10 inches
Row 117,5,5 inches
Row 118,10,10 inches
Row 119,12,15 inches
Row 120,12,15 inches
