Row,Number of Houses,Pipe Size,pipe_size
Row 1,7,10 inches,15 inches
Row 2,6,10 inches,15 inches
Row 3,5,5 inches,15 inches
Row 4,8,10 inches,15 inches
Row 5,9,10 inches,15 inches
Row 6,10,10 inches,15 inches
Row 7,9,10 inches,15 inches
Row 8,9,10 inches,15 inches
Row 9,9,10 inches,15 inches
Row 10,5,5 inches,15 inches
Row 11,14,15 inches,15 inches
Row 12,13,15 inches,15 inches
Row 13,13,15 inches,15 inches
Row 14,11,15 inches,15 inches
Row 15,15,15 inches,15 inches
Row 16,15,15 inches,15 inches
Row 17,15,15 inches,15 inches
Row 18,15,15 inches,15 inches
Row 19,14,15 inches,15 inches
Row 20,7,10 inches,15 inches
Row 21,9,10 inches,15 inches
Row 22,5,5 inches,15 inches
Row 23,11,15 inches,15 inches
Row 24,6,10 inches,15 inches
Row 25,7,10 inches,15 inches
Row 26,15,15 inches,15 inches
Row 27,11,15 inches,15 inches
Row 28,13,15 inches,15 inches
Row 29,6,10 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,5,5 inches,15 inches
Row 32,6,10 inches,15 inches
Row 33,14,15 inches,15 inches
Row 34,10,10 inches,15 inches
Row 35,11,15 inches,15 inches
Row 36,7,10 inches,15 inches
Row 37,9,10 inches,15 inches
Row 38,6,10 inches,15 inches
Row 39,11,15 inches,15 inches
Row 40,13,15 inches,15 inches
Row 41,6,10 inches,15 inches
Row 42,10,10 inches,15 inches
Row 43,10,10 inches,15 inches
Row 44,14,15 inches,15 inches
Row 45,15,15 inches,15 inches
Row 46,12,15 inches,15 inches
Row 47,15,15 inches,15 inches
Row 48,9,10 inches,15 inches
Row 49,14,15 inches,15 inches
Row 50,14,15 inches,15 inches
Row 51,11,15 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,9,10 inches,15 inches
Row 54,15,15 inches,15 inches
Row 55,15,15 inches,15 inches
Row 56,10,10 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,14,15 inches,15 inches
Row 59,8,10 inches,15 inches
Row 60,15,15 inches,15 inches
Row 61,14,15 inches,15 inches
Row 62,11,15 inches,15 inches
Row 63,5,5 inches,15 inches
Row 64,12,15 inches,15 inches
Row 65,7,10 inches,15 inches
Row 66,5,5 inches,15 inches
Row 67,7,10 inches,15 inches
Row 68,11,15 inches,15 inches
Row 69,7,10 inches,15 inches
Row 70,6,10 inches,15 inches
Row 71,14,15 inches,15 inches
Row 72,6,10 inches,15 inches
Row 73,9,10 inches,15 inches
Row 74,14,15 inches,15 inches
Row 75,14,15 inches,15 inches
Row 76,5,5 inches,15 inches
Row 77,10,10 inches,15 inches
Row 78,11,15 inches,15 inches
Row 79,10,10 inches,15 inches
Row 80,7,10 inches,15 inches
Row 81,5,5 inches,15 inches
Row 82,7,10 inches,15 inches
Row 83,11,15 inches,15 inches
Row 84,8,10 inches,15 inches
Row 85,7,10 inches,15 inches
Row 86,11,15 inches,15 inches
Row 87,10,10 inches,15 inches
Row 88,6,10 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,7,10 inches,15 inches
Row 91,14,15 inches,15 inches
Row 92,10,10 inches,15 inches
Row 93,6,10 inches,15 inches
Row 94,13,15 inches,15 inches
Row 95,11,15 inches,15 inches
Row 96,9,10 inches,15 inches
Row 97,6,10 inches,15 inches
Row 98,8,10 inches,15 inches
Row 99,12,15 inches,15 inches
Row 100,14,15 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,6,10 inches,15 inches
Row 103,6,10 inches,15 inches
Row 104,5,5 inches,15 inches
Row 105,14,15 inches,15 inches
Row 106,11,15 inches,15 inches
Row 107,8,10 inches,15 inches
Row 108,6,10 inches,15 inches
Row 109,9,10 inches,15 inches
Row 110,13,15 inches,15 inches
Row 111,15,15 inches,15 inches
Row 112,12,15 inches,15 inches
Row 113,14,15 inches,15 inches
Row 114,13,15 inches,15 inches
Row 115,10,10 inches,15 inches
Row 116,12,15 inches,15 inches
Row 117,7,10 inches,15 inches
Row 118,7,10 inches,15 inches
Row 119,6,10 inches,15 inches
Row 120,14,15 inches,15 inches
Row 121,7,10 inches,15 inches
Row 122,7,10 inches,15 inches
Row 123,9,10 inches,15 inches
Row 124,14,15 inches,15 inches
Row 125,5,5 inches,15 inches
Row 126,7,10 inches,15 inches
Row 127,11,15 inches,15 inches
Row 128,5,5 inches,15 inches
Row 129,10,10 inches,15 inches
Row 130,13,15 inches,15 inches
Row 131,10,10 inches,15 inches
Row 132,12,15 inches,15 inches
Row 133,15,15 inches,15 inches
Row 134,8,10 inches,15 inches
Row 135,13,15 inches,15 inches
Row 136,13,15 inches,15 inches
Row 137,6,10 inches,15 inches
Row 138,7,10 inches,15 inches
Row 139,7,10 inches,15 inches
Row 140,11,15 inches,15 inches
Row 141,13,15 inches,15 inches
Row 142,15,15 inches,15 inches
Row 143,13,15 inches,15 inches
Row 144,12,15 inches,15 inches
Row 145,9,10 inches,15 inches
Row 146,7,10 inches,15 inches
Row 147,9,10 inches,15 inches
Row 148,6,10 inches,15 inches
Row 149,7,10 inches,15 inches
Row 150,8,10 inches,15 inches
Row 151,9,10 inches,15 inches
Row 152,14,15 inches,15 inches
Row 153,10,10 inches,15 inches
Row 154,14,15 inches,15 inches
Row 155,15,15 inches,15 inches
Row 156,9,10 inches,15 inches
Row 157,7,10 inches,15 inches
Row 158,5,5 inches,15 inches
