Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,6,10 inches
Row 3,10,10 inches
Row 4,6,10 inches
Row 5,7,10 inches
Row 6,6,10 inches
Row 7,12,15 inches
Row 8,12,15 inches
Row 9,8,10 inches
Row 10,13,15 inches
Row 11,11,15 inches
Row 12,5,5 inches
Row 13,8,10 inches
Row 14,6,10 inches
Row 15,10,10 inches
Row 16,9,10 inches
Row 17,5,5 inches
Row 18,9,10 inches
Row 19,8,10 inches
Row 20,6,10 inches
Row 21,7,10 inches
Row 22,12,15 inches
Row 23,13,15 inches
Row 24,8,10 inches
Row 25,6,10 inches
Row 26,5,5 inches
Row 27,12,15 inches
Row 28,7,10 inches
Row 29,7,10 inches
Row 30,6,10 inches
Row 31,5,5 inches
Row 32,14,15 inches
Row 33,8,10 inches
Row 34,12,15 inches
Row 35,5,5 inches
Row 36,7,10 inches
Row 37,7,10 inches
Row 38,15,15 inches
Row 39,9,10 inches
Row 40,12,15 inches
Row 41,14,15 inches
Row 42,5,5 inches
Row 43,10,10 inches
Row 44,6,10 inches
Row 45,14,15 inches
Row 46,11,15 inches
Row 47,10,10 inches
Row 48,7,10 inches
Row 49,7,10 inches
Row 50,13,15 inches
Row 51,14,15 inches
Row 52,8,10 inches
Row 53,8,10 inches
Row 54,15,15 inches
Row 55,11,15 inches
Row 56,8,10 inches
Row 57,7,10 inches
Row 58,13,15 inches
Row 59,11,15 inches
Row 60,11,15 inches
Row 61,6,10 inches
Row 62,11,15 inches
Row 63,15,15 inches
Row 64,9,10 inches
Row 65,6,10 inches
Row 66,12,15 inches
Row 67,15,15 inches
Row 68,9,10 inches
Row 69,7,10 inches
Row 70,12,15 inches
Row 71,11,15 inches
Row 72,9,10 inches
Row 73,5,5 inches
Row 74,9,10 inches
Row 75,14,15 inches
Row 76,11,15 inches
Row 77,6,10 inches
Row 78,13,15 inches
Row 79,9,10 inches
Row 80,14,15 inches
Row 81,12,15 inches
Row 82,12,15 inches
Row 83,6,10 inches
Row 84,7,10 inches
Row 85,15,15 inches
Row 86,12,15 inches
Row 87,14,15 inches
Row 88,11,15 inches
Row 89,6,10 inches
Row 90,13,15 inches
Row 91,11,15 inches
Row 92,9,10 inches
Row 93,14,15 inches
Row 94,14,15 inches
Row 95,7,10 inches
Row 96,8,10 inches
Row 97,15,15 inches
Row 98,8,10 inches
Row 99,10,10 inches
Row 100,7,10 inches
Row 101,12,15 inches
Row 102,8,10 inches
Row 103,11,15 inches
Row 104,13,15 inches
Row 105,7,10 inches
Row 106,11,15 inches
Row 107,6,10 inches
Row 108,11,15 inches
Row 109,8,10 inches
Row 110,5,5 inches
Row 111,14,15 inches
Row 112,15,15 inches
Row 113,9,10 inches
Row 114,12,15 inches
Row 115,13,15 inches
Row 116,15,15 inches
Row 117,14,15 inches
Row 118,5,5 inches
Row 119,10,10 inches
Row 120,14,15 inches
Row 121,8,10 inches
Row 122,9,10 inches
Row 123,7,10 inches
Row 124,14,15 inches
Row 125,14,15 inches
Row 126,9,10 inches
Row 127,5,5 inches
Row 128,6,10 inches
Row 129,8,10 inches
Row 130,7,10 inches
Row 131,15,15 inches
Row 132,6,10 inches
Row 133,15,15 inches
Row 134,8,10 inches
Row 135,5,5 inches
Row 136,6,10 inches
Row 137,11,15 inches
Row 138,9,10 inches
Row 139,11,15 inches
Row 140,15,15 inches
Row 141,13,15 inches
Row 142,8,10 inches
Row 143,13,15 inches
Row 144,14,15 inches
Row 145,14,15 inches
Row 146,14,15 inches
Row 147,12,15 inches
Row 148,13,15 inches
Row 149,8,10 inches
Row 150,13,15 inches
Row 151,12,15 inches
Row 152,5,5 inches
Row 153,5,5 inches
Row 154,13,15 inches
Row 155,7,10 inches
