Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,6,10 inches
Row 3,8,10 inches
Row 4,12,15 inches
Row 5,11,15 inches
Row 6,6,10 inches
Row 7,5,5 inches
Row 8,8,10 inches
Row 9,7,10 inches
Row 10,15,15 inches
Row 11,11,15 inches
Row 12,10,10 inches
Row 13,13,15 inches
Row 14,15,15 inches
Row 15,14,15 inches
Row 16,9,10 inches
Row 17,14,15 inches
Row 18,8,10 inches
Row 19,5,5 inches
Row 20,13,15 inches
Row 21,14,15 inches
Row 22,15,15 inches
Row 23,12,15 inches
Row 24,6,10 inches
Row 25,6,10 inches
Row 26,14,15 inches
Row 27,5,5 inches
Row 28,10,10 inches
Row 29,13,15 inches
Row 30,14,15 inches
Row 31,5,5 inches
Row 32,15,15 inches
Row 33,12,15 inches
Row 34,10,10 inches
Row 35,6,10 inches
Row 36,11,15 inches
Row 37,11,15 inches
Row 38,8,10 inches
Row 39,9,10 inches
Row 40,8,10 inches
Row 41,8,10 inches
Row 42,5,5 inches
Row 43,12,15 inches
Row 44,8,10 inches
Row 45,14,15 inches
Row 46,14,15 inches
Row 47,12,15 inches
Row 48,13,15 inches
Row 49,15,15 inches
Row 50,5,5 inches
Row 51,5,5 inches
Row 52,7,10 inches
Row 53,8,10 inches
Row 54,13,15 inches
Row 55,9,10 inches
Row 56,11,15 inches
Row 57,7,10 inches
Row 58,10,10 inches
Row 59,6,10 inches
Row 60,8,10 inches
Row 61,12,15 inches
Row 62,7,10 inches
Row 63,11,15 inches
Row 64,10,10 inches
Row 65,11,15 inches
Row 66,5,5 inches
Row 67,8,10 inches
Row 68,9,10 inches
Row 69,8,10 inches
Row 70,12,15 inches
Row 71,5,5 inches
Row 72,8,10 inches
Row 73,6,10 inches
Row 74,15,15 inches
Row 75,10,10 inches
Row 76,13,15 inches
Row 77,15,15 inches
Row 78,11,15 inches
Row 79,8,10 inches
Row 80,15,15 inches
Row 81,10,10 inches
Row 82,11,15 inches
Row 83,6,10 inches
Row 84,7,10 inches
Row 85,6,10 inches
Row 86,5,5 inches
Row 87,7,10 inches
Row 88,10,10 inches
Row 89,7,10 inches
Row 90,9,10 inches
Row 91,7,10 inches
Row 92,8,10 inches
Row 93,8,10 inches
Row 94,11,15 inches
Row 95,15,15 inches
Row 96,12,15 inches
Row 97,10,10 inches
Row 98,12,15 inches
Row 99,11,15 inches
Row 100,5,5 inches
Row 101,13,15 inches
Row 102,11,15 inches
Row 103,10,10 inches
Row 104,10,10 inches
Row 105,13,15 inches
Row 106,11,15 inches
Row 107,8,10 inches
Row 108,13,15 inches
Row 109,13,15 inches
Row 110,5,5 inches
Row 111,8,10 inches
Row 112,5,5 inches
Row 113,9,10 inches
Row 114,11,15 inches
Row 115,7,10 inches
Row 116,6,10 inches
Row 117,11,15 inches
Row 118,13,15 inches
Row 119,13,15 inches
Row 120,10,10 inches
Row 121,10,10 inches
Row 122,7,10 inches
Row 123,7,10 inches
Row 124,6,10 inches
Row 125,10,10 inches
Row 126,10,10 inches
Row 127,9,10 inches
Row 128,6,10 inches
Row 129,8,10 inches
Row 130,6,10 inches
Row 131,9,10 inches
Row 132,10,10 inches
Row 133,14,15 inches
Row 134,13,15 inches
Row 135,10,10 inches
Row 136,9,10 inches
Row 137,5,5 inches
Row 138,11,15 inches
Row 139,15,15 inches
Row 140,7,10 inches
Row 141,7,10 inches
Row 142,11,15 inches
Row 143,9,10 inches
Row 144,7,10 inches
Row 145,5,5 inches
Row 146,13,15 inches
Row 147,15,15 inches
Row 148,14,15 inches
Row 149,5,5 inches
Row 150,14,15 inches
Row 151,6,10 inches
Row 152,11,15 inches
Row 153,13,15 inches
Row 154,12,15 inches
Row 155,15,15 inches
Row 156,12,15 inches
Row 157,11,15 inches
Row 158,9,10 inches
Row 159,9,10 inches
Row 160,12,15 inches
Row 161,8,10 inches
Row 162,14,15 inches
Row 163,8,10 inches
Row 164,10,10 inches
Row 165,15,15 inches
Row 166,12,15 inches
Row 167,6,10 inches
Row 168,15,15 inches
Row 169,10,10 inches
Row 170,11,15 inches
Row 171,13,15 inches
Row 172,12,15 inches
Row 173,14,15 inches
Row 174,8,10 inches
Row 175,8,10 inches
