Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,9,10 inches
Row 3,14,15 inches
Row 4,15,15 inches
Row 5,13,15 inches
Row 6,14,15 inches
Row 7,8,10 inches
Row 8,13,15 inches
Row 9,15,15 inches
Row 10,5,5 inches
Row 11,13,15 inches
Row 12,5,5 inches
Row 13,15,15 inches
Row 14,8,10 inches
Row 15,7,10 inches
Row 16,6,10 inches
Row 17,14,15 inches
Row 18,5,5 inches
Row 19,13,15 inches
Row 20,8,10 inches
Row 21,6,10 inches
Row 22,12,15 inches
Row 23,8,10 inches
Row 24,12,15 inches
Row 25,10,10 inches
Row 26,7,10 inches
Row 27,8,10 inches
Row 28,8,10 inches
Row 29,14,15 inches
Row 30,5,5 inches
Row 31,10,10 inches
Row 32,8,10 inches
Row 33,8,10 inches
Row 34,8,10 inches
Row 35,11,15 inches
Row 36,5,5 inches
Row 37,9,10 inches
Row 38,13,15 inches
Row 39,9,10 inches
Row 40,15,15 inches
Row 41,15,15 inches
Row 42,8,10 inches
Row 43,10,10 inches
Row 44,6,10 inches
Row 45,12,15 inches
Row 46,14,15 inches
Row 47,8,10 inches
Row 48,5,5 inches
Row 49,15,15 inches
Row 50,9,10 inches
Row 51,7,10 inches
Row 52,9,10 inches
Row 53,8,10 inches
Row 54,9,10 inches
Row 55,14,15 inches
Row 56,6,10 inches
Row 57,14,15 inches
Row 58,8,10 inches
Row 59,11,15 inches
Row 60,10,10 inches
Row 61,8,10 inches
Row 62,11,15 inches
Row 63,13,15 inches
Row 64,14,15 inches
Row 65,11,15 inches
Row 66,15,15 inches
Row 67,10,10 inches
Row 68,7,10 inches
Row 69,7,10 inches
Row 70,13,15 inches
Row 71,11,15 inches
Row 72,5,5 inches
Row 73,5,5 inches
Row 74,11,15 inches
Row 75,6,10 inches
Row 76,9,10 inches
Row 77,15,15 inches
Row 78,7,10 inches
Row 79,14,15 inches
Row 80,7,10 inches
Row 81,11,15 inches
Row 82,5,5 inches
Row 83,10,10 inches
Row 84,13,15 inches
Row 85,11,15 inches
Row 86,12,15 inches
Row 87,10,10 inches
Row 88,7,10 inches
Row 89,10,10 inches
Row 90,7,10 inches
Row 91,10,10 inches
Row 92,11,15 inches
Row 93,7,10 inches
Row 94,9,10 inches
Row 95,6,10 inches
Row 96,7,10 inches
Row 97,13,15 inches
Row 98,12,15 inches
Row 99,7,10 inches
Row 100,8,10 inches
Row 101,7,10 inches
Row 102,11,15 inches
Row 103,9,10 inches
Row 104,7,10 inches
Row 105,8,10 inches
Row 106,5,5 inches
Row 107,7,10 inches
Row 108,12,15 inches
Row 109,6,10 inches
Row 110,15,15 inches
Row 111,14,15 inches
Row 112,5,5 inches
Row 113,14,15 inches
Row 114,10,10 inches
Row 115,15,15 inches
Row 116,11,15 inches
Row 117,13,15 inches
Row 118,9,10 inches
Row 119,7,10 inches
Row 120,15,15 inches
Row 121,5,5 inches
Row 122,9,10 inches
Row 123,15,15 inches
Row 124,7,10 inches
Row 125,5,5 inches
Row 126,8,10 inches
Row 127,9,10 inches
Row 128,6,10 inches
Row 129,11,15 inches
Row 130,8,10 inches
Row 131,11,15 inches
Row 132,6,10 inches
Row 133,9,10 inches
Row 134,15,15 inches
Row 135,7,10 inches
Row 136,14,15 inches
Row 137,7,10 inches
Row 138,10,10 inches
Row 139,14,15 inches
Row 140,8,10 inches
Row 141,11,15 inches
Row 142,14,15 inches
