Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,10,10 inches
Row 3,5,5 inches
Row 4,11,15 inches
Row 5,7,10 inches
Row 6,10,10 inches
Row 7,15,15 inches
Row 8,9,10 inches
Row 9,10,10 inches
Row 10,6,10 inches
Row 11,11,15 inches
Row 12,5,5 inches
Row 13,10,10 inches
Row 14,14,15 inches
Row 15,12,15 inches
Row 16,10,10 inches
Row 17,12,15 inches
Row 18,13,15 inches
Row 19,8,10 inches
Row 20,15,15 inches
Row 21,14,15 inches
Row 22,5,5 inches
Row 23,12,15 inches
Row 24,12,15 inches
Row 25,10,10 inches
Row 26,7,10 inches
Row 27,15,15 inches
Row 28,10,10 inches
Row 29,13,15 inches
Row 30,13,15 inches
Row 31,6,10 inches
Row 32,13,15 inches
Row 33,12,15 inches
Row 34,5,5 inches
Row 35,14,15 inches
Row 36,9,10 inches
Row 37,5,5 inches
Row 38,5,5 inches
Row 39,15,15 inches
Row 40,13,15 inches
Row 41,14,15 inches
Row 42,9,10 inches
Row 43,8,10 inches
Row 44,5,5 inches
Row 45,14,15 inches
Row 46,10,10 inches
Row 47,15,15 inches
Row 48,12,15 inches
Row 49,6,10 inches
Row 50,13,15 inches
Row 51,9,10 inches
Row 52,9,10 inches
Row 53,10,10 inches
Row 54,10,10 inches
Row 55,5,5 inches
Row 56,7,10 inches
Row 57,10,10 inches
Row 58,15,15 inches
Row 59,7,10 inches
Row 60,12,15 inches
Row 61,14,15 inches
Row 62,14,15 inches
Row 63,15,15 inches
Row 64,10,10 inches
Row 65,7,10 inches
Row 66,15,15 inches
Row 67,15,15 inches
Row 68,5,5 inches
Row 69,10,10 inches
Row 70,15,15 inches
Row 71,5,5 inches
Row 72,11,15 inches
Row 73,7,10 inches
Row 74,6,10 inches
Row 75,7,10 inches
Row 76,11,15 inches
Row 77,15,15 inches
Row 78,15,15 inches
Row 79,5,5 inches
Row 80,9,10 inches
Row 81,7,10 inches
Row 82,10,10 inches
Row 83,14,15 inches
Row 84,5,5 inches
Row 85,11,15 inches
Row 86,15,15 inches
Row 87,9,10 inches
Row 88,5,5 inches
Row 89,8,10 inches
Row 90,14,15 inches
Row 91,9,10 inches
Row 92,10,10 inches
Row 93,5,5 inches
Row 94,8,10 inches
Row 95,13,15 inches
Row 96,5,5 inches
Row 97,11,15 inches
Row 98,5,5 inches
Row 99,9,10 inches
Row 100,11,15 inches
Row 101,6,10 inches
Row 102,8,10 inches
Row 103,14,15 inches
Row 104,7,10 inches
Row 105,15,15 inches
Row 106,11,15 inches
Row 107,5,5 inches
Row 108,10,10 inches
Row 109,6,10 inches
Row 110,12,15 inches
Row 111,12,15 inches
Row 112,13,15 inches
Row 113,10,10 inches
Row 114,14,15 inches
Row 115,10,10 inches
Row 116,5,5 inches
Row 117,10,10 inches
Row 118,9,10 inches
Row 119,13,15 inches
Row 120,11,15 inches
Row 121,7,10 inches
Row 122,15,15 inches
Row 123,9,10 inches
Row 124,7,10 inches
Row 125,7,10 inches
Row 126,7,10 inches
Row 127,10,10 inches
Row 128,13,15 inches
Row 129,10,10 inches
Row 130,14,15 inches
Row 131,5,5 inches
Row 132,9,10 inches
Row 133,14,15 inches
Row 134,9,10 inches
Row 135,12,15 inches
Row 136,15,15 inches
Row 137,9,10 inches
Row 138,7,10 inches
Row 139,7,10 inches
Row 140,11,15 inches
Row 141,11,15 inches
Row 142,8,10 inches
Row 143,12,15 inches
Row 144,11,15 inches
