Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,6,10 inches
Row 3,8,10 inches
Row 4,11,15 inches
Row 5,7,10 inches
Row 6,10,10 inches
Row 7,14,15 inches
Row 8,5,5 inches
Row 9,5,5 inches
Row 10,9,10 inches
Row 11,15,15 inches
Row 12,8,10 inches
Row 13,14,15 inches
Row 14,14,15 inches
Row 15,5,5 inches
Row 16,11,15 inches
Row 17,14,15 inches
Row 18,13,15 inches
Row 19,7,10 inches
Row 20,15,15 inches
Row 21,10,10 inches
Row 22,13,15 inches
Row 23,13,15 inches
Row 24,14,15 inches
Row 25,14,15 inches
Row 26,13,15 inches
Row 27,14,15 inches
Row 28,10,10 inches
Row 29,11,15 inches
Row 30,9,10 inches
Row 31,10,10 inches
Row 32,9,10 inches
Row 33,5,5 inches
Row 34,12,15 inches
Row 35,12,15 inches
Row 36,7,10 inches
Row 37,8,10 inches
Row 38,7,10 inches
Row 39,8,10 inches
Row 40,12,15 inches
Row 41,7,10 inches
Row 42,10,10 inches
Row 43,8,10 inches
Row 44,6,10 inches
Row 45,9,10 inches
Row 46,7,10 inches
Row 47,7,10 inches
Row 48,14,15 inches
Row 49,6,10 inches
Row 50,9,10 inches
Row 51,6,10 inches
Row 52,8,10 inches
Row 53,6,10 inches
Row 54,15,15 inches
Row 55,12,15 inches
Row 56,14,15 inches
Row 57,12,15 inches
Row 58,12,15 inches
Row 59,15,15 inches
Row 60,10,10 inches
Row 61,15,15 inches
Row 62,14,15 inches
Row 63,9,10 inches
Row 64,7,10 inches
Row 65,5,5 inches
Row 66,14,15 inches
Row 67,12,15 inches
Row 68,14,15 inches
Row 69,7,10 inches
Row 70,8,10 inches
Row 71,14,15 inches
Row 72,7,10 inches
Row 73,6,10 inches
Row 74,8,10 inches
Row 75,9,10 inches
Row 76,12,15 inches
Row 77,9,10 inches
Row 78,9,10 inches
Row 79,8,10 inches
Row 80,7,10 inches
Row 81,11,15 inches
Row 82,12,15 inches
Row 83,5,5 inches
Row 84,15,15 inches
Row 85,10,10 inches
Row 86,11,15 inches
Row 87,8,10 inches
Row 88,15,15 inches
Row 89,11,15 inches
Row 90,8,10 inches
Row 91,14,15 inches
Row 92,11,15 inches
Row 93,12,15 inches
Row 94,9,10 inches
Row 95,12,15 inches
Row 96,15,15 inches
Row 97,8,10 inches
Row 98,13,15 inches
Row 99,6,10 inches
Row 100,8,10 inches
Row 101,7,10 inches
Row 102,5,5 inches
Row 103,13,15 inches
Row 104,15,15 inches
Row 105,7,10 inches
Row 106,10,10 inches
Row 107,9,10 inches
Row 108,7,10 inches
Row 109,9,10 inches
Row 110,12,15 inches
Row 111,10,10 inches
Row 112,15,15 inches
Row 113,6,10 inches
Row 114,5,5 inches
Row 115,14,15 inches
Row 116,10,10 inches
Row 117,14,15 inches
Row 118,12,15 inches
Row 119,11,15 inches
Row 120,11,15 inches
Row 121,14,15 inches
Row 122,8,10 inches
Row 123,6,10 inches
Row 124,13,15 inches
Row 125,6,10 inches
Row 126,6,10 inches
Row 127,6,10 inches
Row 128,14,15 inches
Row 129,13,15 inches
Row 130,6,10 inches
Row 131,13,15 inches
Row 132,10,10 inches
Row 133,11,15 inches
Row 134,7,10 inches
Row 135,15,15 inches
Row 136,10,10 inches
Row 137,6,10 inches
