Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,7,10 inches
Row 3,7,10 inches
Row 4,11,15 inches
Row 5,10,10 inches
Row 6,7,10 inches
Row 7,8,10 inches
Row 8,8,10 inches
Row 9,5,5 inches
Row 10,14,15 inches
Row 11,15,15 inches
Row 12,12,15 inches
Row 13,10,10 inches
Row 14,5,5 inches
Row 15,13,15 inches
Row 16,9,10 inches
Row 17,7,10 inches
Row 18,12,15 inches
Row 19,8,10 inches
Row 20,8,10 inches
Row 21,13,15 inches
Row 22,8,10 inches
Row 23,5,5 inches
Row 24,9,10 inches
Row 25,14,15 inches
Row 26,7,10 inches
Row 27,12,15 inches
Row 28,9,10 inches
Row 29,9,10 inches
Row 30,11,15 inches
Row 31,15,15 inches
Row 32,6,10 inches
Row 33,11,15 inches
Row 34,15,15 inches
Row 35,15,15 inches
Row 36,10,10 inches
Row 37,15,15 inches
Row 38,8,10 inches
Row 39,10,10 inches
Row 40,11,15 inches
Row 41,6,10 inches
Row 42,6,10 inches
Row 43,12,15 inches
Row 44,13,15 inches
Row 45,9,10 inches
Row 46,8,10 inches
Row 47,6,10 inches
Row 48,7,10 inches
Row 49,14,15 inches
Row 50,8,10 inches
Row 51,15,15 inches
Row 52,7,10 inches
Row 53,8,10 inches
Row 54,8,10 inches
Row 55,15,15 inches
Row 56,14,15 inches
Row 57,14,15 inches
Row 58,13,15 inches
Row 59,12,15 inches
Row 60,14,15 inches
Row 61,14,15 inches
Row 62,5,5 inches
Row 63,7,10 inches
Row 64,11,15 inches
Row 65,10,10 inches
Row 66,12,15 inches
Row 67,13,15 inches
Row 68,5,5 inches
Row 69,14,15 inches
Row 70,6,10 inches
Row 71,7,10 inches
Row 72,10,10 inches
Row 73,15,15 inches
Row 74,12,15 inches
Row 75,6,10 inches
Row 76,13,15 inches
Row 77,13,15 inches
Row 78,14,15 inches
Row 79,9,10 inches
Row 80,11,15 inches
Row 81,5,5 inches
Row 82,12,15 inches
Row 83,8,10 inches
Row 84,12,15 inches
Row 85,6,10 inches
Row 86,5,5 inches
Row 87,7,10 inches
Row 88,11,15 inches
Row 89,10,10 inches
Row 90,13,15 inches
Row 91,14,15 inches
Row 92,7,10 inches
Row 93,13,15 inches
Row 94,14,15 inches
Row 95,14,15 inches
Row 96,11,15 inches
Row 97,9,10 inches
Row 98,13,15 inches
Row 99,12,15 inches
Row 100,13,15 inches
Row 101,8,10 inches
Row 102,13,15 inches
Row 103,11,15 inches
Row 104,6,10 inches
Row 105,9,10 inches
Row 106,11,15 inches
Row 107,14,15 inches
Row 108,5,5 inches
Row 109,11,15 inches
Row 110,14,15 inches
Row 111,12,15 inches
Row 112,7,10 inches
Row 113,13,15 inches
Row 114,7,10 inches
Row 115,6,10 inches
Row 116,6,10 inches
Row 117,13,15 inches
Row 118,5,5 inches
Row 119,5,5 inches
Row 120,6,10 inches
Row 121,11,15 inches
Row 122,5,5 inches
Row 123,7,10 inches
Row 124,11,15 inches
Row 125,9,10 inches
Row 126,8,10 inches
Row 127,6,10 inches
Row 128,9,10 inches
Row 129,15,15 inches
Row 130,10,10 inches
Row 131,12,15 inches
Row 132,7,10 inches
Row 133,7,10 inches
Row 134,5,5 inches
Row 135,10,10 inches
Row 136,13,15 inches
Row 137,13,15 inches
Row 138,12,15 inches
Row 139,10,10 inches
Row 140,12,15 inches
Row 141,6,10 inches
Row 142,5,5 inches
Row 143,10,10 inches
Row 144,13,15 inches
Row 145,7,10 inches
Row 146,5,5 inches
Row 147,11,15 inches
Row 148,14,15 inches
Row 149,11,15 inches
Row 150,15,15 inches
Row 151,12,15 inches
Row 152,13,15 inches
Row 153,13,15 inches
Row 154,6,10 inches
Row 155,10,10 inches
Row 156,12,15 inches
Row 157,13,15 inches
Row 158,13,15 inches
Row 159,10,10 inches
Row 160,13,15 inches
Row 161,7,10 inches
Row 162,7,10 inches
Row 163,12,15 inches
Row 164,10,10 inches
Row 165,5,5 inches
