Row,Number of Houses,Pipe Size,pipe_size
Row 1,10,10 inches,15 inches
Row 2,8,10 inches,15 inches
Row 3,5,5 inches,15 inches
Row 4,6,10 inches,15 inches
Row 5,15,15 inches,15 inches
Row 6,9,10 inches,15 inches
Row 7,11,15 inches,15 inches
Row 8,13,15 inches,15 inches
Row 9,8,10 inches,15 inches
Row 10,10,10 inches,15 inches
Row 11,11,15 inches,15 inches
Row 12,11,15 inches,15 inches
Row 13,5,5 inches,15 inches
Row 14,13,15 inches,15 inches
Row 15,7,10 inches,15 inches
Row 16,10,10 inches,15 inches
Row 17,5,5 inches,15 inches
Row 18,9,10 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,8,10 inches,15 inches
Row 21,10,10 inches,15 inches
Row 22,5,5 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,7,10 inches,15 inches
Row 25,10,10 inches,15 inches
Row 26,6,10 inches,15 inches
Row 27,12,15 inches,15 inches
Row 28,8,10 inches,15 inches
Row 29,15,15 inches,15 inches
Row 30,15,15 inches,15 inches
Row 31,12,15 inches,15 inches
Row 32,11,15 inches,15 inches
Row 33,11,15 inches,15 inches
Row 34,8,10 inches,15 inches
Row 35,8,10 inches,15 inches
Row 36,15,15 inches,15 inches
Row 37,7,10 inches,15 inches
Row 38,12,15 inches,15 inches
Row 39,11,15 inches,15 inches
Row 40,15,15 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,5,5 inches,15 inches
Row 43,10,10 inches,15 inches
Row 44,10,10 inches,15 inches
Row 45,7,10 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,6,10 inches,15 inches
Row 48,15,15 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,14,15 inches,15 inches
Row 51,5,5 inches,15 inches
Row 52,10,10 inches,15 inches
Row 53,9,10 inches,15 inches
Row 54,15,15 inches,15 inches
Row 55,12,15 inches,15 inches
Row 56,14,15 inches,15 inches
Row 57,13,15 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,9,10 inches,15 inches
Row 60,6,10 inches,15 inches
Row 61,8,10 inches,15 inches
Row 62,8,10 inches,15 inches
Row 63,8,10 inches,15 inches
Row 64,12,15 inches,15 inches
Row 65,13,15 inches,15 inches
Row 66,10,10 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,15,15 inches,15 inches
Row 69,9,10 inches,15 inches
Row 70,13,15 inches,15 inches
Row 71,9,10 inches,15 inches
Row 72,13,15 inches,15 inches
Row 73,9,10 inches,15 inches
Row 74,8,10 inches,15 inches
Row 75,15,15 inches,15 inches
Row 76,11,15 inches,15 inches
Row 77,15,15 inches,15 inches
Row 78,13,15 inches,15 inches
Row 79,14,15 inches,15 inches
Row 80,15,15 inches,15 inches
Row 81,8,10 inches,15 inches
Row 82,8,10 inches,15 inches
Row 83,15,15 inches,15 inches
Row 84,15,15 inches,15 inches
Row 85,11,15 inches,15 inches
Row 86,10,10 inches,15 inches
Row 87,10,10 inches,15 inches
Row 88,14,15 inches,15 inches
Row 89,11,15 inches,15 inches
Row 90,8,10 inches,15 inches
Row 91,5,5 inches,15 inches
Row 92,13,15 inches,15 inches
Row 93,14,15 inches,15 inches
Row 94,8,10 inches,15 inches
Row 95,15,15 inches,15 inches
Row 96,14,15 inches,15 inches
Row 97,8,10 inches,15 inches
Row 98,7,10 inches,15 inches
Row 99,14,15 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,15,15 inches,15 inches
Row 102,9,10 inches,15 inches
Row 103,9,10 inches,15 inches
Row 104,6,10 inches,15 inches
Row 105,9,10 inches,15 inches
Row 106,11,15 inches,15 inches
Row 107,12,15 inches,15 inches
Row 108,10,10 inches,15 inches
Row 109,8,10 inches,15 inches
Row 110,11,15 inches,15 inches
Row 111,7,10 inches,15 inches
Row 112,13,15 inches,15 inches
Row 113,5,5 inches,15 inches
Row 114,10,10 inches,15 inches
Row 115,6,10 inches,15 inches
Row 116,10,10 inches,15 inches
Row 117,13,15 inches,15 inches
Row 118,9,10 inches,15 inches
Row 119,11,15 inches,15 inches
Row 120,6,10 inches,15 inches
Row 121,13,15 inches,15 inches
Row 122,6,10 inches,15 inches
Row 123,14,15 inches,15 inches
Row 124,9,10 inches,15 inches
Row 125,14,15 inches,15 inches
Row 126,14,15 inches,15 inches
