Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,12,15 inches,15 inches
Row 3,6,10 inches,15 inches
Row 4,7,10 inches,15 inches
Row 5,8,10 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,6,10 inches,15 inches
Row 8,13,15 inches,15 inches
Row 9,15,15 inches,15 inches
Row 10,13,15 inches,15 inches
Row 11,12,15 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,12,15 inches,15 inches
Row 14,5,5 inches,15 inches
Row 15,13,15 inches,15 inches
Row 16,7,10 inches,15 inches
Row 17,11,15 inches,15 inches
Row 18,13,15 inches,15 inches
Row 19,5,5 inches,15 inches
Row 20,9,10 inches,15 inches
Row 21,11,15 inches,15 inches
Row 22,12,15 inches,15 inches
Row 23,5,5 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,7,10 inches,15 inches
Row 26,6,10 inches,15 inches
Row 27,14,15 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,12,15 inches,15 inches
Row 30,15,15 inches,15 inches
Row 31,6,10 inches,15 inches
Row 32,11,15 inches,15 inches
Row 33,15,15 inches,15 inches
Row 34,15,15 inches,15 inches
Row 35,9,10 inches,15 inches
Row 36,7,10 inches,15 inches
Row 37,10,10 inches,15 inches
Row 38,11,15 inches,15 inches
Row 39,14,15 inches,15 inches
Row 40,13,15 inches,15 inches
Row 41,11,15 inches,15 inches
Row 42,11,15 inches,15 inches
Row 43,9,10 inches,15 inches
Row 44,10,10 inches,15 inches
Row 45,13,15 inches,15 inches
Row 46,8,10 inches,15 inches
Row 47,7,10 inches,15 inches
Row 48,8,10 inches,15 inches
Row 49,5,5 inches,15 inches
Row 50,10,10 inches,15 inches
Row 51,11,15 inches,15 inches
Row 52,5,5 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,14,15 inches,15 inches
Row 55,14,15 inches,15 inches
Row 56,12,15 inches,15 inches
Row 57,15,15 inches,15 inches
Row 58,15,15 inches,15 inches
Row 59,7,10 inches,15 inches
Row 60,13,15 inches,15 inches
Row 61,7,10 inches,15 inches
Row 62,7,10 inches,15 inches
Row 63,14,15 inches,15 inches
Row 64,14,15 inches,15 inches
Row 65,11,15 inches,15 inches
Row 66,5,5 inches,15 inches
Row 67,6,10 inches,15 inches
Row 68,15,15 inches,15 inches
Row 69,15,15 inches,15 inches
Row 70,11,15 inches,15 inches
Row 71,13,15 inches,15 inches
Row 72,9,10 inches,15 inches
Row 73,14,15 inches,15 inches
Row 74,14,15 inches,15 inches
Row 75,5,5 inches,15 inches
Row 76,7,10 inches,15 inches
Row 77,9,10 inches,15 inches
Row 78,9,10 inches,15 inches
Row 79,5,5 inches,15 inches
Row 80,10,10 inches,15 inches
Row 81,9,10 inches,15 inches
Row 82,10,10 inches,15 inches
Row 83,11,15 inches,15 inches
Row 84,5,5 inches,15 inches
Row 85,15,15 inches,15 inches
Row 86,13,15 inches,15 inches
Row 87,6,10 inches,15 inches
Row 88,10,10 inches,15 inches
Row 89,8,10 inches,15 inches
Row 90,14,15 inches,15 inches
Row 91,6,10 inches,15 inches
Row 92,13,15 inches,15 inches
Row 93,7,10 inches,15 inches
Row 94,14,15 inches,15 inches
Row 95,8,10 inches,15 inches
Row 96,13,15 inches,15 inches
Row 97,7,10 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,6,10 inches,15 inches
Row 103,11,15 inches,15 inches
Row 104,13,15 inches,15 inches
Row 105,5,5 inches,15 inches
Row 106,11,15 inches,15 inches
Row 107,7,10 inches,15 inches
Row 108,10,10 inches,15 inches
Row 109,14,15 inches,15 inches
Row 110,15,15 inches,15 inches
Row 111,6,10 inches,15 inches
Row 112,11,15 inches,15 inches
Row 113,11,15 inches,15 inches
Row 114,6,10 inches,15 inches
Row 115,15,15 inches,15 inches
Row 116,11,15 inches,15 inches
Row 117,14,15 inches,15 inches
Row 118,7,10 inches,15 inches
Row 119,12,15 inches,15 inches
Row 120,6,10 inches,15 inches
Row 121,13,15 inches,15 inches
Row 122,8,10 inches,15 inches
Row 123,8,10 inches,15 inches
Row 124,12,15 inches,15 inches
Row 125,8,10 inches,15 inches
Row 126,12,15 inches,15 inches
Row 127,6,10 inches,15 inches
Row 128,8,10 inches,15 inches
Row 129,10,10 inches,15 inches
Row 130,8,10 inches,15 inches
Row 131,7,10 inches,15 inches
Row 132,8,10 inches,15 inches
Row 133,7,10 inches,15 inches
Row 134,11,15 inches,15 inches
Row 135,11,15 inches,15 inches
Row 136,13,15 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,12,15 inches,15 inches
Row 139,15,15 inches,15 inches
Row 140,12,15 inches,15 inches
Row 141,9,10 inches,15 inches
Row 142,13,15 inches,15 inches
