Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,5,5 inches
Row 3,11,15 inches
Row 4,15,15 inches
Row 5,15,15 inches
Row 6,9,10 inches
Row 7,5,5 inches
Row 8,11,15 inches
Row 9,7,10 inches
Row 10,6,10 inches
Row 11,9,10 inches
Row 12,7,10 inches
Row 13,7,10 inches
Row 14,15,15 inches
Row 15,5,5 inches
Row 16,11,15 inches
Row 17,14,15 inches
Row 18,9,10 inches
Row 19,11,15 inches
Row 20,13,15 inches
Row 21,11,15 inches
Row 22,7,10 inches
Row 23,11,15 inches
Row 24,15,15 inches
Row 25,14,15 inches
Row 26,11,15 inches
Row 27,10,10 inches
Row 28,7,10 inches
Row 29,9,10 inches
Row 30,12,15 inches
Row 31,5,5 inches
Row 32,8,10 inches
Row 33,5,5 inches
Row 34,10,10 inches
Row 35,13,15 inches
Row 36,14,15 inches
Row 37,10,10 inches
Row 38,8,10 inches
Row 39,7,10 inches
Row 40,12,15 inches
Row 41,9,10 inches
Row 42,11,15 inches
Row 43,13,15 inches
Row 44,7,10 inches
Row 45,7,10 inches
Row 46,12,15 inches
Row 47,8,10 inches
Row 48,14,15 inches
Row 49,7,10 inches
Row 50,6,10 inches
Row 51,11,15 inches
Row 52,9,10 inches
Row 53,11,15 inches
Row 54,9,10 inches
Row 55,10,10 inches
Row 56,8,10 inches
Row 57,12,15 inches
Row 58,12,15 inches
Row 59,13,15 inches
Row 60,10,10 inches
Row 61,6,10 inches
Row 62,5,5 inches
Row 63,5,5 inches
Row 64,12,15 inches
Row 65,6,10 inches
Row 66,12,15 inches
Row 67,5,5 inches
Row 68,6,10 inches
Row 69,7,10 inches
Row 70,7,10 inches
Row 71,14,15 inches
Row 72,5,5 inches
Row 73,9,10 inches
Row 74,6,10 inches
Row 75,11,15 inches
Row 76,11,15 inches
Row 77,6,10 inches
Row 78,15,15 inches
Row 79,7,10 inches
Row 80,7,10 inches
Row 81,6,10 inches
Row 82,5,5 inches
Row 83,10,10 inches
Row 84,11,15 inches
Row 85,15,15 inches
Row 86,11,15 inches
Row 87,13,15 inches
Row 88,9,10 inches
Row 89,9,10 inches
Row 90,7,10 inches
Row 91,7,10 inches
Row 92,8,10 inches
Row 93,5,5 inches
Row 94,12,15 inches
Row 95,9,10 inches
Row 96,9,10 inches
Row 97,13,15 inches
Row 98,14,15 inches
Row 99,11,15 inches
Row 100,13,15 inches
Row 101,15,15 inches
Row 102,8,10 inches
Row 103,11,15 inches
Row 104,15,15 inches
Row 105,13,15 inches
Row 106,6,10 inches
Row 107,15,15 inches
Row 108,9,10 inches
Row 109,11,15 inches
Row 110,10,10 inches
Row 111,7,10 inches
Row 112,13,15 inches
Row 113,13,15 inches
Row 114,9,10 inches
Row 115,10,10 inches
Row 116,13,15 inches
Row 117,13,15 inches
Row 118,10,10 inches
Row 119,14,15 inches
Row 120,11,15 inches
Row 121,5,5 inches
Row 122,14,15 inches
Row 123,9,10 inches
Row 124,5,5 inches
Row 125,7,10 inches
Row 126,15,15 inches
Row 127,14,15 inches
Row 128,15,15 inches
Row 129,10,10 inches
Row 130,7,10 inches
Row 131,13,15 inches
Row 132,12,15 inches
Row 133,11,15 inches
Row 134,7,10 inches
Row 135,12,15 inches
Row 136,13,15 inches
Row 137,11,15 inches
Row 138,15,15 inches
Row 139,10,10 inches
Row 140,7,10 inches
Row 141,13,15 inches
Row 142,14,15 inches
