Row,Number of Houses,Pipe Size,pipe_size
Row 1,10,10 inches,15 inches
Row 2,12,15 inches,15 inches
Row 3,14,15 inches,15 inches
Row 4,10,10 inches,15 inches
Row 5,15,15 inches,15 inches
Row 6,13,15 inches,15 inches
Row 7,14,15 inches,15 inches
Row 8,9,10 inches,15 inches
Row 9,6,10 inches,15 inches
Row 10,14,15 inches,15 inches
Row 11,14,15 inches,15 inches
Row 12,12,15 inches,15 inches
Row 13,7,10 inches,15 inches
Row 14,11,15 inches,15 inches
Row 15,10,10 inches,15 inches
Row 16,6,10 inches,15 inches
Row 17,12,15 inches,15 inches
Row 18,13,15 inches,15 inches
Row 19,6,10 inches,15 inches
Row 20,10,10 inches,15 inches
Row 21,15,15 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,12,15 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,15,15 inches,15 inches
Row 26,5,5 inches,15 inches
Row 27,6,10 inches,15 inches
Row 28,7,10 inches,15 inches
Row 29,5,5 inches,15 inches
Row 30,12,15 inches,15 inches
Row 31,14,15 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,5,5 inches,15 inches
Row 34,14,15 inches,15 inches
Row 35,11,15 inches,15 inches
Row 36,14,15 inches,15 inches
Row 37,13,15 inches,15 inches
Row 38,10,10 inches,15 inches
Row 39,8,10 inches,15 inches
Row 40,9,10 inches,15 inches
Row 41,6,10 inches,15 inches
Row 42,13,15 inches,15 inches
Row 43,13,15 inches,15 inches
Row 44,9,10 inches,15 inches
Row 45,11,15 inches,15 inches
Row 46,9,10 inches,15 inches
Row 47,10,10 inches,15 inches
Row 48,14,15 inches,15 inches
Row 49,7,10 inches,15 inches
Row 50,6,10 inches,15 inches
Row 51,5,5 inches,15 inches
Row 52,5,5 inches,15 inches
Row 53,15,15 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,11,15 inches,15 inches
Row 56,7,10 inches,15 inches
Row 57,8,10 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,9,10 inches,15 inches
Row 60,13,15 inches,15 inches
Row 61,9,10 inches,15 inches
Row 62,12,15 inches,15 inches
Row 63,5,5 inches,15 inches
Row 64,10,10 inches,15 inches
Row 65,10,10 inches,15 inches
Row 66,15,15 inches,15 inches
Row 67,5,5 inches,15 inches
Row 68,6,10 inches,15 inches
Row 69,10,10 inches,15 inches
Row 70,13,15 inches,15 inches
Row 71,8,10 inches,15 inches
Row 72,13,15 inches,15 inches
Row 73,11,15 inches,15 inches
Row 74,6,10 inches,15 inches
Row 75,5,5 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,9,10 inches,15 inches
Row 78,9,10 inches,15 inches
Row 79,8,10 inches,15 inches
Row 80,13,15 inches,15 inches
Row 81,9,10 inches,15 inches
Row 82,11,15 inches,15 inches
Row 83,7,10 inches,15 inches
Row 84,11,15 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,15,15 inches,15 inches
Row 87,15,15 inches,15 inches
Row 88,15,15 inches,15 inches
Row 89,6,10 inches,15 inches
Row 90,8,10 inches,15 inches
Row 91,6,10 inches,15 inches
Row 92,6,10 inches,15 inches
Row 93,9,10 inches,15 inches
Row 94,7,10 inches,15 inches
Row 95,12,15 inches,15 inches
Row 96,11,15 inches,15 inches
Row 97,8,10 inches,15 inches
Row 98,10,10 inches,15 inches
Row 99,8,10 inches,15 inches
Row 100,10,10 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,13,15 inches,15 inches
Row 103,10,10 inches,15 inches
Row 104,13,15 inches,15 inches
Row 105,13,15 inches,15 inches
Row 106,12,15 inches,15 inches
Row 107,12,15 inches,15 inches
Row 108,12,15 inches,15 inches
Row 109,5,5 inches,15 inches
Row 110,14,15 inches,15 inches
Row 111,7,10 inches,15 inches
Row 112,14,15 inches,15 inches
Row 113,15,15 inches,15 inches
Row 114,11,15 inches,15 inches
Row 115,7,10 inches,15 inches
Row 116,5,5 inches,15 inches
Row 117,9,10 inches,15 inches
Row 118,5,5 inches,15 inches
Row 119,5,5 inches,15 inches
Row 120,13,15 inches,15 inches
