Row,Number of Houses,Pipe Size,pipe_size
Row 1,15,15 inches,15 inches
Row 2,15,15 inches,15 inches
Row 3,10,10 inches,15 inches
Row 4,10,10 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,10,10 inches,15 inches
Row 7,15,15 inches,15 inches
Row 8,11,15 inches,15 inches
Row 9,12,15 inches,15 inches
Row 10,8,10 inches,15 inches
Row 11,15,15 inches,15 inches
Row 12,14,15 inches,15 inches
Row 13,6,10 inches,15 inches
Row 14,10,10 inches,15 inches
Row 15,7,10 inches,15 inches
Row 16,11,15 inches,15 inches
Row 17,10,10 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,12,15 inches,15 inches
Row 20,5,5 inches,15 inches
Row 21,11,15 inches,15 inches
Row 22,11,15 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,9,10 inches,15 inches
Row 25,11,15 inches,15 inches
Row 26,12,15 inches,15 inches
Row 27,6,10 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,9,10 inches,15 inches
Row 30,11,15 inches,15 inches
Row 31,9,10 inches,15 inches
Row 32,8,10 inches,15 inches
Row 33,8,10 inches,15 inches
Row 34,12,15 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,9,10 inches,15 inches
Row 37,10,10 inches,15 inches
Row 38,15,15 inches,15 inches
Row 39,14,15 inches,15 inches
Row 40,13,15 inches,15 inches
Row 41,11,15 inches,15 inches
Row 42,8,10 inches,15 inches
Row 43,13,15 inches,15 inches
Row 44,15,15 inches,15 inches
Row 45,5,5 inches,15 inches
Row 46,13,15 inches,15 inches
Row 47,5,5 inches,15 inches
Row 48,9,10 inches,15 inches
Row 49,7,10 inches,15 inches
Row 50,7,10 inches,15 inches
Row 51,5,5 inches,15 inches
Row 52,5,5 inches,15 inches
Row 53,13,15 inches,15 inches
Row 54,12,15 inches,15 inches
Row 55,10,10 inches,15 inches
Row 56,8,10 inches,15 inches
Row 57,7,10 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,13,15 inches,15 inches
Row 60,13,15 inches,15 inches
Row 61,12,15 inches,15 inches
Row 62,14,15 inches,15 inches
Row 63,14,15 inches,15 inches
Row 64,11,15 inches,15 inches
Row 65,15,15 inches,15 inches
Row 66,10,10 inches,15 inches
Row 67,13,15 inches,15 inches
Row 68,8,10 inches,15 inches
Row 69,15,15 inches,15 inches
Row 70,12,15 inches,15 inches
Row 71,9,10 inches,15 inches
Row 72,10,10 inches,15 inches
Row 73,15,15 inches,15 inches
Row 74,7,10 inches,15 inches
Row 75,15,15 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,9,10 inches,15 inches
Row 79,9,10 inches,15 inches
Row 80,5,5 inches,15 inches
Row 81,5,5 inches,15 inches
Row 82,7,10 inches,15 inches
Row 83,12,15 inches,15 inches
Row 84,5,5 inches,15 inches
Row 85,15,15 inches,15 inches
Row 86,14,15 inches,15 inches
Row 87,5,5 inches,15 inches
Row 88,13,15 inches,15 inches
Row 89,5,5 inches,15 inches
Row 90,6,10 inches,15 inches
Row 91,14,15 inches,15 inches
Row 92,14,15 inches,15 inches
Row 93,15,15 inches,15 inches
Row 94,13,15 inches,15 inches
Row 95,13,15 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,5,5 inches,15 inches
Row 98,7,10 inches,15 inches
Row 99,9,10 inches,15 inches
Row 100,7,10 inches,15 inches
Row 101,15,15 inches,15 inches
Row 102,12,15 inches,15 inches
Row 103,9,10 inches,15 inches
Row 104,9,10 inches,15 inches
Row 105,8,10 inches,15 inches
Row 106,14,15 inches,15 inches
Row 107,8,10 inches,15 inches
Row 108,5,5 inches,15 inches
Row 109,8,10 inches,15 inches
Row 110,7,10 inches,15 inches
Row 111,11,15 inches,15 inches
Row 112,13,15 inches,15 inches
Row 113,12,15 inches,15 inches
Row 114,13,15 inches,15 inches
Row 115,8,10 inches,15 inches
Row 116,9,10 inches,15 inches
Row 117,13,15 inches,15 inches
Row 118,9,10 inches,15 inches
Row 119,11,15 inches,15 inches
Row 120,15,15 inches,15 inches
Row 121,9,10 inches,15 inches
Row 122,7,10 inches,15 inches
Row 123,13,15 inches,15 inches
Row 124,14,15 inches,15 inches
Row 125,14,15 inches,15 inches
Row 126,15,15 inches,15 inches
Row 127,15,15 inches,15 inches
Row 128,7,10 inches,15 inches
Row 129,13,15 inches,15 inches
Row 130,7,10 inches,15 inches
Row 131,13,15 inches,15 inches
Row 132,14,15 inches,15 inches
Row 133,14,15 inches,15 inches
Row 134,9,10 inches,15 inches
Row 135,7,10 inches,15 inches
Row 136,8,10 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,6,10 inches,15 inches
Row 139,15,15 inches,15 inches
Row 140,12,15 inches,15 inches
Row 141,10,10 inches,15 inches
Row 142,9,10 inches,15 inches
Row 143,9,10 inches,15 inches
Row 144,7,10 inches,15 inches
Row 145,12,15 inches,15 inches
Row 146,11,15 inches,15 inches
Row 147,14,15 inches,15 inches
Row 148,10,10 inches,15 inches
Row 149,15,15 inches,15 inches
Row 150,15,15 inches,15 inches
Row 151,13,15 inches,15 inches
Row 152,5,5 inches,15 inches
Row 153,13,15 inches,15 inches
Row 154,8,10 inches,15 inches
Row 155,6,10 inches,15 inches
Row 156,10,10 inches,15 inches
Row 157,5,5 inches,15 inches
Row 158,15,15 inches,15 inches
Row 159,10,10 inches,15 inches
Row 160,11,15 inches,15 inches
Row 161,15,15 inches,15 inches
Row 162,13,15 inches,15 inches
Row 163,11,15 inches,15 inches
Row 164,10,10 inches,15 inches
Row 165,9,10 inches,15 inches
Row 166,5,5 inches,15 inches
Row 167,12,15 inches,15 inches
Row 168,12,15 inches,15 inches
Row 169,7,10 inches,15 inches
Row 170,15,15 inches,15 inches
Row 171,12,15 inches,15 inches
Row 172,11,15 inches,15 inches
Row 173,14,15 inches,15 inches
Row 174,14,15 inches,15 inches
Row 175,11,15 inches,15 inches
Row 176,14,15 inches,15 inches
Row 177,13,15 inches,15 inches
Row 178,12,15 inches,15 inches
Row 179,15,15 inches,15 inches
Row 180,9,10 inches,15 inches
Row 181,6,10 inches,15 inches
Row 182,11,15 inches,15 inches
Row 183,14,15 inches,15 inches
Row 184,7,10 inches,15 inches
Row 185,5,5 inches,15 inches
Row 186,12,15 inches,15 inches
Row 187,5,5 inches,15 inches
Row 188,13,15 inches,15 inches
Row 189,7,10 inches,15 inches
Row 190,10,10 inches,15 inches
