Row,Number of Houses,Pipe Size,pipe_size
Row 1,12,15 inches,15 inches
Row 2,7,10 inches,15 inches
Row 3,6,10 inches,15 inches
Row 4,12,15 inches,15 inches
Row 5,13,15 inches,15 inches
Row 6,14,15 inches,15 inches
Row 7,10,10 inches,15 inches
Row 8,10,10 inches,15 inches
Row 9,6,10 inches,15 inches
Row 10,7,10 inches,15 inches
Row 11,7,10 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,6,10 inches,15 inches
Row 14,11,15 inches,15 inches
Row 15,5,5 inches,15 inches
Row 16,9,10 inches,15 inches
Row 17,5,5 inches,15 inches
Row 18,6,10 inches,15 inches
Row 19,10,10 inches,15 inches
Row 20,6,10 inches,15 inches
Row 21,11,15 inches,15 inches
Row 22,8,10 inches,15 inches
Row 23,9,10 inches,15 inches
Row 24,11,15 inches,15 inches
Row 25,10,10 inches,15 inches
Row 26,14,15 inches,15 inches
Row 27,11,15 inches,15 inches
Row 28,15,15 inches,15 inches
Row 29,13,15 inches,15 inches
Row 30,8,10 inches,15 inches
Row 31,6,10 inches,15 inches
Row 32,5,5 inches,15 inches
Row 33,15,15 inches,15 inches
Row 34,15,15 inches,15 inches
Row 35,5,5 inches,15 inches
Row 36,12,15 inches,15 inches
Row 37,14,15 inches,15 inches
Row 38,5,5 inches,15 inches
Row 39,15,15 inches,15 inches
Row 40,10,10 inches,15 inches
Row 41,6,10 inches,15 inches
Row 42,5,5 inches,15 inches
Row 43,11,15 inches,15 inches
Row 44,7,10 inches,15 inches
Row 45,8,10 inches,15 inches
Row 46,14,15 inches,15 inches
Row 47,12,15 inches,15 inches
Row 48,15,15 inches,15 inches
Row 49,8,10 inches,15 inches
Row 50,13,15 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,15,15 inches,15 inches
Row 53,11,15 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,6,10 inches,15 inches
Row 56,7,10 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,8,10 inches,15 inches
Row 59,10,10 inches,15 inches
Row 60,14,15 inches,15 inches
Row 61,6,10 inches,15 inches
Row 62,13,15 inches,15 inches
Row 63,5,5 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,7,10 inches,15 inches
Row 66,8,10 inches,15 inches
Row 67,5,5 inches,15 inches
Row 68,15,15 inches,15 inches
Row 69,5,5 inches,15 inches
Row 70,12,15 inches,15 inches
Row 71,10,10 inches,15 inches
Row 72,12,15 inches,15 inches
Row 73,11,15 inches,15 inches
Row 74,13,15 inches,15 inches
Row 75,13,15 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,13,15 inches,15 inches
Row 78,8,10 inches,15 inches
Row 79,5,5 inches,15 inches
Row 80,14,15 inches,15 inches
Row 81,5,5 inches,15 inches
Row 82,7,10 inches,15 inches
Row 83,12,15 inches,15 inches
Row 84,13,15 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,13,15 inches,15 inches
Row 87,7,10 inches,15 inches
Row 88,13,15 inches,15 inches
Row 89,13,15 inches,15 inches
Row 90,10,10 inches,15 inches
Row 91,14,15 inches,15 inches
Row 92,11,15 inches,15 inches
Row 93,15,15 inches,15 inches
Row 94,5,5 inches,15 inches
Row 95,11,15 inches,15 inches
Row 96,12,15 inches,15 inches
Row 97,12,15 inches,15 inches
Row 98,12,15 inches,15 inches
Row 99,8,10 inches,15 inches
Row 100,13,15 inches,15 inches
Row 101,11,15 inches,15 inches
Row 102,15,15 inches,15 inches
Row 103,10,10 inches,15 inches
Row 104,12,15 inches,15 inches
Row 105,12,15 inches,15 inches
Row 106,8,10 inches,15 inches
Row 107,13,15 inches,15 inches
Row 108,12,15 inches,15 inches
Row 109,6,10 inches,15 inches
Row 110,13,15 inches,15 inches
Row 111,14,15 inches,15 inches
Row 112,15,15 inches,15 inches
Row 113,7,10 inches,15 inches
Row 114,6,10 inches,15 inches
Row 115,5,5 inches,15 inches
Row 116,6,10 inches,15 inches
Row 117,13,15 inches,15 inches
Row 118,12,15 inches,15 inches
Row 119,10,10 inches,15 inches
Row 120,10,10 inches,15 inches
Row 121,12,15 inches,15 inches
Row 122,11,15 inches,15 inches
Row 123,6,10 inches,15 inches
