Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,15,15 inches,15 inches
Row 3,13,15 inches,15 inches
Row 4,7,10 inches,15 inches
Row 5,13,15 inches,15 inches
Row 6,13,15 inches,15 inches
Row 7,14,15 inches,15 inches
Row 8,6,10 inches,15 inches
Row 9,13,15 inches,15 inches
Row 10,12,15 inches,15 inches
Row 11,7,10 inches,15 inches
Row 12,8,10 inches,15 inches
Row 13,6,10 inches,15 inches
Row 14,9,10 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,15,15 inches,15 inches
Row 17,11,15 inches,15 inches
Row 18,14,15 inches,15 inches
Row 19,6,10 inches,15 inches
Row 20,5,5 inches,15 inches
Row 21,11,15 inches,15 inches
Row 22,11,15 inches,15 inches
Row 23,14,15 inches,15 inches
Row 24,14,15 inches,15 inches
Row 25,5,5 inches,15 inches
Row 26,11,15 inches,15 inches
Row 27,10,10 inches,15 inches
Row 28,15,15 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,15,15 inches,15 inches
Row 32,8,10 inches,15 inches
Row 33,5,5 inches,15 inches
Row 34,14,15 inches,15 inches
Row 35,5,5 inches,15 inches
Row 36,5,5 inches,15 inches
Row 37,8,10 inches,15 inches
Row 38,15,15 inches,15 inches
Row 39,8,10 inches,15 inches
Row 40,6,10 inches,15 inches
Row 41,7,10 inches,15 inches
Row 42,8,10 inches,15 inches
Row 43,9,10 inches,15 inches
Row 44,12,15 inches,15 inches
Row 45,6,10 inches,15 inches
Row 46,13,15 inches,15 inches
Row 47,6,10 inches,15 inches
Row 48,14,15 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,14,15 inches,15 inches
Row 53,6,10 inches,15 inches
Row 54,13,15 inches,15 inches
Row 55,6,10 inches,15 inches
Row 56,12,15 inches,15 inches
Row 57,7,10 inches,15 inches
Row 58,5,5 inches,15 inches
Row 59,12,15 inches,15 inches
Row 60,12,15 inches,15 inches
Row 61,6,10 inches,15 inches
Row 62,6,10 inches,15 inches
Row 63,5,5 inches,15 inches
Row 64,6,10 inches,15 inches
Row 65,9,10 inches,15 inches
Row 66,14,15 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,8,10 inches,15 inches
Row 69,15,15 inches,15 inches
Row 70,11,15 inches,15 inches
Row 71,15,15 inches,15 inches
Row 72,5,5 inches,15 inches
Row 73,6,10 inches,15 inches
Row 74,15,15 inches,15 inches
Row 75,10,10 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,15,15 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,7,10 inches,15 inches
Row 80,10,10 inches,15 inches
Row 81,9,10 inches,15 inches
Row 82,8,10 inches,15 inches
Row 83,6,10 inches,15 inches
Row 84,11,15 inches,15 inches
Row 85,8,10 inches,15 inches
Row 86,5,5 inches,15 inches
Row 87,11,15 inches,15 inches
Row 88,6,10 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,9,10 inches,15 inches
Row 91,8,10 inches,15 inches
Row 92,13,15 inches,15 inches
Row 93,9,10 inches,15 inches
Row 94,12,15 inches,15 inches
Row 95,8,10 inches,15 inches
Row 96,9,10 inches,15 inches
Row 97,14,15 inches,15 inches
Row 98,8,10 inches,15 inches
Row 99,9,10 inches,15 inches
Row 100,5,5 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,14,15 inches,15 inches
Row 103,15,15 inches,15 inches
Row 104,13,15 inches,15 inches
Row 105,7,10 inches,15 inches
Row 106,13,15 inches,15 inches
Row 107,9,10 inches,15 inches
Row 108,7,10 inches,15 inches
Row 109,7,10 inches,15 inches
Row 110,10,10 inches,15 inches
Row 111,13,15 inches,15 inches
Row 112,8,10 inches,15 inches
Row 113,13,15 inches,15 inches
Row 114,5,5 inches,15 inches
Row 115,9,10 inches,15 inches
Row 116,9,10 inches,15 inches
Row 117,8,10 inches,15 inches
Row 118,6,10 inches,15 inches
Row 119,5,5 inches,15 inches
Row 120,11,15 inches,15 inches
Row 121,6,10 inches,15 inches
Row 122,15,15 inches,15 inches
Row 123,14,15 inches,15 inches
Row 124,13,15 inches,15 inches
Row 125,11,15 inches,15 inches
Row 126,9,10 inches,15 inches
Row 127,14,15 inches,15 inches
Row 128,13,15 inches,15 inches
Row 129,7,10 inches,15 inches
Row 130,8,10 inches,15 inches
Row 131,12,15 inches,15 inches
Row 132,13,15 inches,15 inches
Row 133,5,5 inches,15 inches
Row 134,6,10 inches,15 inches
Row 135,10,10 inches,15 inches
Row 136,8,10 inches,15 inches
Row 137,15,15 inches,15 inches
Row 138,11,15 inches,15 inches
Row 139,15,15 inches,15 inches
Row 140,6,10 inches,15 inches
Row 141,13,15 inches,15 inches
Row 142,8,10 inches,15 inches
Row 143,10,10 inches,15 inches
Row 144,15,15 inches,15 inches
Row 145,7,10 inches,15 inches
Row 146,10,10 inches,15 inches
Row 147,14,15 inches,15 inches
Row 148,11,15 inches,15 inches
Row 149,10,10 inches,15 inches
Row 150,13,15 inches,15 inches
Row 151,8,10 inches,15 inches
Row 152,15,15 inches,15 inches
Row 153,14,15 inches,15 inches
Row 154,13,15 inches,15 inches
Row 155,6,10 inches,15 inches
Row 156,8,10 inches,15 inches
Row 157,9,10 inches,15 inches
Row 158,9,10 inches,15 inches
Row 159,14,15 inches,15 inches
Row 160,7,10 inches,15 inches
Row 161,7,10 inches,15 inches
Row 162,6,10 inches,15 inches
Row 163,12,15 inches,15 inches
Row 164,11,15 inches,15 inches
Row 165,12,15 inches,15 inches
Row 166,10,10 inches,15 inches
Row 167,5,5 inches,15 inches
Row 168,13,15 inches,15 inches
Row 169,13,15 inches,15 inches
Row 170,7,10 inches,15 inches
Row 171,10,10 inches,15 inches
Row 172,10,10 inches,15 inches
Row 173,8,10 inches,15 inches
Row 174,14,15 inches,15 inches
Row 175,10,10 inches,15 inches
Row 176,13,15 inches,15 inches
Row 177,12,15 inches,15 inches
Row 178,12,15 inches,15 inches
Row 179,9,10 inches,15 inches
Row 180,9,10 inches,15 inches
Row 181,9,10 inches,15 inches
Row 182,11,15 inches,15 inches
