Row,Number of Houses,Pipe Size,pipe_size
Row 1,7,10 inches,15 inches
Row 2,15,15 inches,15 inches
Row 3,5,5 inches,15 inches
Row 4,13,15 inches,15 inches
Row 5,15,15 inches,15 inches
Row 6,12,15 inches,15 inches
Row 7,5,5 inches,15 inches
Row 8,14,15 inches,15 inches
Row 9,12,15 inches,15 inches
Row 10,5,5 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,12,15 inches,15 inches
Row 13,6,10 inches,15 inches
Row 14,10,10 inches,15 inches
Row 15,14,15 inches,15 inches
Row 16,10,10 inches,15 inches
Row 17,7,10 inches,15 inches
Row 18,11,15 inches,15 inches
Row 19,10,10 inches,15 inches
Row 20,8,10 inches,15 inches
Row 21,13,15 inches,15 inches
Row 22,14,15 inches,15 inches
Row 23,12,15 inches,15 inches
Row 24,5,5 inches,15 inches
Row 25,13,15 inches,15 inches
Row 26,9,10 inches,15 inches
Row 27,5,5 inches,15 inches
Row 28,13,15 inches,15 inches
Row 29,6,10 inches,15 inches
Row 30,11,15 inches,15 inches
Row 31,12,15 inches,15 inches
Row 32,8,10 inches,15 inches
Row 33,7,10 inches,15 inches
Row 34,6,10 inches,15 inches
Row 35,8,10 inches,15 inches
Row 36,8,10 inches,15 inches
Row 37,8,10 inches,15 inches
Row 38,14,15 inches,15 inches
Row 39,14,15 inches,15 inches
Row 40,8,10 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,12,15 inches,15 inches
Row 43,14,15 inches,15 inches
Row 44,8,10 inches,15 inches
Row 45,14,15 inches,15 inches
Row 46,14,15 inches,15 inches
Row 47,8,10 inches,15 inches
Row 48,8,10 inches,15 inches
Row 49,15,15 inches,15 inches
Row 50,15,15 inches,15 inches
Row 51,8,10 inches,15 inches
Row 52,11,15 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,11,15 inches,15 inches
Row 55,5,5 inches,15 inches
Row 56,13,15 inches,15 inches
Row 57,5,5 inches,15 inches
Row 58,14,15 inches,15 inches
Row 59,8,10 inches,15 inches
Row 60,8,10 inches,15 inches
Row 61,6,10 inches,15 inches
Row 62,8,10 inches,15 inches
Row 63,8,10 inches,15 inches
Row 64,15,15 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,15,15 inches,15 inches
Row 67,14,15 inches,15 inches
Row 68,7,10 inches,15 inches
Row 69,9,10 inches,15 inches
Row 70,15,15 inches,15 inches
Row 71,13,15 inches,15 inches
Row 72,5,5 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,13,15 inches,15 inches
Row 75,14,15 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,10,10 inches,15 inches
Row 78,13,15 inches,15 inches
Row 79,6,10 inches,15 inches
Row 80,10,10 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,12,15 inches,15 inches
Row 83,13,15 inches,15 inches
Row 84,12,15 inches,15 inches
Row 85,15,15 inches,15 inches
Row 86,11,15 inches,15 inches
Row 87,13,15 inches,15 inches
Row 88,14,15 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,14,15 inches,15 inches
Row 91,15,15 inches,15 inches
Row 92,15,15 inches,15 inches
Row 93,10,10 inches,15 inches
Row 94,7,10 inches,15 inches
Row 95,7,10 inches,15 inches
Row 96,7,10 inches,15 inches
Row 97,5,5 inches,15 inches
Row 98,5,5 inches,15 inches
Row 99,14,15 inches,15 inches
Row 100,6,10 inches,15 inches
