Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,8,10 inches
Row 3,12,15 inches
Row 4,14,15 inches
Row 5,9,10 inches
Row 6,9,10 inches
Row 7,7,10 inches
Row 8,5,5 inches
Row 9,5,5 inches
Row 10,8,10 inches
Row 11,14,15 inches
Row 12,10,10 inches
Row 13,7,10 inches
Row 14,13,15 inches
Row 15,12,15 inches
Row 16,9,10 inches
Row 17,7,10 inches
Row 18,5,5 inches
Row 19,10,10 inches
Row 20,6,10 inches
Row 21,10,10 inches
Row 22,6,10 inches
Row 23,7,10 inches
Row 24,14,15 inches
Row 25,11,15 inches
Row 26,15,15 inches
Row 27,15,15 inches
Row 28,9,10 inches
Row 29,13,15 inches
Row 30,6,10 inches
Row 31,9,10 inches
Row 32,12,15 inches
Row 33,7,10 inches
Row 34,6,10 inches
Row 35,15,15 inches
Row 36,14,15 inches
Row 37,7,10 inches
Row 38,9,10 inches
Row 39,13,15 inches
Row 40,8,10 inches
Row 41,5,5 inches
Row 42,12,15 inches
Row 43,14,15 inches
Row 44,14,15 inches
Row 45,5,5 inches
Row 46,5,5 inches
Row 47,10,10 inches
Row 48,7,10 inches
Row 49,6,10 inches
Row 50,8,10 inches
Row 51,15,15 inches
Row 52,11,15 inches
Row 53,7,10 inches
Row 54,14,15 inches
Row 55,11,15 inches
Row 56,8,10 inches
Row 57,9,10 inches
Row 58,6,10 inches
Row 59,14,15 inches
Row 60,12,15 inches
Row 61,8,10 inches
Row 62,5,5 inches
Row 63,7,10 inches
Row 64,10,10 inches
Row 65,15,15 inches
Row 66,5,5 inches
Row 67,11,15 inches
Row 68,8,10 inches
Row 69,6,10 inches
Row 70,12,15 inches
Row 71,14,15 inches
Row 72,5,5 inches
Row 73,6,10 inches
Row 74,9,10 inches
Row 75,12,15 inches
Row 76,9,10 inches
Row 77,14,15 inches
Row 78,11,15 inches
Row 79,7,10 inches
Row 80,15,15 inches
Row 81,10,10 inches
Row 82,5,5 inches
Row 83,14,15 inches
Row 84,12,15 inches
Row 85,15,15 inches
Row 86,6,10 inches
Row 87,8,10 inches
Row 88,15,15 inches
Row 89,5,5 inches
Row 90,10,10 inches
Row 91,7,10 inches
Row 92,7,10 inches
Row 93,8,10 inches
Row 94,11,15 inches
Row 95,14,15 inches
Row 96,12,15 inches
Row 97,15,15 inches
Row 98,10,10 inches
Row 99,14,15 inches
Row 100,14,15 inches
Row 101,13,15 inches
Row 102,7,10 inches
Row 103,8,10 inches
Row 104,9,10 inches
Row 105,8,10 inches
Row 106,5,5 inches
Row 107,6,10 inches
Row 108,15,15 inches
Row 109,10,10 inches
Row 110,5,5 inches
Row 111,14,15 inches
Row 112,9,10 inches
Row 113,7,10 inches
Row 114,11,15 inches
Row 115,8,10 inches
Row 116,14,15 inches
Row 117,6,10 inches
Row 118,11,15 inches
Row 119,12,15 inches
Row 120,11,15 inches
Row 121,10,10 inches
Row 122,6,10 inches
Row 123,15,15 inches
Row 124,13,15 inches
Row 125,7,10 inches
Row 126,13,15 inches
Row 127,8,10 inches
Row 128,8,10 inches
Row 129,8,10 inches
Row 130,14,15 inches
Row 131,12,15 inches
Row 132,11,15 inches
Row 133,12,15 inches
Row 134,13,15 inches
Row 135,6,10 inches
Row 136,9,10 inches
Row 137,12,15 inches
Row 138,7,10 inches
Row 139,15,15 inches
Row 140,12,15 inches
Row 141,6,10 inches
Row 142,9,10 inches
Row 143,10,10 inches
Row 144,11,15 inches
Row 145,6,10 inches
Row 146,5,5 inches
Row 147,8,10 inches
Row 148,8,10 inches
Row 149,10,10 inches
Row 150,6,10 inches
Row 151,8,10 inches
Row 152,14,15 inches
Row 153,8,10 inches
Row 154,9,10 inches
Row 155,7,10 inches
Row 156,13,15 inches
Row 157,6,10 inches
Row 158,13,15 inches
Row 159,13,15 inches
Row 160,6,10 inches
Row 161,13,15 inches
Row 162,15,15 inches
Row 163,14,15 inches
Row 164,13,15 inches
Row 165,7,10 inches
Row 166,15,15 inches
Row 167,11,15 inches
Row 168,14,15 inches
Row 169,11,15 inches
Row 170,10,10 inches
Row 171,6,10 inches
Row 172,8,10 inches
Row 173,9,10 inches
Row 174,12,15 inches
Row 175,6,10 inches
Row 176,11,15 inches
Row 177,9,10 inches
Row 178,9,10 inches
Row 179,7,10 inches
Row 180,8,10 inches
Row 181,8,10 inches
Row 182,13,15 inches
