Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,11,15 inches
Row 3,6,10 inches
Row 4,8,10 inches
Row 5,8,10 inches
Row 6,7,10 inches
Row 7,9,10 inches
Row 8,7,10 inches
Row 9,11,15 inches
Row 10,6,10 inches
Row 11,6,10 inches
Row 12,5,5 inches
Row 13,8,10 inches
Row 14,13,15 inches
Row 15,7,10 inches
Row 16,6,10 inches
Row 17,12,15 inches
Row 18,5,5 inches
Row 19,5,5 inches
Row 20,5,5 inches
Row 21,14,15 inches
Row 22,5,5 inches
Row 23,6,10 inches
Row 24,8,10 inches
Row 25,5,5 inches
Row 26,8,10 inches
Row 27,12,15 inches
Row 28,7,10 inches
Row 29,15,15 inches
Row 30,12,15 inches
Row 31,11,15 inches
Row 32,13,15 inches
Row 33,7,10 inches
Row 34,14,15 inches
Row 35,14,15 inches
Row 36,14,15 inches
Row 37,11,15 inches
Row 38,13,15 inches
Row 39,11,15 inches
Row 40,13,15 inches
Row 41,9,10 inches
Row 42,7,10 inches
Row 43,12,15 inches
Row 44,13,15 inches
Row 45,5,5 inches
Row 46,14,15 inches
Row 47,12,15 inches
Row 48,14,15 inches
Row 49,9,10 inches
Row 50,7,10 inches
Row 51,14,15 inches
Row 52,12,15 inches
Row 53,5,5 inches
Row 54,6,10 inches
Row 55,15,15 inches
Row 56,13,15 inches
Row 57,8,10 inches
Row 58,11,15 inches
Row 59,7,10 inches
Row 60,15,15 inches
Row 61,10,10 inches
Row 62,14,15 inches
Row 63,9,10 inches
Row 64,12,15 inches
Row 65,7,10 inches
Row 66,5,5 inches
Row 67,7,10 inches
Row 68,15,15 inches
Row 69,10,10 inches
Row 70,13,15 inches
Row 71,13,15 inches
Row 72,13,15 inches
Row 73,12,15 inches
Row 74,12,15 inches
Row 75,8,10 inches
Row 76,14,15 inches
Row 77,5,5 inches
Row 78,12,15 inches
Row 79,14,15 inches
Row 80,15,15 inches
Row 81,12,15 inches
Row 82,11,15 inches
Row 83,15,15 inches
Row 84,8,10 inches
Row 85,14,15 inches
Row 86,8,10 inches
Row 87,14,15 inches
Row 88,14,15 inches
Row 89,6,10 inches
Row 90,15,15 inches
Row 91,7,10 inches
Row 92,12,15 inches
Row 93,14,15 inches
Row 94,9,10 inches
Row 95,14,15 inches
Row 96,7,10 inches
Row 97,11,15 inches
Row 98,10,10 inches
Row 99,6,10 inches
Row 100,9,10 inches
Row 101,11,15 inches
Row 102,5,5 inches
Row 103,14,15 inches
Row 104,10,10 inches
Row 105,15,15 inches
Row 106,10,10 inches
Row 107,10,10 inches
Row 108,8,10 inches
Row 109,13,15 inches
Row 110,5,5 inches
Row 111,14,15 inches
Row 112,10,10 inches
Row 113,9,10 inches
Row 114,5,5 inches
Row 115,8,10 inches
Row 116,6,10 inches
Row 117,10,10 inches
Row 118,11,15 inches
Row 119,7,10 inches
Row 120,11,15 inches
Row 121,5,5 inches
Row 122,7,10 inches
Row 123,8,10 inches
Row 124,12,15 inches
Row 125,13,15 inches
Row 126,11,15 inches
Row 127,13,15 inches
Row 128,14,15 inches
Row 129,9,10 inches
Row 130,9,10 inches
Row 131,9,10 inches
Row 132,13,15 inches
Row 133,11,15 inches
Row 134,15,15 inches
Row 135,13,15 inches
Row 136,10,10 inches
Row 137,7,10 inches
Row 138,7,10 inches
Row 139,5,5 inches
Row 140,7,10 inches
Row 141,8,10 inches
Row 142,8,10 inches
Row 143,15,15 inches
Row 144,10,10 inches
Row 145,12,15 inches
Row 146,15,15 inches
Row 147,5,5 inches
Row 148,14,15 inches
Row 149,8,10 inches
Row 150,10,10 inches
Row 151,12,15 inches
Row 152,10,10 inches
Row 153,15,15 inches
Row 154,15,15 inches
Row 155,10,10 inches
Row 156,13,15 inches
Row 157,12,15 inches
Row 158,14,15 inches
Row 159,12,15 inches
Row 160,9,10 inches
Row 161,9,10 inches
Row 162,14,15 inches
Row 163,5,5 inches
Row 164,10,10 inches
Row 165,15,15 inches
Row 166,6,10 inches
Row 167,10,10 inches
Row 168,7,10 inches
Row 169,9,10 inches
Row 170,9,10 inches
Row 171,7,10 inches
Row 172,5,5 inches
Row 173,5,5 inches
