Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,15,15 inches
Row 3,6,10 inches
Row 4,11,15 inches
Row 5,12,15 inches
Row 6,7,10 inches
Row 7,5,5 inches
Row 8,12,15 inches
Row 9,13,15 inches
Row 10,11,15 inches
Row 11,5,5 inches
Row 12,10,10 inches
Row 13,5,5 inches
Row 14,7,10 inches
Row 15,8,10 inches
Row 16,5,5 inches
Row 17,13,15 inches
Row 18,5,5 inches
Row 19,15,15 inches
Row 20,8,10 inches
Row 21,14,15 inches
Row 22,11,15 inches
Row 23,7,10 inches
Row 24,5,5 inches
Row 25,6,10 inches
Row 26,10,10 inches
Row 27,6,10 inches
Row 28,6,10 inches
Row 29,15,15 inches
Row 30,7,10 inches
Row 31,10,10 inches
Row 32,12,15 inches
Row 33,6,10 inches
Row 34,11,15 inches
Row 35,7,10 inches
Row 36,13,15 inches
Row 37,15,15 inches
Row 38,5,5 inches
Row 39,8,10 inches
Row 40,15,15 inches
Row 41,11,15 inches
Row 42,13,15 inches
Row 43,14,15 inches
Row 44,5,5 inches
Row 45,7,10 inches
Row 46,15,15 inches
Row 47,14,15 inches
Row 48,9,10 inches
Row 49,14,15 inches
Row 50,6,10 inches
Row 51,6,10 inches
Row 52,9,10 inches
Row 53,9,10 inches
Row 54,5,5 inches
Row 55,5,5 inches
Row 56,10,10 inches
Row 57,8,10 inches
Row 58,14,15 inches
Row 59,10,10 inches
Row 60,5,5 inches
Row 61,5,5 inches
Row 62,12,15 inches
Row 63,12,15 inches
Row 64,13,15 inches
Row 65,6,10 inches
Row 66,7,10 inches
Row 67,8,10 inches
Row 68,9,10 inches
Row 69,8,10 inches
Row 70,6,10 inches
Row 71,6,10 inches
Row 72,11,15 inches
Row 73,9,10 inches
Row 74,6,10 inches
Row 75,14,15 inches
Row 76,14,15 inches
Row 77,15,15 inches
Row 78,6,10 inches
Row 79,11,15 inches
Row 80,15,15 inches
Row 81,5,5 inches
Row 82,12,15 inches
Row 83,5,5 inches
Row 84,8,10 inches
Row 85,12,15 inches
Row 86,8,10 inches
Row 87,10,10 inches
Row 88,8,10 inches
Row 89,7,10 inches
Row 90,9,10 inches
Row 91,15,15 inches
Row 92,6,10 inches
Row 93,8,10 inches
Row 94,12,15 inches
Row 95,5,5 inches
Row 96,7,10 inches
Row 97,14,15 inches
Row 98,8,10 inches
Row 99,12,15 inches
Row 100,15,15 inches
Row 101,7,10 inches
Row 102,15,15 inches
Row 103,8,10 inches
Row 104,10,10 inches
Row 105,5,5 inches
Row 106,6,10 inches
Row 107,5,5 inches
Row 108,7,10 inches
Row 109,11,15 inches
Row 110,13,15 inches
Row 111,9,10 inches
Row 112,8,10 inches
Row 113,6,10 inches
Row 114,8,10 inches
Row 115,14,15 inches
Row 116,11,15 inches
Row 117,12,15 inches
Row 118,7,10 inches
Row 119,14,15 inches
Row 120,8,10 inches
Row 121,9,10 inches
Row 122,5,5 inches
Row 123,14,15 inches
Row 124,15,15 inches
Row 125,9,10 inches
Row 126,13,15 inches
Row 127,12,15 inches
Row 128,13,15 inches
Row 129,11,15 inches
Row 130,14,15 inches
Row 131,12,15 inches
Row 132,5,5 inches
Row 133,12,15 inches
Row 134,7,10 inches
Row 135,7,10 inches
Row 136,12,15 inches
Row 137,6,10 inches
Row 138,13,15 inches
Row 139,5,5 inches
Row 140,9,10 inches
Row 141,10,10 inches
Row 142,12,15 inches
Row 143,13,15 inches
Row 144,12,15 inches
Row 145,13,15 inches
Row 146,11,15 inches
Row 147,9,10 inches
Row 148,15,15 inches
Row 149,9,10 inches
Row 150,7,10 inches
Row 151,7,10 inches
Row 152,8,10 inches
Row 153,12,15 inches
Row 154,10,10 inches
Row 155,9,10 inches
Row 156,10,10 inches
Row 157,13,15 inches
Row 158,5,5 inches
Row 159,14,15 inches
