Row,Number of Houses,Pipe Size,pipe_size
Row 1,13,15 inches,15 inches
Row 2,10,10 inches,15 inches
Row 3,13,15 inches,15 inches
Row 4,10,10 inches,15 inches
Row 5,14,15 inches,15 inches
Row 6,11,15 inches,15 inches
Row 7,11,15 inches,15 inches
Row 8,11,15 inches,15 inches
Row 9,12,15 inches,15 inches
Row 10,12,15 inches,15 inches
Row 11,12,15 inches,15 inches
Row 12,11,15 inches,15 inches
Row 13,5,5 inches,15 inches
Row 14,8,10 inches,15 inches
Row 15,7,10 inches,15 inches
Row 16,13,15 inches,15 inches
Row 17,14,15 inches,15 inches
Row 18,14,15 inches,15 inches
Row 19,5,5 inches,15 inches
Row 20,10,10 inches,15 inches
Row 21,15,15 inches,15 inches
Row 22,11,15 inches,15 inches
Row 23,5,5 inches,15 inches
Row 24,14,15 inches,15 inches
Row 25,14,15 inches,15 inches
Row 26,10,10 inches,15 inches
Row 27,9,10 inches,15 inches
Row 28,9,10 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,15,15 inches,15 inches
Row 31,7,10 inches,15 inches
Row 32,12,15 inches,15 inches
Row 33,10,10 inches,15 inches
Row 34,9,10 inches,15 inches
Row 35,5,5 inches,15 inches
Row 36,15,15 inches,15 inches
Row 37,12,15 inches,15 inches
Row 38,13,15 inches,15 inches
Row 39,9,10 inches,15 inches
Row 40,13,15 inches,15 inches
Row 41,7,10 inches,15 inches
Row 42,10,10 inches,15 inches
Row 43,6,10 inches,15 inches
Row 44,13,15 inches,15 inches
Row 45,15,15 inches,15 inches
Row 46,15,15 inches,15 inches
Row 47,8,10 inches,15 inches
Row 48,14,15 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,15,15 inches,15 inches
Row 51,13,15 inches,15 inches
Row 52,11,15 inches,15 inches
Row 53,10,10 inches,15 inches
Row 54,9,10 inches,15 inches
Row 55,7,10 inches,15 inches
Row 56,7,10 inches,15 inches
Row 57,7,10 inches,15 inches
Row 58,12,15 inches,15 inches
Row 59,14,15 inches,15 inches
Row 60,11,15 inches,15 inches
Row 61,14,15 inches,15 inches
Row 62,14,15 inches,15 inches
Row 63,8,10 inches,15 inches
Row 64,11,15 inches,15 inches
Row 65,5,5 inches,15 inches
Row 66,11,15 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,13,15 inches,15 inches
Row 69,6,10 inches,15 inches
Row 70,9,10 inches,15 inches
Row 71,7,10 inches,15 inches
Row 72,12,15 inches,15 inches
Row 73,10,10 inches,15 inches
Row 74,6,10 inches,15 inches
Row 75,7,10 inches,15 inches
Row 76,8,10 inches,15 inches
Row 77,11,15 inches,15 inches
Row 78,12,15 inches,15 inches
Row 79,12,15 inches,15 inches
Row 80,13,15 inches,15 inches
Row 81,13,15 inches,15 inches
Row 82,10,10 inches,15 inches
Row 83,6,10 inches,15 inches
Row 84,6,10 inches,15 inches
Row 85,6,10 inches,15 inches
Row 86,12,15 inches,15 inches
Row 87,7,10 inches,15 inches
Row 88,10,10 inches,15 inches
Row 89,11,15 inches,15 inches
Row 90,10,10 inches,15 inches
Row 91,6,10 inches,15 inches
Row 92,15,15 inches,15 inches
Row 93,9,10 inches,15 inches
Row 94,8,10 inches,15 inches
Row 95,14,15 inches,15 inches
Row 96,7,10 inches,15 inches
Row 97,6,10 inches,15 inches
Row 98,12,15 inches,15 inches
Row 99,12,15 inches,15 inches
Row 100,9,10 inches,15 inches
Row 101,12,15 inches,15 inches
Row 102,12,15 inches,15 inches
Row 103,15,15 inches,15 inches
Row 104,7,10 inches,15 inches
Row 105,11,15 inches,15 inches
Row 106,12,15 inches,15 inches
Row 107,13,15 inches,15 inches
Row 108,5,5 inches,15 inches
Row 109,13,15 inches,15 inches
Row 110,6,10 inches,15 inches
Row 111,9,10 inches,15 inches
Row 112,13,15 inches,15 inches
Row 113,11,15 inches,15 inches
Row 114,9,10 inches,15 inches
Row 115,10,10 inches,15 inches
Row 116,15,15 inches,15 inches
Row 117,10,10 inches,15 inches
Row 118,14,15 inches,15 inches
Row 119,12,15 inches,15 inches
Row 120,6,10 inches,15 inches
Row 121,6,10 inches,15 inches
Row 122,10,10 inches,15 inches
Row 123,11,15 inches,15 inches
Row 124,10,10 inches,15 inches
Row 125,6,10 inches,15 inches
Row 126,12,15 inches,15 inches
Row 127,6,10 inches,15 inches
Row 128,15,15 inches,15 inches
Row 129,8,10 inches,15 inches
Row 130,12,15 inches,15 inches
Row 131,5,5 inches,15 inches
Row 132,7,10 inches,15 inches
Row 133,9,10 inches,15 inches
Row 134,13,15 inches,15 inches
Row 135,13,15 inches,15 inches
Row 136,11,15 inches,15 inches
Row 137,5,5 inches,15 inches
Row 138,15,15 inches,15 inches
Row 139,10,10 inches,15 inches
Row 140,14,15 inches,15 inches
Row 141,15,15 inches,15 inches
Row 142,6,10 inches,15 inches
Row 143,6,10 inches,15 inches
Row 144,9,10 inches,15 inches
Row 145,5,5 inches,15 inches
Row 146,13,15 inches,15 inches
Row 147,14,15 inches,15 inches
Row 148,7,10 inches,15 inches
Row 149,11,15 inches,15 inches
Row 150,13,15 inches,15 inches
Row 151,14,15 inches,15 inches
Row 152,14,15 inches,15 inches
Row 153,12,15 inches,15 inches
Row 154,6,10 inches,15 inches
Row 155,13,15 inches,15 inches
