Row,Number of Houses,Pipe Size,pipe_size
Row 1,5,5 inches,15 inches
Row 2,15,15 inches,15 inches
Row 3,8,10 inches,15 inches
Row 4,9,10 inches,15 inches
Row 5,9,10 inches,15 inches
Row 6,10,10 inches,15 inches
Row 7,11,15 inches,15 inches
Row 8,8,10 inches,15 inches
Row 9,11,15 inches,15 inches
Row 10,5,5 inches,15 inches
Row 11,14,15 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,9,10 inches,15 inches
Row 14,7,10 inches,15 inches
Row 15,7,10 inches,15 inches
Row 16,11,15 inches,15 inches
Row 17,9,10 inches,15 inches
Row 18,11,15 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,6,10 inches,15 inches
Row 21,7,10 inches,15 inches
Row 22,12,15 inches,15 inches
Row 23,9,10 inches,15 inches
Row 24,8,10 inches,15 inches
Row 25,7,10 inches,15 inches
Row 26,15,15 inches,15 inches
Row 27,11,15 inches,15 inches
Row 28,9,10 inches,15 inches
Row 29,6,10 inches,15 inches
Row 30,15,15 inches,15 inches
Row 31,9,10 inches,15 inches
Row 32,14,15 inches,15 inches
Row 33,6,10 inches,15 inches
Row 34,6,10 inches,15 inches
Row 35,14,15 inches,15 inches
Row 36,9,10 inches,15 inches
Row 37,11,15 inches,15 inches
Row 38,12,15 inches,15 inches
Row 39,10,10 inches,15 inches
Row 40,6,10 inches,15 inches
Row 41,15,15 inches,15 inches
Row 42,14,15 inches,15 inches
Row 43,10,10 inches,15 inches
Row 44,7,10 inches,15 inches
Row 45,13,15 inches,15 inches
Row 46,13,15 inches,15 inches
Row 47,8,10 inches,15 inches
Row 48,13,15 inches,15 inches
Row 49,6,10 inches,15 inches
Row 50,15,15 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,6,10 inches,15 inches
Row 53,9,10 inches,15 inches
Row 54,9,10 inches,15 inches
Row 55,7,10 inches,15 inches
Row 56,7,10 inches,15 inches
Row 57,10,10 inches,15 inches
Row 58,13,15 inches,15 inches
Row 59,5,5 inches,15 inches
Row 60,14,15 inches,15 inches
Row 61,11,15 inches,15 inches
Row 62,15,15 inches,15 inches
Row 63,10,10 inches,15 inches
Row 64,10,10 inches,15 inches
Row 65,11,15 inches,15 inches
Row 66,14,15 inches,15 inches
Row 67,11,15 inches,15 inches
Row 68,14,15 inches,15 inches
Row 69,15,15 inches,15 inches
Row 70,6,10 inches,15 inches
Row 71,5,5 inches,15 inches
Row 72,15,15 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,7,10 inches,15 inches
Row 75,5,5 inches,15 inches
Row 76,13,15 inches,15 inches
Row 77,8,10 inches,15 inches
Row 78,14,15 inches,15 inches
Row 79,14,15 inches,15 inches
Row 80,15,15 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,9,10 inches,15 inches
Row 83,7,10 inches,15 inches
Row 84,10,10 inches,15 inches
Row 85,6,10 inches,15 inches
Row 86,5,5 inches,15 inches
Row 87,8,10 inches,15 inches
Row 88,12,15 inches,15 inches
Row 89,8,10 inches,15 inches
Row 90,13,15 inches,15 inches
Row 91,9,10 inches,15 inches
Row 92,9,10 inches,15 inches
Row 93,15,15 inches,15 inches
Row 94,5,5 inches,15 inches
Row 95,10,10 inches,15 inches
Row 96,6,10 inches,15 inches
Row 97,11,15 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,10,10 inches,15 inches
Row 101,15,15 inches,15 inches
Row 102,6,10 inches,15 inches
Row 103,15,15 inches,15 inches
Row 104,15,15 inches,15 inches
Row 105,7,10 inches,15 inches
Row 106,10,10 inches,15 inches
Row 107,14,15 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,14,15 inches,15 inches
Row 110,6,10 inches,15 inches
Row 111,13,15 inches,15 inches
Row 112,7,10 inches,15 inches
Row 113,5,5 inches,15 inches
Row 114,9,10 inches,15 inches
Row 115,8,10 inches,15 inches
Row 116,13,15 inches,15 inches
Row 117,13,15 inches,15 inches
Row 118,11,15 inches,15 inches
Row 119,9,10 inches,15 inches
Row 120,5,5 inches,15 inches
Row 121,7,10 inches,15 inches
Row 122,8,10 inches,15 inches
Row 123,12,15 inches,15 inches
Row 124,9,10 inches,15 inches
Row 125,14,15 inches,15 inches
Row 126,6,10 inches,15 inches
Row 127,8,10 inches,15 inches
Row 128,13,15 inches,15 inches
Row 129,15,15 inches,15 inches
Row 130,13,15 inches,15 inches
Row 131,15,15 inches,15 inches
Row 132,14,15 inches,15 inches
Row 133,11,15 inches,15 inches
Row 134,12,15 inches,15 inches
Row 135,11,15 inches,15 inches
Row 136,8,10 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,5,5 inches,15 inches
