Row,Number of Houses,Pipe Size,pipe_size
Row 1,7,10 inches,15 inches
Row 2,9,10 inches,15 inches
Row 3,5,5 inches,15 inches
Row 4,15,15 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,12,15 inches,15 inches
Row 7,15,15 inches,15 inches
Row 8,7,10 inches,15 inches
Row 9,13,15 inches,15 inches
Row 10,12,15 inches,15 inches
Row 11,14,15 inches,15 inches
Row 12,5,5 inches,15 inches
Row 13,10,10 inches,15 inches
Row 14,8,10 inches,15 inches
Row 15,13,15 inches,15 inches
Row 16,14,15 inches,15 inches
Row 17,10,10 inches,15 inches
Row 18,9,10 inches,15 inches
Row 19,13,15 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,5,5 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,11,15 inches,15 inches
Row 24,5,5 inches,15 inches
Row 25,13,15 inches,15 inches
Row 26,12,15 inches,15 inches
Row 27,14,15 inches,15 inches
Row 28,14,15 inches,15 inches
Row 29,13,15 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,9,10 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,10,10 inches,15 inches
Row 34,11,15 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,11,15 inches,15 inches
Row 37,7,10 inches,15 inches
Row 38,12,15 inches,15 inches
Row 39,7,10 inches,15 inches
Row 40,8,10 inches,15 inches
Row 41,9,10 inches,15 inches
Row 42,5,5 inches,15 inches
Row 43,13,15 inches,15 inches
Row 44,6,10 inches,15 inches
Row 45,14,15 inches,15 inches
Row 46,6,10 inches,15 inches
Row 47,15,15 inches,15 inches
Row 48,13,15 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,11,15 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,13,15 inches,15 inches
Row 53,10,10 inches,15 inches
Row 54,13,15 inches,15 inches
Row 55,14,15 inches,15 inches
Row 56,5,5 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,5,5 inches,15 inches
Row 59,13,15 inches,15 inches
Row 60,12,15 inches,15 inches
Row 61,8,10 inches,15 inches
Row 62,10,10 inches,15 inches
Row 63,14,15 inches,15 inches
Row 64,12,15 inches,15 inches
Row 65,7,10 inches,15 inches
Row 66,5,5 inches,15 inches
Row 67,8,10 inches,15 inches
Row 68,5,5 inches,15 inches
Row 69,15,15 inches,15 inches
Row 70,7,10 inches,15 inches
Row 71,7,10 inches,15 inches
Row 72,7,10 inches,15 inches
Row 73,11,15 inches,15 inches
Row 74,10,10 inches,15 inches
Row 75,9,10 inches,15 inches
Row 76,10,10 inches,15 inches
Row 77,5,5 inches,15 inches
Row 78,14,15 inches,15 inches
Row 79,12,15 inches,15 inches
Row 80,11,15 inches,15 inches
Row 81,12,15 inches,15 inches
Row 82,13,15 inches,15 inches
Row 83,10,10 inches,15 inches
Row 84,5,5 inches,15 inches
Row 85,15,15 inches,15 inches
Row 86,10,10 inches,15 inches
Row 87,8,10 inches,15 inches
Row 88,6,10 inches,15 inches
Row 89,10,10 inches,15 inches
Row 90,11,15 inches,15 inches
Row 91,7,10 inches,15 inches
Row 92,5,5 inches,15 inches
Row 93,11,15 inches,15 inches
Row 94,9,10 inches,15 inches
Row 95,7,10 inches,15 inches
Row 96,6,10 inches,15 inches
Row 97,12,15 inches,15 inches
Row 98,11,15 inches,15 inches
Row 99,7,10 inches,15 inches
Row 100,14,15 inches,15 inches
Row 101,6,10 inches,15 inches
Row 102,11,15 inches,15 inches
Row 103,10,10 inches,15 inches
Row 104,7,10 inches,15 inches
Row 105,9,10 inches,15 inches
Row 106,12,15 inches,15 inches
Row 107,9,10 inches,15 inches
Row 108,10,10 inches,15 inches
Row 109,10,10 inches,15 inches
Row 110,12,15 inches,15 inches
Row 111,10,10 inches,15 inches
Row 112,12,15 inches,15 inches
Row 113,10,10 inches,15 inches
Row 114,9,10 inches,15 inches
Row 115,12,15 inches,15 inches
Row 116,13,15 inches,15 inches
Row 117,5,5 inches,15 inches
Row 118,7,10 inches,15 inches
Row 119,7,10 inches,15 inches
Row 120,9,10 inches,15 inches
Row 121,9,10 inches,15 inches
Row 122,9,10 inches,15 inches
Row 123,7,10 inches,15 inches
Row 124,7,10 inches,15 inches
Row 125,10,10 inches,15 inches
Row 126,10,10 inches,15 inches
Row 127,8,10 inches,15 inches
Row 128,12,15 inches,15 inches
Row 129,11,15 inches,15 inches
Row 130,12,15 inches,15 inches
Row 131,11,15 inches,15 inches
Row 132,7,10 inches,15 inches
Row 133,14,15 inches,15 inches
