Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,15,15 inches
Row 3,12,15 inches
Row 4,12,15 inches
Row 5,13,15 inches
Row 6,7,10 inches
Row 7,10,10 inches
Row 8,9,10 inches
Row 9,12,15 inches
Row 10,7,10 inches
Row 11,15,15 inches
Row 12,15,15 inches
Row 13,9,10 inches
Row 14,15,15 inches
Row 15,5,5 inches
Row 16,9,10 inches
Row 17,8,10 inches
Row 18,15,15 inches
Row 19,7,10 inches
Row 20,11,15 inches
Row 21,9,10 inches
Row 22,11,15 inches
Row 23,7,10 inches
Row 24,5,5 inches
Row 25,5,5 inches
Row 26,11,15 inches
Row 27,10,10 inches
Row 28,5,5 inches
Row 29,11,15 inches
Row 30,5,5 inches
Row 31,14,15 inches
Row 32,14,15 inches
Row 33,15,15 inches
Row 34,12,15 inches
Row 35,15,15 inches
Row 36,9,10 inches
Row 37,14,15 inches
Row 38,6,10 inches
Row 39,10,10 inches
Row 40,5,5 inches
Row 41,7,10 inches
Row 42,9,10 inches
Row 43,9,10 inches
Row 44,9,10 inches
Row 45,14,15 inches
Row 46,7,10 inches
Row 47,6,10 inches
Row 48,9,10 inches
Row 49,11,15 inches
Row 50,10,10 inches
Row 51,15,15 inches
Row 52,13,15 inches
Row 53,5,5 inches
Row 54,6,10 inches
Row 55,7,10 inches
Row 56,11,15 inches
Row 57,6,10 inches
Row 58,5,5 inches
Row 59,10,10 inches
Row 60,13,15 inches
Row 61,11,15 inches
Row 62,12,15 inches
Row 63,8,10 inches
Row 64,10,10 inches
Row 65,5,5 inches
Row 66,12,15 inches
Row 67,5,5 inches
Row 68,7,10 inches
Row 69,8,10 inches
Row 70,12,15 inches
Row 71,5,5 inches
Row 72,10,10 inches
Row 73,15,15 inches
Row 74,12,15 inches
Row 75,13,15 inches
Row 76,14,15 inches
Row 77,13,15 inches
Row 78,6,10 inches
Row 79,6,10 inches
Row 80,7,10 inches
Row 81,15,15 inches
Row 82,11,15 inches
Row 83,13,15 inches
Row 84,14,15 inches
Row 85,10,10 inches
Row 86,13,15 inches
Row 87,13,15 inches
Row 88,15,15 inches
Row 89,14,15 inches
Row 90,14,15 inches
Row 91,6,10 inches
Row 92,5,5 inches
Row 93,8,10 inches
Row 94,7,10 inches
Row 95,6,10 inches
Row 96,7,10 inches
Row 97,6,10 inches
Row 98,7,10 inches
Row 99,11,15 inches
Row 100,6,10 inches
Row 101,7,10 inches
Row 102,5,5 inches
Row 103,6,10 inches
Row 104,6,10 inches
Row 105,5,5 inches
Row 106,8,10 inches
Row 107,14,15 inches
Row 108,13,15 inches
Row 109,8,10 inches
Row 110,8,10 inches
Row 111,10,10 inches
Row 112,6,10 inches
Row 113,15,15 inches
Row 114,10,10 inches
Row 115,9,10 inches
Row 116,10,10 inches
Row 117,15,15 inches
Row 118,8,10 inches
Row 119,12,15 inches
Row 120,14,15 inches
Row 121,13,15 inches
Row 122,12,15 inches
Row 123,14,15 inches
Row 124,9,10 inches
Row 125,8,10 inches
Row 126,9,10 inches
Row 127,6,10 inches
Row 128,13,15 inches
Row 129,7,10 inches
Row 130,12,15 inches
Row 131,15,15 inches
Row 132,15,15 inches
