Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,5,5 inches
Row 3,9,10 inches
Row 4,15,15 inches
Row 5,9,10 inches
Row 6,13,15 inches
Row 7,9,10 inches
Row 8,5,5 inches
Row 9,11,15 inches
Row 10,9,10 inches
Row 11,5,5 inches
Row 12,14,15 inches
Row 13,12,15 inches
Row 14,5,5 inches
Row 15,12,15 inches
Row 16,15,15 inches
Row 17,11,15 inches
Row 18,12,15 inches
Row 19,10,10 inches
Row 20,13,15 inches
Row 21,14,15 inches
Row 22,5,5 inches
Row 23,9,10 inches
Row 24,5,5 inches
Row 25,10,10 inches
Row 26,10,10 inches
Row 27,10,10 inches
Row 28,7,10 inches
Row 29,13,15 inches
Row 30,13,15 inches
Row 31,10,10 inches
Row 32,6,10 inches
Row 33,10,10 inches
Row 34,12,15 inches
Row 35,10,10 inches
Row 36,5,5 inches
Row 37,8,10 inches
Row 38,15,15 inches
Row 39,14,15 inches
Row 40,12,15 inches
Row 41,7,10 inches
Row 42,7,10 inches
Row 43,11,15 inches
Row 44,13,15 inches
Row 45,14,15 inches
Row 46,7,10 inches
Row 47,11,15 inches
Row 48,7,10 inches
Row 49,7,10 inches
Row 50,9,10 inches
Row 51,6,10 inches
Row 52,11,15 inches
Row 53,15,15 inches
Row 54,6,10 inches
Row 55,5,5 inches
Row 56,5,5 inches
Row 57,5,5 inches
Row 58,5,5 inches
Row 59,7,10 inches
Row 60,6,10 inches
Row 61,13,15 inches
Row 62,15,15 inches
Row 63,13,15 inches
Row 64,15,15 inches
Row 65,11,15 inches
Row 66,8,10 inches
Row 67,12,15 inches
Row 68,13,15 inches
Row 69,10,10 inches
Row 70,15,15 inches
Row 71,11,15 inches
Row 72,7,10 inches
Row 73,5,5 inches
Row 74,12,15 inches
Row 75,15,15 inches
Row 76,11,15 inches
Row 77,12,15 inches
Row 78,14,15 inches
Row 79,11,15 inches
Row 80,8,10 inches
Row 81,12,15 inches
Row 82,6,10 inches
Row 83,13,15 inches
Row 84,5,5 inches
Row 85,7,10 inches
Row 86,15,15 inches
Row 87,15,15 inches
Row 88,13,15 inches
Row 89,7,10 inches
Row 90,5,5 inches
Row 91,13,15 inches
Row 92,5,5 inches
Row 93,9,10 inches
Row 94,9,10 inches
Row 95,10,10 inches
Row 96,13,15 inches
Row 97,9,10 inches
Row 98,12,15 inches
Row 99,14,15 inches
Row 100,10,10 inches
Row 101,7,10 inches
Row 102,13,15 inches
Row 103,6,10 inches
Row 104,5,5 inches
Row 105,12,15 inches
Row 106,14,15 inches
Row 107,8,10 inches
Row 108,6,10 inches
Row 109,7,10 inches
Row 110,10,10 inches
Row 111,7,10 inches
Row 112,7,10 inches
Row 113,10,10 inches
Row 114,10,10 inches
Row 115,10,10 inches
Row 116,5,5 inches
Row 117,6,10 inches
Row 118,6,10 inches
Row 119,5,5 inches
Row 120,11,15 inches
Row 121,10,10 inches
Row 122,6,10 inches
Row 123,10,10 inches
Row 124,13,15 inches
Row 125,10,10 inches
Row 126,7,10 inches
Row 127,14,15 inches
Row 128,5,5 inches
Row 129,9,10 inches
Row 130,15,15 inches
Row 131,5,5 inches
Row 132,9,10 inches
Row 133,11,15 inches
Row 134,15,15 inches
Row 135,10,10 inches
Row 136,12,15 inches
Row 137,10,10 inches
Row 138,15,15 inches
Row 139,14,15 inches
Row 140,6,10 inches
Row 141,8,10 inches
Row 142,10,10 inches
Row 143,7,10 inches
Row 144,15,15 inches
Row 145,12,15 inches
Row 146,6,10 inches
Row 147,9,10 inches
Row 148,13,15 inches
Row 149,12,15 inches
Row 150,15,15 inches
Row 151,7,10 inches
Row 152,15,15 inches
Row 153,15,15 inches
Row 154,5,5 inches
Row 155,9,10 inches
Row 156,9,10 inches
Row 157,14,15 inches
Row 158,8,10 inches
Row 159,12,15 inches
Row 160,11,15 inches
Row 161,8,10 inches
Row 162,12,15 inches
Row 163,15,15 inches
Row 164,14,15 inches
Row 165,13,15 inches
Row 166,9,10 inches
Row 167,9,10 inches
Row 168,9,10 inches
Row 169,8,10 inches
Row 170,6,10 inches
Row 171,9,10 inches
Row 172,6,10 inches
Row 173,7,10 inches
Row 174,9,10 inches
Row 175,13,15 inches
Row 176,10,10 inches
Row 177,11,15 inches
Row 178,7,10 inches
Row 179,9,10 inches
Row 180,8,10 inches
Row 181,7,10 inches
Row 182,8,10 inches
