Row,Number of Houses,Pipe Size,pipe_size
Row 1,5,5 inches,15 inches
Row 2,5,5 inches,15 inches
Row 3,15,15 inches,15 inches
Row 4,10,10 inches,15 inches
Row 5,7,10 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,9,10 inches,15 inches
Row 8,14,15 inches,15 inches
Row 9,5,5 inches,15 inches
Row 10,6,10 inches,15 inches
Row 11,11,15 inches,15 inches
Row 12,6,10 inches,15 inches
Row 13,14,15 inches,15 inches
Row 14,13,15 inches,15 inches
Row 15,14,15 inches,15 inches
Row 16,7,10 inches,15 inches
Row 17,9,10 inches,15 inches
Row 18,14,15 inches,15 inches
Row 19,14,15 inches,15 inches
Row 20,9,10 inches,15 inches
Row 21,11,15 inches,15 inches
Row 22,9,10 inches,15 inches
Row 23,12,15 inches,15 inches
Row 24,10,10 inches,15 inches
Row 25,5,5 inches,15 inches
Row 26,15,15 inches,15 inches
Row 27,15,15 inches,15 inches
Row 28,13,15 inches,15 inches
Row 29,5,5 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,7,10 inches,15 inches
Row 32,15,15 inches,15 inches
Row 33,11,15 inches,15 inches
Row 34,15,15 inches,15 inches
Row 35,7,10 inches,15 inches
Row 36,15,15 inches,15 inches
Row 37,7,10 inches,15 inches
Row 38,10,10 inches,15 inches
Row 39,11,15 inches,15 inches
Row 40,12,15 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,9,10 inches,15 inches
Row 43,7,10 inches,15 inches
Row 44,13,15 inches,15 inches
Row 45,14,15 inches,15 inches
Row 46,15,15 inches,15 inches
Row 47,5,5 inches,15 inches
Row 48,11,15 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,12,15 inches,15 inches
Row 51,11,15 inches,15 inches
Row 52,15,15 inches,15 inches
Row 53,6,10 inches,15 inches
Row 54,8,10 inches,15 inches
Row 55,5,5 inches,15 inches
Row 56,12,15 inches,15 inches
Row 57,15,15 inches,15 inches
Row 58,5,5 inches,15 inches
Row 59,5,5 inches,15 inches
Row 60,8,10 inches,15 inches
Row 61,5,5 inches,15 inches
Row 62,6,10 inches,15 inches
Row 63,13,15 inches,15 inches
Row 64,6,10 inches,15 inches
Row 65,7,10 inches,15 inches
Row 66,15,15 inches,15 inches
Row 67,6,10 inches,15 inches
Row 68,15,15 inches,15 inches
Row 69,14,15 inches,15 inches
Row 70,8,10 inches,15 inches
Row 71,15,15 inches,15 inches
Row 72,12,15 inches,15 inches
Row 73,13,15 inches,15 inches
Row 74,13,15 inches,15 inches
Row 75,7,10 inches,15 inches
Row 76,13,15 inches,15 inches
Row 77,8,10 inches,15 inches
Row 78,11,15 inches,15 inches
Row 79,15,15 inches,15 inches
Row 80,5,5 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,8,10 inches,15 inches
Row 83,12,15 inches,15 inches
Row 84,10,10 inches,15 inches
Row 85,13,15 inches,15 inches
Row 86,8,10 inches,15 inches
Row 87,14,15 inches,15 inches
Row 88,12,15 inches,15 inches
Row 89,10,10 inches,15 inches
Row 90,6,10 inches,15 inches
Row 91,9,10 inches,15 inches
Row 92,8,10 inches,15 inches
Row 93,15,15 inches,15 inches
Row 94,8,10 inches,15 inches
Row 95,8,10 inches,15 inches
Row 96,8,10 inches,15 inches
Row 97,5,5 inches,15 inches
Row 98,6,10 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,7,10 inches,15 inches
Row 102,7,10 inches,15 inches
