Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,12,15 inches
Row 3,5,5 inches
Row 4,6,10 inches
Row 5,7,10 inches
Row 6,11,15 inches
Row 7,14,15 inches
Row 8,6,10 inches
Row 9,13,15 inches
Row 10,11,15 inches
Row 11,12,15 inches
Row 12,5,5 inches
Row 13,14,15 inches
Row 14,5,5 inches
Row 15,11,15 inches
Row 16,11,15 inches
Row 17,11,15 inches
Row 18,9,10 inches
Row 19,8,10 inches
Row 20,14,15 inches
Row 21,7,10 inches
Row 22,6,10 inches
Row 23,6,10 inches
Row 24,10,10 inches
Row 25,14,15 inches
Row 26,10,10 inches
Row 27,11,15 inches
Row 28,5,5 inches
Row 29,9,10 inches
Row 30,8,10 inches
Row 31,5,5 inches
Row 32,15,15 inches
Row 33,10,10 inches
Row 34,8,10 inches
Row 35,14,15 inches
Row 36,5,5 inches
Row 37,13,15 inches
Row 38,11,15 inches
Row 39,13,15 inches
Row 40,14,15 inches
Row 41,8,10 inches
Row 42,15,15 inches
Row 43,14,15 inches
Row 44,7,10 inches
Row 45,14,15 inches
Row 46,5,5 inches
Row 47,13,15 inches
Row 48,14,15 inches
Row 49,6,10 inches
Row 50,8,10 inches
Row 51,15,15 inches
Row 52,12,15 inches
Row 53,11,15 inches
Row 54,14,15 inches
Row 55,11,15 inches
Row 56,8,10 inches
Row 57,13,15 inches
Row 58,12,15 inches
Row 59,13,15 inches
Row 60,11,15 inches
Row 61,12,15 inches
Row 62,10,10 inches
Row 63,7,10 inches
Row 64,6,10 inches
Row 65,12,15 inches
Row 66,8,10 inches
Row 67,9,10 inches
Row 68,7,10 inches
Row 69,9,10 inches
Row 70,8,10 inches
Row 71,6,10 inches
Row 72,10,10 inches
Row 73,12,15 inches
Row 74,11,15 inches
Row 75,13,15 inches
Row 76,13,15 inches
Row 77,10,10 inches
Row 78,10,10 inches
Row 79,13,15 inches
Row 80,8,10 inches
Row 81,14,15 inches
Row 82,8,10 inches
Row 83,8,10 inches
Row 84,8,10 inches
Row 85,9,10 inches
Row 86,5,5 inches
Row 87,13,15 inches
Row 88,10,10 inches
Row 89,12,15 inches
Row 90,8,10 inches
Row 91,15,15 inches
Row 92,11,15 inches
Row 93,11,15 inches
Row 94,8,10 inches
Row 95,11,15 inches
Row 96,11,15 inches
Row 97,6,10 inches
Row 98,9,10 inches
Row 99,7,10 inches
Row 100,9,10 inches
Row 101,8,10 inches
Row 102,7,10 inches
Row 103,5,5 inches
Row 104,7,10 inches
Row 105,7,10 inches
Row 106,8,10 inches
Row 107,13,15 inches
Row 108,14,15 inches
Row 109,12,15 inches
Row 110,14,15 inches
Row 111,11,15 inches
Row 112,15,15 inches
Row 113,12,15 inches
Row 114,12,15 inches
Row 115,15,15 inches
Row 116,6,10 inches
Row 117,10,10 inches
Row 118,14,15 inches
Row 119,5,5 inches
Row 120,6,10 inches
Row 121,5,5 inches
Row 122,13,15 inches
Row 123,15,15 inches
Row 124,9,10 inches
Row 125,6,10 inches
Row 126,10,10 inches
Row 127,6,10 inches
Row 128,15,15 inches
Row 129,14,15 inches
Row 130,13,15 inches
Row 131,9,10 inches
Row 132,9,10 inches
Row 133,7,10 inches
Row 134,11,15 inches
Row 135,10,10 inches
Row 136,11,15 inches
Row 137,9,10 inches
Row 138,7,10 inches
Row 139,10,10 inches
Row 140,14,15 inches
Row 141,5,5 inches
Row 142,11,15 inches
Row 143,9,10 inches
Row 144,5,5 inches
Row 145,9,10 inches
Row 146,13,15 inches
Row 147,8,10 inches
Row 148,14,15 inches
Row 149,5,5 inches
Row 150,9,10 inches
Row 151,9,10 inches
Row 152,12,15 inches
Row 153,9,10 inches
Row 154,11,15 inches
Row 155,6,10 inches
Row 156,11,15 inches
Row 157,9,10 inches
Row 158,12,15 inches
Row 159,13,15 inches
Row 160,9,10 inches
Row 161,10,10 inches
Row 162,8,10 inches
Row 163,7,10 inches
Row 164,15,15 inches
Row 165,7,10 inches
Row 166,11,15 inches
Row 167,13,15 inches
Row 168,7,10 inches
Row 169,15,15 inches
Row 170,6,10 inches
Row 171,5,5 inches
Row 172,12,15 inches
Row 173,12,15 inches
Row 174,7,10 inches
Row 175,14,15 inches
Row 176,14,15 inches
Row 177,13,15 inches
Row 178,6,10 inches
Row 179,15,15 inches
Row 180,13,15 inches
Row 181,8,10 inches
Row 182,10,10 inches
Row 183,14,15 inches
Row 184,9,10 inches
Row 185,11,15 inches
Row 186,11,15 inches
Row 187,5,5 inches
Row 188,13,15 inches
Row 189,6,10 inches
Row 190,8,10 inches
Row 191,6,10 inches
Row 192,10,10 inches
Row 193,5,5 inches
Row 194,13,15 inches
Row 195,9,10 inches
Row 196,7,10 inches
