Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,7,10 inches
Row 3,7,10 inches
Row 4,9,10 inches
Row 5,13,15 inches
Row 6,9,10 inches
Row 7,13,15 inches
Row 8,14,15 inches
Row 9,9,10 inches
Row 10,15,15 inches
Row 11,14,15 inches
Row 12,12,15 inches
Row 13,12,15 inches
Row 14,6,10 inches
Row 15,5,5 inches
Row 16,5,5 inches
Row 17,8,10 inches
Row 18,7,10 inches
Row 19,15,15 inches
Row 20,14,15 inches
Row 21,5,5 inches
Row 22,9,10 inches
Row 23,15,15 inches
Row 24,7,10 inches
Row 25,7,10 inches
Row 26,14,15 inches
Row 27,8,10 inches
Row 28,12,15 inches
Row 29,10,10 inches
Row 30,5,5 inches
Row 31,5,5 inches
Row 32,14,15 inches
Row 33,15,15 inches
Row 34,7,10 inches
Row 35,12,15 inches
Row 36,12,15 inches
Row 37,15,15 inches
Row 38,7,10 inches
Row 39,14,15 inches
Row 40,10,10 inches
Row 41,12,15 inches
Row 42,9,10 inches
Row 43,14,15 inches
Row 44,15,15 inches
Row 45,6,10 inches
Row 46,7,10 inches
Row 47,8,10 inches
Row 48,10,10 inches
Row 49,6,10 inches
Row 50,9,10 inches
Row 51,11,15 inches
Row 52,11,15 inches
Row 53,8,10 inches
Row 54,8,10 inches
Row 55,13,15 inches
Row 56,8,10 inches
Row 57,12,15 inches
Row 58,11,15 inches
Row 59,10,10 inches
Row 60,11,15 inches
Row 61,5,5 inches
Row 62,7,10 inches
Row 63,14,15 inches
Row 64,12,15 inches
Row 65,8,10 inches
Row 66,5,5 inches
Row 67,7,10 inches
Row 68,9,10 inches
Row 69,15,15 inches
Row 70,8,10 inches
Row 71,15,15 inches
Row 72,12,15 inches
Row 73,5,5 inches
Row 74,13,15 inches
Row 75,14,15 inches
Row 76,15,15 inches
Row 77,13,15 inches
Row 78,14,15 inches
Row 79,5,5 inches
Row 80,5,5 inches
Row 81,7,10 inches
Row 82,14,15 inches
Row 83,15,15 inches
Row 84,8,10 inches
Row 85,6,10 inches
Row 86,15,15 inches
Row 87,11,15 inches
Row 88,9,10 inches
Row 89,13,15 inches
Row 90,10,10 inches
Row 91,10,10 inches
Row 92,8,10 inches
Row 93,11,15 inches
Row 94,9,10 inches
Row 95,9,10 inches
Row 96,14,15 inches
Row 97,13,15 inches
Row 98,11,15 inches
Row 99,11,15 inches
Row 100,9,10 inches
Row 101,8,10 inches
Row 102,9,10 inches
Row 103,9,10 inches
Row 104,13,15 inches
Row 105,6,10 inches
Row 106,14,15 inches
Row 107,12,15 inches
Row 108,15,15 inches
Row 109,10,10 inches
Row 110,15,15 inches
Row 111,11,15 inches
Row 112,8,10 inches
Row 113,11,15 inches
Row 114,9,10 inches
Row 115,9,10 inches
Row 116,5,5 inches
Row 117,8,10 inches
Row 118,9,10 inches
Row 119,8,10 inches
Row 120,5,5 inches
Row 121,15,15 inches
Row 122,7,10 inches
Row 123,9,10 inches
Row 124,14,15 inches
Row 125,11,15 inches
Row 126,12,15 inches
Row 127,11,15 inches
Row 128,5,5 inches
Row 129,9,10 inches
Row 130,10,10 inches
Row 131,14,15 inches
Row 132,10,10 inches
Row 133,15,15 inches
Row 134,11,15 inches
Row 135,15,15 inches
Row 136,5,5 inches
Row 137,6,10 inches
Row 138,15,15 inches
Row 139,7,10 inches
Row 140,5,5 inches
Row 141,8,10 inches
Row 142,15,15 inches
Row 143,11,15 inches
Row 144,12,15 inches
Row 145,10,10 inches
Row 146,6,10 inches
Row 147,6,10 inches
Row 148,5,5 inches
Row 149,15,15 inches
Row 150,11,15 inches
Row 151,10,10 inches
Row 152,10,10 inches
Row 153,6,10 inches
Row 154,7,10 inches
