Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,7,10 inches
Row 3,10,10 inches
Row 4,13,15 inches
Row 5,11,15 inches
Row 6,15,15 inches
Row 7,12,15 inches
Row 8,10,10 inches
Row 9,11,15 inches
Row 10,12,15 inches
Row 11,6,10 inches
Row 12,14,15 inches
Row 13,13,15 inches
Row 14,5,5 inches
Row 15,5,5 inches
Row 16,11,15 inches
Row 17,5,5 inches
Row 18,12,15 inches
Row 19,8,10 inches
Row 20,10,10 inches
Row 21,11,15 inches
Row 22,11,15 inches
Row 23,9,10 inches
Row 24,12,15 inches
Row 25,9,10 inches
Row 26,15,15 inches
Row 27,12,15 inches
Row 28,11,15 inches
Row 29,10,10 inches
Row 30,10,10 inches
Row 31,10,10 inches
Row 32,7,10 inches
Row 33,5,5 inches
Row 34,14,15 inches
Row 35,9,10 inches
Row 36,5,5 inches
Row 37,8,10 inches
Row 38,12,15 inches
Row 39,10,10 inches
Row 40,15,15 inches
Row 41,13,15 inches
Row 42,9,10 inches
Row 43,9,10 inches
Row 44,13,15 inches
Row 45,9,10 inches
Row 46,14,15 inches
Row 47,10,10 inches
Row 48,13,15 inches
Row 49,7,10 inches
Row 50,14,15 inches
Row 51,15,15 inches
Row 52,8,10 inches
Row 53,5,5 inches
Row 54,13,15 inches
Row 55,13,15 inches
Row 56,8,10 inches
Row 57,15,15 inches
Row 58,12,15 inches
Row 59,8,10 inches
Row 60,13,15 inches
Row 61,5,5 inches
Row 62,13,15 inches
Row 63,7,10 inches
Row 64,5,5 inches
Row 65,7,10 inches
Row 66,5,5 inches
Row 67,6,10 inches
Row 68,9,10 inches
Row 69,7,10 inches
Row 70,5,5 inches
Row 71,11,15 inches
Row 72,5,5 inches
Row 73,13,15 inches
Row 74,14,15 inches
Row 75,15,15 inches
Row 76,11,15 inches
Row 77,13,15 inches
Row 78,7,10 inches
Row 79,9,10 inches
Row 80,8,10 inches
Row 81,12,15 inches
Row 82,9,10 inches
Row 83,8,10 inches
Row 84,11,15 inches
Row 85,9,10 inches
Row 86,9,10 inches
Row 87,7,10 inches
Row 88,9,10 inches
Row 89,8,10 inches
Row 90,15,15 inches
Row 91,14,15 inches
Row 92,6,10 inches
Row 93,10,10 inches
Row 94,9,10 inches
Row 95,7,10 inches
Row 96,12,15 inches
Row 97,10,10 inches
Row 98,5,5 inches
Row 99,12,15 inches
Row 100,6,10 inches
Row 101,14,15 inches
Row 102,15,15 inches
Row 103,14,15 inches
Row 104,8,10 inches
Row 105,13,15 inches
