Row,Number of Houses,Pipe Size,pipe_size
Row 1,7,10 inches,15 inches
Row 2,9,10 inches,15 inches
Row 3,15,15 inches,15 inches
Row 4,7,10 inches,15 inches
Row 5,14,15 inches,15 inches
Row 6,7,10 inches,15 inches
Row 7,6,10 inches,15 inches
Row 8,6,10 inches,15 inches
Row 9,5,5 inches,15 inches
Row 10,6,10 inches,15 inches
Row 11,10,10 inches,15 inches
Row 12,13,15 inches,15 inches
Row 13,14,15 inches,15 inches
Row 14,9,10 inches,15 inches
Row 15,5,5 inches,15 inches
Row 16,13,15 inches,15 inches
Row 17,7,10 inches,15 inches
Row 18,5,5 inches,15 inches
Row 19,14,15 inches,15 inches
Row 20,5,5 inches,15 inches
Row 21,10,10 inches,15 inches
Row 22,11,15 inches,15 inches
Row 23,10,10 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,15,15 inches,15 inches
Row 26,13,15 inches,15 inches
Row 27,8,10 inches,15 inches
Row 28,5,5 inches,15 inches
Row 29,14,15 inches,15 inches
Row 30,7,10 inches,15 inches
Row 31,10,10 inches,15 inches
Row 32,10,10 inches,15 inches
Row 33,14,15 inches,15 inches
Row 34,12,15 inches,15 inches
Row 35,6,10 inches,15 inches
Row 36,11,15 inches,15 inches
Row 37,6,10 inches,15 inches
Row 38,15,15 inches,15 inches
Row 39,6,10 inches,15 inches
Row 40,8,10 inches,15 inches
Row 41,12,15 inches,15 inches
Row 42,10,10 inches,15 inches
Row 43,13,15 inches,15 inches
Row 44,12,15 inches,15 inches
Row 45,8,10 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,13,15 inches,15 inches
Row 48,13,15 inches,15 inches
Row 49,11,15 inches,15 inches
Row 50,13,15 inches,15 inches
Row 51,15,15 inches,15 inches
Row 52,5,5 inches,15 inches
Row 53,12,15 inches,15 inches
Row 54,8,10 inches,15 inches
Row 55,5,5 inches,15 inches
Row 56,6,10 inches,15 inches
Row 57,14,15 inches,15 inches
Row 58,15,15 inches,15 inches
Row 59,12,15 inches,15 inches
Row 60,5,5 inches,15 inches
Row 61,14,15 inches,15 inches
Row 62,8,10 inches,15 inches
Row 63,8,10 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,11,15 inches,15 inches
Row 66,12,15 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,6,10 inches,15 inches
Row 69,9,10 inches,15 inches
Row 70,14,15 inches,15 inches
Row 71,12,15 inches,15 inches
Row 72,14,15 inches,15 inches
Row 73,14,15 inches,15 inches
Row 74,12,15 inches,15 inches
Row 75,8,10 inches,15 inches
Row 76,10,10 inches,15 inches
Row 77,7,10 inches,15 inches
Row 78,6,10 inches,15 inches
Row 79,10,10 inches,15 inches
Row 80,11,15 inches,15 inches
Row 81,13,15 inches,15 inches
Row 82,12,15 inches,15 inches
Row 83,10,10 inches,15 inches
Row 84,13,15 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,11,15 inches,15 inches
Row 87,10,10 inches,15 inches
Row 88,13,15 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,6,10 inches,15 inches
Row 91,14,15 inches,15 inches
Row 92,7,10 inches,15 inches
Row 93,6,10 inches,15 inches
Row 94,9,10 inches,15 inches
Row 95,14,15 inches,15 inches
Row 96,10,10 inches,15 inches
Row 97,5,5 inches,15 inches
Row 98,12,15 inches,15 inches
Row 99,8,10 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,9,10 inches,15 inches
Row 103,12,15 inches,15 inches
Row 104,8,10 inches,15 inches
Row 105,15,15 inches,15 inches
Row 106,9,10 inches,15 inches
Row 107,15,15 inches,15 inches
Row 108,15,15 inches,15 inches
Row 109,9,10 inches,15 inches
Row 110,14,15 inches,15 inches
Row 111,13,15 inches,15 inches
Row 112,13,15 inches,15 inches
Row 113,11,15 inches,15 inches
Row 114,8,10 inches,15 inches
