Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,9,10 inches
Row 3,13,15 inches
Row 4,11,15 inches
Row 5,7,10 inches
Row 6,8,10 inches
Row 7,7,10 inches
Row 8,6,10 inches
Row 9,11,15 inches
Row 10,12,15 inches
Row 11,15,15 inches
Row 12,6,10 inches
Row 13,11,15 inches
Row 14,5,5 inches
Row 15,5,5 inches
Row 16,11,15 inches
Row 17,15,15 inches
Row 18,9,10 inches
Row 19,11,15 inches
Row 20,12,15 inches
Row 21,9,10 inches
Row 22,9,10 inches
Row 23,12,15 inches
Row 24,8,10 inches
Row 25,15,15 inches
Row 26,13,15 inches
Row 27,12,15 inches
Row 28,10,10 inches
Row 29,9,10 inches
Row 30,14,15 inches
Row 31,10,10 inches
Row 32,8,10 inches
Row 33,11,15 inches
Row 34,8,10 inches
Row 35,12,15 inches
Row 36,12,15 inches
Row 37,9,10 inches
Row 38,12,15 inches
Row 39,15,15 inches
Row 40,6,10 inches
Row 41,14,15 inches
Row 42,8,10 inches
Row 43,14,15 inches
Row 44,5,5 inches
Row 45,5,5 inches
Row 46,12,15 inches
Row 47,7,10 inches
Row 48,14,15 inches
Row 49,5,5 inches
Row 50,15,15 inches
Row 51,15,15 inches
Row 52,15,15 inches
Row 53,6,10 inches
Row 54,6,10 inches
Row 55,13,15 inches
Row 56,12,15 inches
Row 57,7,10 inches
Row 58,10,10 inches
Row 59,10,10 inches
Row 60,5,5 inches
Row 61,13,15 inches
Row 62,11,15 inches
Row 63,15,15 inches
Row 64,11,15 inches
Row 65,6,10 inches
Row 66,9,10 inches
Row 67,14,15 inches
Row 68,8,10 inches
Row 69,15,15 inches
Row 70,12,15 inches
Row 71,13,15 inches
Row 72,9,10 inches
Row 73,9,10 inches
Row 74,13,15 inches
Row 75,15,15 inches
Row 76,14,15 inches
Row 77,8,10 inches
Row 78,10,10 inches
Row 79,9,10 inches
Row 80,12,15 inches
Row 81,13,15 inches
Row 82,12,15 inches
Row 83,6,10 inches
Row 84,11,15 inches
Row 85,6,10 inches
Row 86,10,10 inches
Row 87,7,10 inches
Row 88,6,10 inches
Row 89,8,10 inches
Row 90,7,10 inches
Row 91,6,10 inches
Row 92,10,10 inches
Row 93,10,10 inches
Row 94,6,10 inches
Row 95,15,15 inches
Row 96,12,15 inches
Row 97,11,15 inches
Row 98,10,10 inches
Row 99,9,10 inches
Row 100,5,5 inches
Row 101,11,15 inches
Row 102,7,10 inches
Row 103,8,10 inches
Row 104,6,10 inches
Row 105,10,10 inches
Row 106,9,10 inches
Row 107,14,15 inches
Row 108,6,10 inches
Row 109,13,15 inches
Row 110,14,15 inches
Row 111,6,10 inches
Row 112,8,10 inches
Row 113,7,10 inches
Row 114,9,10 inches
Row 115,12,15 inches
Row 116,5,5 inches
Row 117,6,10 inches
Row 118,11,15 inches
Row 119,10,10 inches
Row 120,15,15 inches
Row 121,7,10 inches
Row 122,11,15 inches
Row 123,8,10 inches
Row 124,14,15 inches
Row 125,14,15 inches
Row 126,10,10 inches
Row 127,6,10 inches
Row 128,15,15 inches
Row 129,13,15 inches
Row 130,11,15 inches
Row 131,5,5 inches
Row 132,7,10 inches
Row 133,9,10 inches
Row 134,15,15 inches
Row 135,14,15 inches
Row 136,11,15 inches
Row 137,5,5 inches
Row 138,10,10 inches
Row 139,10,10 inches
Row 140,13,15 inches
Row 141,11,15 inches
Row 142,10,10 inches
Row 143,12,15 inches
Row 144,10,10 inches
Row 145,8,10 inches
Row 146,13,15 inches
Row 147,14,15 inches
Row 148,5,5 inches
Row 149,15,15 inches
Row 150,8,10 inches
Row 151,8,10 inches
