Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,5,5 inches
Row 3,10,10 inches
Row 4,10,10 inches
Row 5,12,15 inches
Row 6,8,10 inches
Row 7,14,15 inches
Row 8,11,15 inches
Row 9,7,10 inches
Row 10,6,10 inches
Row 11,5,5 inches
Row 12,10,10 inches
Row 13,8,10 inches
Row 14,11,15 inches
Row 15,10,10 inches
Row 16,12,15 inches
Row 17,7,10 inches
Row 18,7,10 inches
Row 19,12,15 inches
Row 20,11,15 inches
Row 21,9,10 inches
Row 22,11,15 inches
Row 23,11,15 inches
Row 24,7,10 inches
Row 25,15,15 inches
Row 26,9,10 inches
Row 27,9,10 inches
Row 28,14,15 inches
Row 29,15,15 inches
Row 30,9,10 inches
Row 31,9,10 inches
Row 32,15,15 inches
Row 33,5,5 inches
Row 34,6,10 inches
Row 35,8,10 inches
Row 36,8,10 inches
Row 37,15,15 inches
Row 38,15,15 inches
Row 39,6,10 inches
Row 40,12,15 inches
Row 41,5,5 inches
Row 42,8,10 inches
Row 43,7,10 inches
Row 44,13,15 inches
Row 45,15,15 inches
Row 46,8,10 inches
Row 47,13,15 inches
Row 48,6,10 inches
Row 49,9,10 inches
Row 50,7,10 inches
Row 51,11,15 inches
Row 52,15,15 inches
Row 53,8,10 inches
Row 54,7,10 inches
Row 55,8,10 inches
Row 56,13,15 inches
Row 57,15,15 inches
Row 58,15,15 inches
Row 59,10,10 inches
Row 60,12,15 inches
Row 61,13,15 inches
Row 62,8,10 inches
Row 63,9,10 inches
Row 64,8,10 inches
Row 65,13,15 inches
Row 66,7,10 inches
Row 67,12,15 inches
Row 68,8,10 inches
Row 69,13,15 inches
Row 70,5,5 inches
Row 71,11,15 inches
Row 72,8,10 inches
Row 73,6,10 inches
Row 74,5,5 inches
Row 75,15,15 inches
Row 76,7,10 inches
Row 77,5,5 inches
Row 78,9,10 inches
Row 79,5,5 inches
Row 80,5,5 inches
Row 81,14,15 inches
Row 82,12,15 inches
Row 83,14,15 inches
Row 84,5,5 inches
Row 85,15,15 inches
Row 86,5,5 inches
Row 87,15,15 inches
Row 88,5,5 inches
Row 89,8,10 inches
Row 90,8,10 inches
Row 91,6,10 inches
Row 92,15,15 inches
Row 93,11,15 inches
Row 94,14,15 inches
Row 95,7,10 inches
Row 96,9,10 inches
Row 97,8,10 inches
Row 98,11,15 inches
Row 99,5,5 inches
Row 100,15,15 inches
Row 101,8,10 inches
Row 102,7,10 inches
Row 103,7,10 inches
Row 104,12,15 inches
Row 105,10,10 inches
Row 106,9,10 inches
Row 107,11,15 inches
Row 108,7,10 inches
Row 109,5,5 inches
Row 110,13,15 inches
Row 111,14,15 inches
Row 112,10,10 inches
Row 113,12,15 inches
Row 114,11,15 inches
Row 115,15,15 inches
Row 116,10,10 inches
Row 117,10,10 inches
Row 118,12,15 inches
