Row,Number of Houses,Pipe Size,pipe_size
Row 1,15,15 inches,15 inches
Row 2,9,10 inches,15 inches
Row 3,6,10 inches,15 inches
Row 4,9,10 inches,15 inches
Row 5,9,10 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,12,15 inches,15 inches
Row 8,12,15 inches,15 inches
Row 9,5,5 inches,15 inches
Row 10,11,15 inches,15 inches
Row 11,15,15 inches,15 inches
Row 12,7,10 inches,15 inches
Row 13,5,5 inches,15 inches
Row 14,8,10 inches,15 inches
Row 15,7,10 inches,15 inches
Row 16,8,10 inches,15 inches
Row 17,15,15 inches,15 inches
Row 18,11,15 inches,15 inches
Row 19,7,10 inches,15 inches
Row 20,12,15 inches,15 inches
Row 21,7,10 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,11,15 inches,15 inches
Row 24,9,10 inches,15 inches
Row 25,11,15 inches,15 inches
Row 26,11,15 inches,15 inches
Row 27,12,15 inches,15 inches
Row 28,13,15 inches,15 inches
Row 29,15,15 inches,15 inches
Row 30,12,15 inches,15 inches
Row 31,12,15 inches,15 inches
Row 32,9,10 inches,15 inches
Row 33,8,10 inches,15 inches
Row 34,12,15 inches,15 inches
Row 35,11,15 inches,15 inches
Row 36,6,10 inches,15 inches
Row 37,6,10 inches,15 inches
Row 38,7,10 inches,15 inches
Row 39,15,15 inches,15 inches
Row 40,13,15 inches,15 inches
Row 41,13,15 inches,15 inches
Row 42,5,5 inches,15 inches
Row 43,9,10 inches,15 inches
Row 44,8,10 inches,15 inches
Row 45,10,10 inches,15 inches
Row 46,9,10 inches,15 inches
Row 47,14,15 inches,15 inches
Row 48,7,10 inches,15 inches
Row 49,14,15 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,11,15 inches,15 inches
Row 52,6,10 inches,15 inches
Row 53,10,10 inches,15 inches
Row 54,11,15 inches,15 inches
Row 55,10,10 inches,15 inches
Row 56,6,10 inches,15 inches
Row 57,12,15 inches,15 inches
Row 58,12,15 inches,15 inches
Row 59,15,15 inches,15 inches
Row 60,8,10 inches,15 inches
Row 61,14,15 inches,15 inches
Row 62,6,10 inches,15 inches
Row 63,7,10 inches,15 inches
Row 64,10,10 inches,15 inches
Row 65,12,15 inches,15 inches
Row 66,15,15 inches,15 inches
Row 67,14,15 inches,15 inches
Row 68,7,10 inches,15 inches
Row 69,8,10 inches,15 inches
Row 70,12,15 inches,15 inches
Row 71,7,10 inches,15 inches
Row 72,10,10 inches,15 inches
Row 73,6,10 inches,15 inches
Row 74,5,5 inches,15 inches
Row 75,8,10 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,13,15 inches,15 inches
Row 78,10,10 inches,15 inches
Row 79,8,10 inches,15 inches
Row 80,15,15 inches,15 inches
Row 81,14,15 inches,15 inches
Row 82,12,15 inches,15 inches
Row 83,10,10 inches,15 inches
Row 84,14,15 inches,15 inches
Row 85,10,10 inches,15 inches
Row 86,10,10 inches,15 inches
Row 87,10,10 inches,15 inches
Row 88,12,15 inches,15 inches
Row 89,7,10 inches,15 inches
Row 90,8,10 inches,15 inches
Row 91,6,10 inches,15 inches
Row 92,5,5 inches,15 inches
Row 93,11,15 inches,15 inches
Row 94,7,10 inches,15 inches
Row 95,14,15 inches,15 inches
Row 96,6,10 inches,15 inches
Row 97,5,5 inches,15 inches
Row 98,5,5 inches,15 inches
Row 99,11,15 inches,15 inches
Row 100,11,15 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,11,15 inches,15 inches
Row 103,14,15 inches,15 inches
Row 104,11,15 inches,15 inches
Row 105,7,10 inches,15 inches
Row 106,11,15 inches,15 inches
Row 107,5,5 inches,15 inches
Row 108,10,10 inches,15 inches
Row 109,8,10 inches,15 inches
Row 110,13,15 inches,15 inches
Row 111,15,15 inches,15 inches
Row 112,15,15 inches,15 inches
Row 113,11,15 inches,15 inches
Row 114,11,15 inches,15 inches
Row 115,11,15 inches,15 inches
Row 116,5,5 inches,15 inches
Row 117,8,10 inches,15 inches
Row 118,6,10 inches,15 inches
Row 119,10,10 inches,15 inches
Row 120,8,10 inches,15 inches
Row 121,5,5 inches,15 inches
Row 122,11,15 inches,15 inches
Row 123,9,10 inches,15 inches
Row 124,9,10 inches,15 inches
Row 125,13,15 inches,15 inches
Row 126,8,10 inches,15 inches
Row 127,5,5 inches,15 inches
Row 128,13,15 inches,15 inches
