Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,10,10 inches
Row 3,11,15 inches
Row 4,10,10 inches
Row 5,6,10 inches
Row 6,10,10 inches
Row 7,10,10 inches
Row 8,5,5 inches
Row 9,8,10 inches
Row 10,11,15 inches
Row 11,6,10 inches
Row 12,6,10 inches
Row 13,6,10 inches
Row 14,13,15 inches
Row 15,9,10 inches
Row 16,13,15 inches
Row 17,10,10 inches
Row 18,8,10 inches
Row 19,12,15 inches
Row 20,14,15 inches
Row 21,8,10 inches
Row 22,10,10 inches
Row 23,15,15 inches
Row 24,13,15 inches
Row 25,12,15 inches
Row 26,7,10 inches
Row 27,13,15 inches
Row 28,5,5 inches
Row 29,6,10 inches
Row 30,5,5 inches
Row 31,12,15 inches
Row 32,8,10 inches
Row 33,13,15 inches
Row 34,14,15 inches
Row 35,14,15 inches
Row 36,8,10 inches
Row 37,7,10 inches
Row 38,14,15 inches
Row 39,13,15 inches
Row 40,6,10 inches
Row 41,13,15 inches
Row 42,11,15 inches
Row 43,12,15 inches
Row 44,5,5 inches
Row 45,14,15 inches
Row 46,15,15 inches
Row 47,15,15 inches
Row 48,11,15 inches
Row 49,8,10 inches
Row 50,14,15 inches
Row 51,6,10 inches
Row 52,11,15 inches
Row 53,14,15 inches
Row 54,9,10 inches
Row 55,9,10 inches
Row 56,6,10 inches
Row 57,7,10 inches
Row 58,6,10 inches
Row 59,5,5 inches
Row 60,15,15 inches
Row 61,10,10 inches
Row 62,13,15 inches
Row 63,11,15 inches
Row 64,9,10 inches
Row 65,13,15 inches
Row 66,6,10 inches
Row 67,12,15 inches
Row 68,9,10 inches
Row 69,15,15 inches
Row 70,9,10 inches
Row 71,12,15 inches
Row 72,11,15 inches
Row 73,7,10 inches
Row 74,13,15 inches
Row 75,11,15 inches
Row 76,7,10 inches
Row 77,14,15 inches
Row 78,10,10 inches
Row 79,12,15 inches
Row 80,6,10 inches
Row 81,14,15 inches
Row 82,12,15 inches
Row 83,13,15 inches
Row 84,8,10 inches
Row 85,14,15 inches
Row 86,9,10 inches
Row 87,6,10 inches
Row 88,13,15 inches
Row 89,5,5 inches
Row 90,13,15 inches
Row 91,6,10 inches
Row 92,12,15 inches
Row 93,8,10 inches
Row 94,7,10 inches
Row 95,15,15 inches
Row 96,11,15 inches
Row 97,15,15 inches
Row 98,5,5 inches
Row 99,10,10 inches
Row 100,12,15 inches
Row 101,15,15 inches
Row 102,7,10 inches
Row 103,8,10 inches
Row 104,7,10 inches
Row 105,12,15 inches
Row 106,10,10 inches
Row 107,7,10 inches
Row 108,15,15 inches
Row 109,8,10 inches
Row 110,14,15 inches
Row 111,6,10 inches
Row 112,15,15 inches
Row 113,7,10 inches
Row 114,13,15 inches
Row 115,9,10 inches
Row 116,9,10 inches
Row 117,11,15 inches
Row 118,14,15 inches
Row 119,5,5 inches
Row 120,11,15 inches
Row 121,6,10 inches
Row 122,13,15 inches
Row 123,15,15 inches
Row 124,11,15 inches
