Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,14,15 inches
Row 3,15,15 inches
Row 4,12,15 inches
Row 5,5,5 inches
Row 6,14,15 inches
Row 7,8,10 inches
Row 8,10,10 inches
Row 9,11,15 inches
Row 10,13,15 inches
Row 11,15,15 inches
Row 12,6,10 inches
Row 13,7,10 inches
Row 14,12,15 inches
Row 15,9,10 inches
Row 16,15,15 inches
Row 17,6,10 inches
Row 18,5,5 inches
Row 19,15,15 inches
Row 20,9,10 inches
Row 21,8,10 inches
Row 22,5,5 inches
Row 23,10,10 inches
Row 24,13,15 inches
Row 25,7,10 inches
Row 26,15,15 inches
Row 27,12,15 inches
Row 28,15,15 inches
Row 29,14,15 inches
Row 30,7,10 inches
Row 31,11,15 inches
Row 32,5,5 inches
Row 33,9,10 inches
Row 34,11,15 inches
Row 35,10,10 inches
Row 36,10,10 inches
Row 37,5,5 inches
Row 38,12,15 inches
Row 39,6,10 inches
Row 40,8,10 inches
Row 41,11,15 inches
Row 42,12,15 inches
Row 43,5,5 inches
Row 44,12,15 inches
Row 45,14,15 inches
Row 46,7,10 inches
Row 47,5,5 inches
Row 48,13,15 inches
Row 49,11,15 inches
Row 50,5,5 inches
Row 51,11,15 inches
Row 52,7,10 inches
Row 53,7,10 inches
Row 54,9,10 inches
Row 55,15,15 inches
Row 56,8,10 inches
Row 57,9,10 inches
Row 58,7,10 inches
Row 59,12,15 inches
Row 60,9,10 inches
Row 61,8,10 inches
Row 62,13,15 inches
Row 63,14,15 inches
Row 64,6,10 inches
Row 65,7,10 inches
Row 66,7,10 inches
Row 67,12,15 inches
Row 68,12,15 inches
Row 69,12,15 inches
Row 70,11,15 inches
Row 71,12,15 inches
Row 72,9,10 inches
Row 73,12,15 inches
Row 74,13,15 inches
Row 75,15,15 inches
Row 76,8,10 inches
Row 77,7,10 inches
Row 78,12,15 inches
Row 79,10,10 inches
Row 80,9,10 inches
Row 81,9,10 inches
Row 82,12,15 inches
Row 83,12,15 inches
Row 84,11,15 inches
Row 85,9,10 inches
Row 86,10,10 inches
Row 87,5,5 inches
Row 88,10,10 inches
Row 89,7,10 inches
Row 90,14,15 inches
Row 91,12,15 inches
Row 92,13,15 inches
Row 93,15,15 inches
Row 94,14,15 inches
Row 95,12,15 inches
Row 96,7,10 inches
Row 97,8,10 inches
Row 98,9,10 inches
Row 99,9,10 inches
Row 100,6,10 inches
Row 101,9,10 inches
Row 102,5,5 inches
Row 103,7,10 inches
Row 104,14,15 inches
Row 105,7,10 inches
Row 106,11,15 inches
