Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,10,10 inches
Row 3,13,15 inches
Row 4,15,15 inches
Row 5,10,10 inches
Row 6,11,15 inches
Row 7,14,15 inches
Row 8,13,15 inches
Row 9,10,10 inches
Row 10,6,10 inches
Row 11,5,5 inches
Row 12,8,10 inches
Row 13,14,15 inches
Row 14,10,10 inches
Row 15,12,15 inches
Row 16,5,5 inches
Row 17,15,15 inches
Row 18,15,15 inches
Row 19,6,10 inches
Row 20,5,5 inches
Row 21,11,15 inches
Row 22,8,10 inches
Row 23,10,10 inches
Row 24,6,10 inches
Row 25,10,10 inches
Row 26,6,10 inches
Row 27,15,15 inches
Row 28,5,5 inches
Row 29,5,5 inches
Row 30,15,15 inches
Row 31,11,15 inches
Row 32,8,10 inches
Row 33,11,15 inches
Row 34,7,10 inches
Row 35,8,10 inches
Row 36,14,15 inches
Row 37,10,10 inches
Row 38,14,15 inches
Row 39,10,10 inches
Row 40,13,15 inches
Row 41,7,10 inches
Row 42,12,15 inches
Row 43,14,15 inches
Row 44,14,15 inches
Row 45,9,10 inches
Row 46,15,15 inches
Row 47,8,10 inches
Row 48,5,5 inches
Row 49,13,15 inches
Row 50,10,10 inches
Row 51,9,10 inches
Row 52,8,10 inches
Row 53,11,15 inches
Row 54,6,10 inches
Row 55,11,15 inches
Row 56,8,10 inches
Row 57,10,10 inches
Row 58,10,10 inches
Row 59,14,15 inches
Row 60,7,10 inches
Row 61,8,10 inches
Row 62,13,15 inches
Row 63,11,15 inches
Row 64,9,10 inches
Row 65,12,15 inches
Row 66,10,10 inches
Row 67,9,10 inches
Row 68,14,15 inches
Row 69,5,5 inches
Row 70,8,10 inches
Row 71,8,10 inches
Row 72,10,10 inches
Row 73,14,15 inches
Row 74,8,10 inches
Row 75,12,15 inches
Row 76,10,10 inches
Row 77,12,15 inches
Row 78,13,15 inches
Row 79,5,5 inches
Row 80,14,15 inches
Row 81,6,10 inches
Row 82,6,10 inches
Row 83,5,5 inches
Row 84,15,15 inches
Row 85,12,15 inches
Row 86,15,15 inches
Row 87,10,10 inches
Row 88,13,15 inches
Row 89,12,15 inches
Row 90,14,15 inches
Row 91,10,10 inches
Row 92,9,10 inches
Row 93,15,15 inches
Row 94,6,10 inches
Row 95,5,5 inches
Row 96,7,10 inches
Row 97,14,15 inches
Row 98,15,15 inches
Row 99,13,15 inches
Row 100,13,15 inches
Row 101,12,15 inches
Row 102,9,10 inches
Row 103,5,5 inches
Row 104,13,15 inches
Row 105,5,5 inches
Row 106,7,10 inches
Row 107,6,10 inches
Row 108,11,15 inches
