Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,8,10 inches
Row 3,15,15 inches
Row 4,9,10 inches
Row 5,8,10 inches
Row 6,5,5 inches
Row 7,12,15 inches
Row 8,8,10 inches
Row 9,12,15 inches
Row 10,14,15 inches
Row 11,9,10 inches
Row 12,13,15 inches
Row 13,11,15 inches
Row 14,15,15 inches
Row 15,7,10 inches
Row 16,15,15 inches
Row 17,11,15 inches
Row 18,9,10 inches
Row 19,15,15 inches
Row 20,5,5 inches
Row 21,9,10 inches
Row 22,7,10 inches
Row 23,11,15 inches
Row 24,6,10 inches
Row 25,6,10 inches
Row 26,6,10 inches
Row 27,6,10 inches
Row 28,8,10 inches
Row 29,11,15 inches
Row 30,10,10 inches
Row 31,10,10 inches
Row 32,15,15 inches
Row 33,14,15 inches
Row 34,10,10 inches
Row 35,8,10 inches
Row 36,6,10 inches
Row 37,13,15 inches
Row 38,8,10 inches
Row 39,9,10 inches
Row 40,15,15 inches
Row 41,15,15 inches
Row 42,7,10 inches
Row 43,11,15 inches
Row 44,12,15 inches
Row 45,11,15 inches
Row 46,14,15 inches
Row 47,15,15 inches
Row 48,9,10 inches
Row 49,5,5 inches
Row 50,6,10 inches
Row 51,7,10 inches
Row 52,12,15 inches
Row 53,5,5 inches
Row 54,15,15 inches
Row 55,7,10 inches
Row 56,11,15 inches
Row 57,10,10 inches
Row 58,5,5 inches
Row 59,12,15 inches
Row 60,11,15 inches
Row 61,8,10 inches
Row 62,14,15 inches
Row 63,15,15 inches
Row 64,13,15 inches
Row 65,15,15 inches
Row 66,8,10 inches
Row 67,7,10 inches
Row 68,10,10 inches
Row 69,6,10 inches
Row 70,7,10 inches
Row 71,8,10 inches
Row 72,6,10 inches
Row 73,11,15 inches
Row 74,8,10 inches
Row 75,9,10 inches
Row 76,12,15 inches
Row 77,8,10 inches
Row 78,6,10 inches
Row 79,10,10 inches
Row 80,14,15 inches
Row 81,13,15 inches
Row 82,6,10 inches
Row 83,14,15 inches
Row 84,5,5 inches
Row 85,10,10 inches
Row 86,5,5 inches
Row 87,14,15 inches
Row 88,9,10 inches
Row 89,10,10 inches
Row 90,15,15 inches
Row 91,9,10 inches
Row 92,5,5 inches
Row 93,5,5 inches
Row 94,12,15 inches
Row 95,12,15 inches
Row 96,7,10 inches
Row 97,10,10 inches
Row 98,9,10 inches
Row 99,5,5 inches
Row 100,11,15 inches
Row 101,6,10 inches
Row 102,7,10 inches
Row 103,10,10 inches
Row 104,7,10 inches
Row 105,8,10 inches
Row 106,6,10 inches
Row 107,13,15 inches
Row 108,12,15 inches
Row 109,6,10 inches
Row 110,7,10 inches
Row 111,13,15 inches
Row 112,14,15 inches
Row 113,13,15 inches
Row 114,14,15 inches
Row 115,8,10 inches
Row 116,14,15 inches
Row 117,14,15 inches
Row 118,12,15 inches
Row 119,15,15 inches
Row 120,6,10 inches
Row 121,15,15 inches
Row 122,5,5 inches
Row 123,11,15 inches
Row 124,7,10 inches
Row 125,9,10 inches
Row 126,11,15 inches
Row 127,6,10 inches
Row 128,12,15 inches
Row 129,7,10 inches
Row 130,7,10 inches
Row 131,6,10 inches
Row 132,5,5 inches
Row 133,9,10 inches
Row 134,11,15 inches
Row 135,15,15 inches
Row 136,13,15 inches
Row 137,13,15 inches
Row 138,10,10 inches
Row 139,11,15 inches
Row 140,10,10 inches
Row 141,12,15 inches
Row 142,5,5 inches
Row 143,13,15 inches
Row 144,11,15 inches
Row 145,12,15 inches
