Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,10,10 inches
Row 3,15,15 inches
Row 4,5,5 inches
Row 5,14,15 inches
Row 6,5,5 inches
Row 7,15,15 inches
Row 8,15,15 inches
Row 9,7,10 inches
Row 10,5,5 inches
Row 11,12,15 inches
Row 12,8,10 inches
Row 13,5,5 inches
Row 14,13,15 inches
Row 15,15,15 inches
Row 16,11,15 inches
Row 17,15,15 inches
Row 18,8,10 inches
Row 19,5,5 inches
Row 20,9,10 inches
Row 21,7,10 inches
Row 22,6,10 inches
Row 23,5,5 inches
Row 24,15,15 inches
Row 25,9,10 inches
Row 26,9,10 inches
Row 27,13,15 inches
Row 28,5,5 inches
Row 29,9,10 inches
Row 30,6,10 inches
Row 31,13,15 inches
Row 32,13,15 inches
Row 33,7,10 inches
Row 34,9,10 inches
Row 35,11,15 inches
Row 36,5,5 inches
Row 37,9,10 inches
Row 38,8,10 inches
Row 39,10,10 inches
Row 40,7,10 inches
Row 41,9,10 inches
Row 42,11,15 inches
Row 43,13,15 inches
Row 44,5,5 inches
Row 45,15,15 inches
Row 46,14,15 inches
Row 47,5,5 inches
Row 48,6,10 inches
Row 49,7,10 inches
Row 50,11,15 inches
Row 51,8,10 inches
Row 52,13,15 inches
Row 53,9,10 inches
Row 54,13,15 inches
Row 55,5,5 inches
Row 56,7,10 inches
Row 57,12,15 inches
Row 58,10,10 inches
Row 59,9,10 inches
Row 60,5,5 inches
Row 61,5,5 inches
Row 62,6,10 inches
Row 63,13,15 inches
Row 64,6,10 inches
Row 65,8,10 inches
Row 66,5,5 inches
Row 67,5,5 inches
Row 68,6,10 inches
Row 69,11,15 inches
Row 70,12,15 inches
Row 71,14,15 inches
Row 72,11,15 inches
Row 73,11,15 inches
Row 74,5,5 inches
Row 75,7,10 inches
Row 76,11,15 inches
Row 77,13,15 inches
Row 78,15,15 inches
Row 79,9,10 inches
Row 80,14,15 inches
Row 81,13,15 inches
Row 82,11,15 inches
Row 83,7,10 inches
Row 84,8,10 inches
Row 85,13,15 inches
Row 86,12,15 inches
Row 87,12,15 inches
Row 88,11,15 inches
Row 89,6,10 inches
Row 90,9,10 inches
Row 91,8,10 inches
Row 92,5,5 inches
Row 93,7,10 inches
Row 94,9,10 inches
Row 95,10,10 inches
Row 96,12,15 inches
Row 97,6,10 inches
Row 98,10,10 inches
Row 99,8,10 inches
Row 100,5,5 inches
Row 101,6,10 inches
Row 102,7,10 inches
Row 103,6,10 inches
Row 104,7,10 inches
Row 105,5,5 inches
Row 106,9,10 inches
Row 107,12,15 inches
Row 108,7,10 inches
Row 109,6,10 inches
Row 110,10,10 inches
Row 111,14,15 inches
Row 112,6,10 inches
Row 113,14,15 inches
Row 114,9,10 inches
Row 115,15,15 inches
Row 116,10,10 inches
Row 117,14,15 inches
Row 118,15,15 inches
Row 119,10,10 inches
Row 120,9,10 inches
Row 121,9,10 inches
Row 122,15,15 inches
Row 123,8,10 inches
Row 124,9,10 inches
Row 125,9,10 inches
Row 126,5,5 inches
Row 127,13,15 inches
Row 128,12,15 inches
Row 129,11,15 inches
Row 130,8,10 inches
Row 131,6,10 inches
Row 132,6,10 inches
Row 133,10,10 inches
Row 134,7,10 inches
Row 135,15,15 inches
Row 136,15,15 inches
Row 137,12,15 inches
Row 138,15,15 inches
Row 139,7,10 inches
Row 140,13,15 inches
Row 141,15,15 inches
Row 142,7,10 inches
Row 143,13,15 inches
Row 144,13,15 inches
Row 145,12,15 inches
Row 146,12,15 inches
Row 147,10,10 inches
Row 148,14,15 inches
Row 149,14,15 inches
Row 150,5,5 inches
Row 151,5,5 inches
Row 152,9,10 inches
Row 153,9,10 inches
Row 154,7,10 inches
Row 155,9,10 inches
Row 156,9,10 inches
Row 157,5,5 inches
Row 158,10,10 inches
Row 159,7,10 inches
Row 160,7,10 inches
