Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,5,5 inches
Row 3,7,10 inches
Row 4,13,15 inches
Row 5,10,10 inches
Row 6,9,10 inches
Row 7,5,5 inches
Row 8,12,15 inches
Row 9,13,15 inches
Row 10,10,10 inches
Row 11,12,15 inches
Row 12,10,10 inches
Row 13,8,10 inches
Row 14,7,10 inches
Row 15,11,15 inches
Row 16,13,15 inches
Row 17,12,15 inches
Row 18,10,10 inches
Row 19,12,15 inches
Row 20,5,5 inches
Row 21,14,15 inches
Row 22,13,15 inches
Row 23,12,15 inches
Row 24,13,15 inches
Row 25,10,10 inches
Row 26,12,15 inches
Row 27,13,15 inches
Row 28,8,10 inches
Row 29,15,15 inches
Row 30,15,15 inches
Row 31,7,10 inches
Row 32,8,10 inches
Row 33,7,10 inches
Row 34,6,10 inches
Row 35,5,5 inches
Row 36,13,15 inches
Row 37,7,10 inches
Row 38,10,10 inches
Row 39,11,15 inches
Row 40,14,15 inches
Row 41,9,10 inches
Row 42,12,15 inches
Row 43,15,15 inches
Row 44,12,15 inches
Row 45,15,15 inches
Row 46,13,15 inches
Row 47,9,10 inches
Row 48,9,10 inches
Row 49,11,15 inches
Row 50,14,15 inches
Row 51,13,15 inches
Row 52,8,10 inches
Row 53,8,10 inches
Row 54,8,10 inches
Row 55,6,10 inches
Row 56,15,15 inches
Row 57,13,15 inches
Row 58,7,10 inches
Row 59,8,10 inches
Row 60,15,15 inches
Row 61,10,10 inches
Row 62,13,15 inches
Row 63,9,10 inches
Row 64,6,10 inches
Row 65,12,15 inches
Row 66,13,15 inches
Row 67,5,5 inches
Row 68,6,10 inches
Row 69,13,15 inches
Row 70,9,10 inches
Row 71,6,10 inches
Row 72,8,10 inches
Row 73,6,10 inches
Row 74,11,15 inches
Row 75,13,15 inches
Row 76,10,10 inches
Row 77,5,5 inches
Row 78,11,15 inches
Row 79,11,15 inches
Row 80,15,15 inches
Row 81,6,10 inches
Row 82,11,15 inches
Row 83,8,10 inches
Row 84,7,10 inches
Row 85,6,10 inches
Row 86,7,10 inches
Row 87,13,15 inches
Row 88,14,15 inches
Row 89,7,10 inches
Row 90,9,10 inches
Row 91,8,10 inches
Row 92,14,15 inches
Row 93,14,15 inches
Row 94,15,15 inches
Row 95,15,15 inches
Row 96,11,15 inches
Row 97,12,15 inches
Row 98,7,10 inches
Row 99,11,15 inches
Row 100,9,10 inches
Row 101,6,10 inches
Row 102,12,15 inches
Row 103,10,10 inches
Row 104,11,15 inches
Row 105,14,15 inches
Row 106,10,10 inches
Row 107,14,15 inches
Row 108,9,10 inches
Row 109,10,10 inches
Row 110,9,10 inches
Row 111,6,10 inches
Row 112,6,10 inches
Row 113,5,5 inches
Row 114,11,15 inches
Row 115,11,15 inches
Row 116,7,10 inches
Row 117,14,15 inches
Row 118,12,15 inches
Row 119,9,10 inches
Row 120,15,15 inches
Row 121,10,10 inches
Row 122,5,5 inches
Row 123,14,15 inches
Row 124,6,10 inches
Row 125,11,15 inches
Row 126,8,10 inches
Row 127,10,10 inches
Row 128,9,10 inches
Row 129,14,15 inches
Row 130,13,15 inches
Row 131,8,10 inches
Row 132,9,10 inches
Row 133,7,10 inches
Row 134,12,15 inches
Row 135,5,5 inches
Row 136,12,15 inches
Row 137,6,10 inches
Row 138,7,10 inches
Row 139,10,10 inches
Row 140,14,15 inches
Row 141,11,15 inches
Row 142,9,10 inches
Row 143,9,10 inches
Row 144,8,10 inches
Row 145,14,15 inches
Row 146,9,10 inches
Row 147,14,15 inches
Row 148,6,10 inches
Row 149,6,10 inches
Row 150,9,10 inches
Row 151,6,10 inches
Row 152,13,15 inches
Row 153,9,10 inches
Row 154,9,10 inches
Row 155,10,10 inches
Row 156,10,10 inches
Row 157,13,15 inches
Row 158,7,10 inches
Row 159,10,10 inches
Row 160,10,10 inches
Row 161,15,15 inches
Row 162,13,15 inches
Row 163,10,10 inches
Row 164,11,15 inches
Row 165,6,10 inches
Row 166,6,10 inches
Row 167,11,15 inches
Row 168,6,10 inches
Row 169,6,10 inches
Row 170,13,15 inches
Row 171,15,15 inches
Row 172,10,10 inches
