Row,Number of Houses,Pipe Size,pipe_size
Row 1,7,10 inches,15 inches
Row 2,8,10 inches,15 inches
Row 3,9,10 inches,15 inches
Row 4,6,10 inches,15 inches
Row 5,15,15 inches,15 inches
Row 6,15,15 inches,15 inches
Row 7,10,10 inches,15 inches
Row 8,6,10 inches,15 inches
Row 9,7,10 inches,15 inches
Row 10,8,10 inches,15 inches
Row 11,15,15 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,5,5 inches,15 inches
Row 14,8,10 inches,15 inches
Row 15,9,10 inches,15 inches
Row 16,5,5 inches,15 inches
Row 17,6,10 inches,15 inches
Row 18,15,15 inches,15 inches
Row 19,8,10 inches,15 inches
Row 20,11,15 inches,15 inches
Row 21,13,15 inches,15 inches
Row 22,5,5 inches,15 inches
Row 23,5,5 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,12,15 inches,15 inches
Row 26,5,5 inches,15 inches
Row 27,14,15 inches,15 inches
Row 28,7,10 inches,15 inches
Row 29,9,10 inches,15 inches
Row 30,11,15 inches,15 inches
Row 31,5,5 inches,15 inches
Row 32,12,15 inches,15 inches
Row 33,13,15 inches,15 inches
Row 34,8,10 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,13,15 inches,15 inches
Row 37,14,15 inches,15 inches
Row 38,13,15 inches,15 inches
Row 39,15,15 inches,15 inches
Row 40,8,10 inches,15 inches
Row 41,5,5 inches,15 inches
Row 42,10,10 inches,15 inches
Row 43,14,15 inches,15 inches
Row 44,10,10 inches,15 inches
Row 45,11,15 inches,15 inches
Row 46,8,10 inches,15 inches
Row 47,5,5 inches,15 inches
Row 48,5,5 inches,15 inches
Row 49,7,10 inches,15 inches
Row 50,7,10 inches,15 inches
Row 51,6,10 inches,15 inches
Row 52,7,10 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,5,5 inches,15 inches
Row 55,8,10 inches,15 inches
Row 56,9,10 inches,15 inches
Row 57,5,5 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,6,10 inches,15 inches
Row 60,9,10 inches,15 inches
Row 61,10,10 inches,15 inches
Row 62,15,15 inches,15 inches
Row 63,9,10 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,7,10 inches,15 inches
Row 67,13,15 inches,15 inches
Row 68,8,10 inches,15 inches
Row 69,6,10 inches,15 inches
Row 70,15,15 inches,15 inches
Row 71,5,5 inches,15 inches
Row 72,12,15 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,7,10 inches,15 inches
Row 75,13,15 inches,15 inches
Row 76,9,10 inches,15 inches
Row 77,7,10 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,12,15 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,14,15 inches,15 inches
Row 82,15,15 inches,15 inches
Row 83,6,10 inches,15 inches
Row 84,6,10 inches,15 inches
Row 85,9,10 inches,15 inches
Row 86,6,10 inches,15 inches
Row 87,10,10 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,10,10 inches,15 inches
Row 90,14,15 inches,15 inches
Row 91,11,15 inches,15 inches
Row 92,6,10 inches,15 inches
Row 93,9,10 inches,15 inches
Row 94,13,15 inches,15 inches
Row 95,11,15 inches,15 inches
Row 96,5,5 inches,15 inches
Row 97,12,15 inches,15 inches
Row 98,15,15 inches,15 inches
Row 99,9,10 inches,15 inches
Row 100,10,10 inches,15 inches
Row 101,14,15 inches,15 inches
Row 102,8,10 inches,15 inches
Row 103,10,10 inches,15 inches
Row 104,10,10 inches,15 inches
Row 105,8,10 inches,15 inches
Row 106,9,10 inches,15 inches
Row 107,10,10 inches,15 inches
