Row,Number of Houses,Pipe Size,pipe_size
Row 1,10,10 inches,15 inches
Row 2,5,5 inches,15 inches
Row 3,5,5 inches,15 inches
Row 4,15,15 inches,15 inches
Row 5,12,15 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,14,15 inches,15 inches
Row 8,13,15 inches,15 inches
Row 9,13,15 inches,15 inches
Row 10,9,10 inches,15 inches
Row 11,6,10 inches,15 inches
Row 12,10,10 inches,15 inches
Row 13,12,15 inches,15 inches
Row 14,12,15 inches,15 inches
Row 15,14,15 inches,15 inches
Row 16,13,15 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,9,10 inches,15 inches
Row 20,14,15 inches,15 inches
Row 21,6,10 inches,15 inches
Row 22,14,15 inches,15 inches
Row 23,13,15 inches,15 inches
Row 24,9,10 inches,15 inches
Row 25,10,10 inches,15 inches
Row 26,13,15 inches,15 inches
Row 27,12,15 inches,15 inches
Row 28,11,15 inches,15 inches
Row 29,9,10 inches,15 inches
Row 30,8,10 inches,15 inches
Row 31,8,10 inches,15 inches
Row 32,6,10 inches,15 inches
Row 33,6,10 inches,15 inches
Row 34,5,5 inches,15 inches
Row 35,14,15 inches,15 inches
Row 36,11,15 inches,15 inches
Row 37,11,15 inches,15 inches
Row 38,8,10 inches,15 inches
Row 39,9,10 inches,15 inches
Row 40,10,10 inches,15 inches
Row 41,15,15 inches,15 inches
Row 42,5,5 inches,15 inches
Row 43,10,10 inches,15 inches
Row 44,8,10 inches,15 inches
Row 45,10,10 inches,15 inches
Row 46,14,15 inches,15 inches
Row 47,5,5 inches,15 inches
Row 48,10,10 inches,15 inches
Row 49,14,15 inches,15 inches
Row 50,12,15 inches,15 inches
Row 51,13,15 inches,15 inches
Row 52,7,10 inches,15 inches
Row 53,14,15 inches,15 inches
Row 54,5,5 inches,15 inches
Row 55,13,15 inches,15 inches
Row 56,13,15 inches,15 inches
Row 57,10,10 inches,15 inches
Row 58,15,15 inches,15 inches
Row 59,8,10 inches,15 inches
Row 60,13,15 inches,15 inches
Row 61,10,10 inches,15 inches
Row 62,5,5 inches,15 inches
Row 63,10,10 inches,15 inches
Row 64,14,15 inches,15 inches
Row 65,11,15 inches,15 inches
Row 66,12,15 inches,15 inches
Row 67,11,15 inches,15 inches
Row 68,13,15 inches,15 inches
Row 69,14,15 inches,15 inches
Row 70,9,10 inches,15 inches
Row 71,5,5 inches,15 inches
Row 72,15,15 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,8,10 inches,15 inches
Row 75,5,5 inches,15 inches
Row 76,5,5 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,5,5 inches,15 inches
Row 79,11,15 inches,15 inches
Row 80,8,10 inches,15 inches
Row 81,7,10 inches,15 inches
Row 82,9,10 inches,15 inches
Row 83,7,10 inches,15 inches
Row 84,12,15 inches,15 inches
Row 85,15,15 inches,15 inches
Row 86,13,15 inches,15 inches
Row 87,13,15 inches,15 inches
Row 88,10,10 inches,15 inches
Row 89,15,15 inches,15 inches
Row 90,7,10 inches,15 inches
Row 91,7,10 inches,15 inches
Row 92,12,15 inches,15 inches
Row 93,6,10 inches,15 inches
Row 94,8,10 inches,15 inches
Row 95,5,5 inches,15 inches
Row 96,14,15 inches,15 inches
Row 97,9,10 inches,15 inches
Row 98,8,10 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,15,15 inches,15 inches
Row 101,13,15 inches,15 inches
Row 102,8,10 inches,15 inches
Row 103,15,15 inches,15 inches
Row 104,15,15 inches,15 inches
Row 105,7,10 inches,15 inches
Row 106,13,15 inches,15 inches
Row 107,15,15 inches,15 inches
Row 108,14,15 inches,15 inches
Row 109,11,15 inches,15 inches
Row 110,8,10 inches,15 inches
Row 111,8,10 inches,15 inches
Row 112,7,10 inches,15 inches
Row 113,6,10 inches,15 inches
Row 114,13,15 inches,15 inches
Row 115,14,15 inches,15 inches
Row 116,6,10 inches,15 inches
Row 117,5,5 inches,15 inches
Row 118,11,15 inches,15 inches
Row 119,8,10 inches,15 inches
Row 120,6,10 inches,15 inches
Row 121,14,15 inches,15 inches
Row 122,8,10 inches,15 inches
Row 123,6,10 inches,15 inches
Row 124,13,15 inches,15 inches
Row 125,14,15 inches,15 inches
Row 126,10,10 inches,15 inches
Row 127,6,10 inches,15 inches
Row 128,11,15 inches,15 inches
Row 129,10,10 inches,15 inches
Row 130,10,10 inches,15 inches
Row 131,14,15 inches,15 inches
Row 132,13,15 inches,15 inches
Row 133,7,10 inches,15 inches
Row 134,5,5 inches,15 inches
Row 135,10,10 inches,15 inches
Row 136,5,5 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,14,15 inches,15 inches
Row 139,14,15 inches,15 inches
Row 140,14,15 inches,15 inches
Row 141,6,10 inches,15 inches
Row 142,10,10 inches,15 inches
Row 143,5,5 inches,15 inches
Row 144,5,5 inches,15 inches
Row 145,13,15 inches,15 inches
Row 146,8,10 inches,15 inches
Row 147,14,15 inches,15 inches
Row 148,5,5 inches,15 inches
Row 149,15,15 inches,15 inches
Row 150,8,10 inches,15 inches
Row 151,13,15 inches,15 inches
Row 152,10,10 inches,15 inches
Row 153,15,15 inches,15 inches
Row 154,6,10 inches,15 inches
Row 155,5,5 inches,15 inches
Row 156,6,10 inches,15 inches
Row 157,14,15 inches,15 inches
Row 158,14,15 inches,15 inches
Row 159,11,15 inches,15 inches
Row 160,9,10 inches,15 inches
Row 161,11,15 inches,15 inches
Row 162,6,10 inches,15 inches
Row 163,15,15 inches,15 inches
Row 164,12,15 inches,15 inches
Row 165,13,15 inches,15 inches
Row 166,8,10 inches,15 inches
