Row,Number of Houses,Pipe Size,pipe_size
Row 1,15,15 inches,15 inches
Row 2,13,15 inches,15 inches
Row 3,10,10 inches,15 inches
Row 4,7,10 inches,15 inches
Row 5,12,15 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,12,15 inches,15 inches
Row 8,15,15 inches,15 inches
Row 9,6,10 inches,15 inches
Row 10,10,10 inches,15 inches
Row 11,10,10 inches,15 inches
Row 12,5,5 inches,15 inches
Row 13,14,15 inches,15 inches
Row 14,11,15 inches,15 inches
Row 15,13,15 inches,15 inches
Row 16,7,10 inches,15 inches
Row 17,10,10 inches,15 inches
Row 18,10,10 inches,15 inches
Row 19,10,10 inches,15 inches
Row 20,10,10 inches,15 inches
Row 21,8,10 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,7,10 inches,15 inches
Row 24,7,10 inches,15 inches
Row 25,11,15 inches,15 inches
Row 26,10,10 inches,15 inches
Row 27,11,15 inches,15 inches
Row 28,5,5 inches,15 inches
Row 29,7,10 inches,15 inches
Row 30,15,15 inches,15 inches
Row 31,13,15 inches,15 inches
Row 32,6,10 inches,15 inches
Row 33,11,15 inches,15 inches
Row 34,14,15 inches,15 inches
Row 35,12,15 inches,15 inches
Row 36,14,15 inches,15 inches
Row 37,5,5 inches,15 inches
Row 38,15,15 inches,15 inches
Row 39,10,10 inches,15 inches
Row 40,5,5 inches,15 inches
Row 41,11,15 inches,15 inches
Row 42,5,5 inches,15 inches
Row 43,13,15 inches,15 inches
Row 44,5,5 inches,15 inches
Row 45,14,15 inches,15 inches
Row 46,13,15 inches,15 inches
Row 47,7,10 inches,15 inches
Row 48,5,5 inches,15 inches
Row 49,11,15 inches,15 inches
Row 50,15,15 inches,15 inches
Row 51,10,10 inches,15 inches
Row 52,6,10 inches,15 inches
Row 53,7,10 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,12,15 inches,15 inches
Row 56,11,15 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,12,15 inches,15 inches
Row 59,13,15 inches,15 inches
Row 60,8,10 inches,15 inches
Row 61,8,10 inches,15 inches
Row 62,12,15 inches,15 inches
Row 63,7,10 inches,15 inches
Row 64,10,10 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,15,15 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,5,5 inches,15 inches
Row 69,11,15 inches,15 inches
Row 70,12,15 inches,15 inches
Row 71,5,5 inches,15 inches
Row 72,12,15 inches,15 inches
Row 73,5,5 inches,15 inches
Row 74,12,15 inches,15 inches
Row 75,15,15 inches,15 inches
Row 76,7,10 inches,15 inches
Row 77,9,10 inches,15 inches
Row 78,13,15 inches,15 inches
Row 79,11,15 inches,15 inches
Row 80,13,15 inches,15 inches
Row 81,8,10 inches,15 inches
Row 82,11,15 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,8,10 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,15,15 inches,15 inches
Row 87,12,15 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,7,10 inches,15 inches
Row 91,6,10 inches,15 inches
Row 92,14,15 inches,15 inches
Row 93,9,10 inches,15 inches
Row 94,13,15 inches,15 inches
Row 95,5,5 inches,15 inches
Row 96,7,10 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,6,10 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,5,5 inches,15 inches
Row 101,13,15 inches,15 inches
Row 102,10,10 inches,15 inches
Row 103,9,10 inches,15 inches
Row 104,6,10 inches,15 inches
Row 105,11,15 inches,15 inches
Row 106,6,10 inches,15 inches
Row 107,14,15 inches,15 inches
Row 108,11,15 inches,15 inches
Row 109,5,5 inches,15 inches
Row 110,7,10 inches,15 inches
Row 111,13,15 inches,15 inches
Row 112,5,5 inches,15 inches
Row 113,5,5 inches,15 inches
Row 114,10,10 inches,15 inches
Row 115,8,10 inches,15 inches
Row 116,7,10 inches,15 inches
Row 117,9,10 inches,15 inches
Row 118,6,10 inches,15 inches
Row 119,13,15 inches,15 inches
Row 120,13,15 inches,15 inches
Row 121,9,10 inches,15 inches
Row 122,11,15 inches,15 inches
Row 123,11,15 inches,15 inches
Row 124,8,10 inches,15 inches
Row 125,5,5 inches,15 inches
Row 126,13,15 inches,15 inches
Row 127,10,10 inches,15 inches
Row 128,8,10 inches,15 inches
Row 129,10,10 inches,15 inches
Row 130,8,10 inches,15 inches
Row 131,9,10 inches,15 inches
Row 132,6,10 inches,15 inches
Row 133,5,5 inches,15 inches
Row 134,6,10 inches,15 inches
Row 135,9,10 inches,15 inches
Row 136,9,10 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,13,15 inches,15 inches
Row 139,9,10 inches,15 inches
Row 140,10,10 inches,15 inches
Row 141,12,15 inches,15 inches
Row 142,8,10 inches,15 inches
Row 143,9,10 inches,15 inches
