Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,5,5 inches,15 inches
Row 3,5,5 inches,15 inches
Row 4,5,5 inches,15 inches
Row 5,12,15 inches,15 inches
Row 6,11,15 inches,15 inches
Row 7,10,10 inches,15 inches
Row 8,11,15 inches,15 inches
Row 9,7,10 inches,15 inches
Row 10,6,10 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,12,15 inches,15 inches
Row 13,13,15 inches,15 inches
Row 14,9,10 inches,15 inches
Row 15,8,10 inches,15 inches
Row 16,6,10 inches,15 inches
Row 17,12,15 inches,15 inches
Row 18,13,15 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,13,15 inches,15 inches
Row 21,6,10 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,15,15 inches,15 inches
Row 26,14,15 inches,15 inches
Row 27,9,10 inches,15 inches
Row 28,6,10 inches,15 inches
Row 29,8,10 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,11,15 inches,15 inches
Row 32,13,15 inches,15 inches
Row 33,9,10 inches,15 inches
Row 34,6,10 inches,15 inches
Row 35,9,10 inches,15 inches
Row 36,12,15 inches,15 inches
Row 37,5,5 inches,15 inches
Row 38,9,10 inches,15 inches
Row 39,12,15 inches,15 inches
Row 40,14,15 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,12,15 inches,15 inches
Row 43,15,15 inches,15 inches
Row 44,13,15 inches,15 inches
Row 45,11,15 inches,15 inches
Row 46,13,15 inches,15 inches
Row 47,8,10 inches,15 inches
Row 48,5,5 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,13,15 inches,15 inches
Row 51,5,5 inches,15 inches
Row 52,9,10 inches,15 inches
Row 53,9,10 inches,15 inches
Row 54,11,15 inches,15 inches
Row 55,6,10 inches,15 inches
Row 56,12,15 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,15,15 inches,15 inches
Row 60,10,10 inches,15 inches
Row 61,14,15 inches,15 inches
Row 62,11,15 inches,15 inches
Row 63,7,10 inches,15 inches
Row 64,9,10 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,14,15 inches,15 inches
Row 67,8,10 inches,15 inches
Row 68,5,5 inches,15 inches
Row 69,6,10 inches,15 inches
Row 70,11,15 inches,15 inches
Row 71,8,10 inches,15 inches
Row 72,15,15 inches,15 inches
Row 73,13,15 inches,15 inches
Row 74,6,10 inches,15 inches
Row 75,8,10 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,15,15 inches,15 inches
Row 78,14,15 inches,15 inches
Row 79,11,15 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,15,15 inches,15 inches
Row 82,9,10 inches,15 inches
Row 83,9,10 inches,15 inches
Row 84,11,15 inches,15 inches
Row 85,9,10 inches,15 inches
Row 86,12,15 inches,15 inches
Row 87,15,15 inches,15 inches
Row 88,7,10 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,12,15 inches,15 inches
Row 91,13,15 inches,15 inches
Row 92,13,15 inches,15 inches
Row 93,11,15 inches,15 inches
Row 94,6,10 inches,15 inches
Row 95,7,10 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,12,15 inches,15 inches
Row 98,12,15 inches,15 inches
Row 99,11,15 inches,15 inches
Row 100,7,10 inches,15 inches
Row 101,10,10 inches,15 inches
Row 102,5,5 inches,15 inches
Row 103,14,15 inches,15 inches
Row 104,13,15 inches,15 inches
Row 105,6,10 inches,15 inches
Row 106,13,15 inches,15 inches
Row 107,9,10 inches,15 inches
Row 108,5,5 inches,15 inches
Row 109,5,5 inches,15 inches
Row 110,7,10 inches,15 inches
Row 111,11,15 inches,15 inches
Row 112,7,10 inches,15 inches
Row 113,14,15 inches,15 inches
Row 114,9,10 inches,15 inches
Row 115,8,10 inches,15 inches
Row 116,12,15 inches,15 inches
Row 117,6,10 inches,15 inches
Row 118,6,10 inches,15 inches
Row 119,15,15 inches,15 inches
Row 120,12,15 inches,15 inches
Row 121,7,10 inches,15 inches
Row 122,7,10 inches,15 inches
Row 123,12,15 inches,15 inches
Row 124,13,15 inches,15 inches
Row 125,6,10 inches,15 inches
Row 126,6,10 inches,15 inches
Row 127,10,10 inches,15 inches
Row 128,13,15 inches,15 inches
Row 129,5,5 inches,15 inches
Row 130,15,15 inches,15 inches
Row 131,5,5 inches,15 inches
Row 132,11,15 inches,15 inches
Row 133,9,10 inches,15 inches
Row 134,13,15 inches,15 inches
Row 135,11,15 inches,15 inches
Row 136,5,5 inches,15 inches
Row 137,10,10 inches,15 inches
Row 138,6,10 inches,15 inches
Row 139,15,15 inches,15 inches
Row 140,7,10 inches,15 inches
Row 141,10,10 inches,15 inches
Row 142,6,10 inches,15 inches
Row 143,11,15 inches,15 inches
Row 144,15,15 inches,15 inches
Row 145,13,15 inches,15 inches
Row 146,9,10 inches,15 inches
Row 147,8,10 inches,15 inches
Row 148,6,10 inches,15 inches
Row 149,12,15 inches,15 inches
Row 150,13,15 inches,15 inches
Row 151,11,15 inches,15 inches
Row 152,10,10 inches,15 inches
Row 153,9,10 inches,15 inches
Row 154,12,15 inches,15 inches
Row 155,11,15 inches,15 inches
Row 156,6,10 inches,15 inches
Row 157,9,10 inches,15 inches
Row 158,13,15 inches,15 inches
Row 159,6,10 inches,15 inches
Row 160,6,10 inches,15 inches
Row 161,13,15 inches,15 inches
Row 162,8,10 inches,15 inches
Row 163,5,5 inches,15 inches
