Row,Number of Houses,Pipe Size,pipe_size
Row 1,9,10 inches,15 inches
Row 2,7,10 inches,15 inches
Row 3,5,5 inches,15 inches
Row 4,6,10 inches,15 inches
Row 5,5,5 inches,15 inches
Row 6,7,10 inches,15 inches
Row 7,11,15 inches,15 inches
Row 8,12,15 inches,15 inches
Row 9,8,10 inches,15 inches
Row 10,14,15 inches,15 inches
Row 11,11,15 inches,15 inches
Row 12,10,10 inches,15 inches
Row 13,8,10 inches,15 inches
Row 14,6,10 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,12,15 inches,15 inches
Row 17,12,15 inches,15 inches
Row 18,14,15 inches,15 inches
Row 19,5,5 inches,15 inches
Row 20,9,10 inches,15 inches
Row 21,15,15 inches,15 inches
Row 22,8,10 inches,15 inches
Row 23,14,15 inches,15 inches
Row 24,6,10 inches,15 inches
Row 25,11,15 inches,15 inches
Row 26,8,10 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,7,10 inches,15 inches
Row 29,12,15 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,8,10 inches,15 inches
Row 32,13,15 inches,15 inches
Row 33,5,5 inches,15 inches
Row 34,9,10 inches,15 inches
Row 35,8,10 inches,15 inches
Row 36,8,10 inches,15 inches
Row 37,10,10 inches,15 inches
Row 38,6,10 inches,15 inches
Row 39,15,15 inches,15 inches
Row 40,8,10 inches,15 inches
Row 41,7,10 inches,15 inches
Row 42,6,10 inches,15 inches
Row 43,9,10 inches,15 inches
Row 44,12,15 inches,15 inches
Row 45,7,10 inches,15 inches
Row 46,7,10 inches,15 inches
Row 47,10,10 inches,15 inches
Row 48,12,15 inches,15 inches
Row 49,8,10 inches,15 inches
Row 50,8,10 inches,15 inches
Row 51,13,15 inches,15 inches
Row 52,6,10 inches,15 inches
Row 53,7,10 inches,15 inches
Row 54,12,15 inches,15 inches
Row 55,11,15 inches,15 inches
Row 56,8,10 inches,15 inches
Row 57,5,5 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,14,15 inches,15 inches
Row 60,5,5 inches,15 inches
Row 61,8,10 inches,15 inches
Row 62,5,5 inches,15 inches
Row 63,5,5 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,8,10 inches,15 inches
Row 66,14,15 inches,15 inches
Row 67,7,10 inches,15 inches
Row 68,11,15 inches,15 inches
Row 69,15,15 inches,15 inches
Row 70,7,10 inches,15 inches
Row 71,13,15 inches,15 inches
Row 72,15,15 inches,15 inches
Row 73,14,15 inches,15 inches
Row 74,10,10 inches,15 inches
Row 75,6,10 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,13,15 inches,15 inches
Row 78,5,5 inches,15 inches
Row 79,13,15 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,13,15 inches,15 inches
Row 82,7,10 inches,15 inches
Row 83,13,15 inches,15 inches
Row 84,13,15 inches,15 inches
Row 85,12,15 inches,15 inches
Row 86,5,5 inches,15 inches
Row 87,6,10 inches,15 inches
Row 88,6,10 inches,15 inches
Row 89,9,10 inches,15 inches
Row 90,13,15 inches,15 inches
Row 91,15,15 inches,15 inches
Row 92,10,10 inches,15 inches
Row 93,11,15 inches,15 inches
Row 94,12,15 inches,15 inches
Row 95,15,15 inches,15 inches
Row 96,14,15 inches,15 inches
Row 97,8,10 inches,15 inches
Row 98,13,15 inches,15 inches
Row 99,11,15 inches,15 inches
Row 100,15,15 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,5,5 inches,15 inches
Row 103,6,10 inches,15 inches
Row 104,7,10 inches,15 inches
Row 105,12,15 inches,15 inches
Row 106,9,10 inches,15 inches
Row 107,7,10 inches,15 inches
Row 108,5,5 inches,15 inches
Row 109,9,10 inches,15 inches
Row 110,9,10 inches,15 inches
Row 111,11,15 inches,15 inches
Row 112,5,5 inches,15 inches
Row 113,14,15 inches,15 inches
Row 114,5,5 inches,15 inches
Row 115,6,10 inches,15 inches
Row 116,10,10 inches,15 inches
Row 117,8,10 inches,15 inches
Row 118,8,10 inches,15 inches
Row 119,9,10 inches,15 inches
Row 120,15,15 inches,15 inches
Row 121,15,15 inches,15 inches
Row 122,15,15 inches,15 inches
Row 123,8,10 inches,15 inches
Row 124,12,15 inches,15 inches
Row 125,14,15 inches,15 inches
Row 126,14,15 inches,15 inches
Row 127,15,15 inches,15 inches
Row 128,7,10 inches,15 inches
Row 129,9,10 inches,15 inches
Row 130,6,10 inches,15 inches
Row 131,12,15 inches,15 inches
Row 132,14,15 inches,15 inches
Row 133,6,10 inches,15 inches
Row 134,7,10 inches,15 inches
Row 135,13,15 inches,15 inches
Row 136,14,15 inches,15 inches
Row 137,14,15 inches,15 inches
Row 138,7,10 inches,15 inches
Row 139,11,15 inches,15 inches
Row 140,12,15 inches,15 inches
