Row,Number of Houses,Pipe Size,pipe_size
Row 1,11,15 inches,15 inches
Row 2,9,10 inches,15 inches
Row 3,15,15 inches,15 inches
Row 4,7,10 inches,15 inches
Row 5,8,10 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,12,15 inches,15 inches
Row 8,5,5 inches,15 inches
Row 9,8,10 inches,15 inches
Row 10,12,15 inches,15 inches
Row 11,6,10 inches,15 inches
Row 12,5,5 inches,15 inches
Row 13,8,10 inches,15 inches
Row 14,5,5 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,15,15 inches,15 inches
Row 17,9,10 inches,15 inches
Row 18,10,10 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,14,15 inches,15 inches
Row 23,7,10 inches,15 inches
Row 24,15,15 inches,15 inches
Row 25,14,15 inches,15 inches
Row 26,14,15 inches,15 inches
Row 27,5,5 inches,15 inches
Row 28,7,10 inches,15 inches
Row 29,9,10 inches,15 inches
Row 30,13,15 inches,15 inches
Row 31,8,10 inches,15 inches
Row 32,14,15 inches,15 inches
Row 33,11,15 inches,15 inches
Row 34,8,10 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,9,10 inches,15 inches
Row 37,10,10 inches,15 inches
Row 38,7,10 inches,15 inches
Row 39,15,15 inches,15 inches
Row 40,7,10 inches,15 inches
Row 41,5,5 inches,15 inches
Row 42,6,10 inches,15 inches
Row 43,8,10 inches,15 inches
Row 44,15,15 inches,15 inches
Row 45,9,10 inches,15 inches
Row 46,5,5 inches,15 inches
Row 47,15,15 inches,15 inches
Row 48,8,10 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,8,10 inches,15 inches
Row 51,14,15 inches,15 inches
Row 52,7,10 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,9,10 inches,15 inches
Row 55,15,15 inches,15 inches
Row 56,13,15 inches,15 inches
Row 57,13,15 inches,15 inches
Row 58,11,15 inches,15 inches
Row 59,15,15 inches,15 inches
Row 60,6,10 inches,15 inches
Row 61,12,15 inches,15 inches
Row 62,6,10 inches,15 inches
Row 63,14,15 inches,15 inches
Row 64,11,15 inches,15 inches
Row 65,7,10 inches,15 inches
Row 66,8,10 inches,15 inches
Row 67,11,15 inches,15 inches
Row 68,11,15 inches,15 inches
Row 69,10,10 inches,15 inches
Row 70,9,10 inches,15 inches
Row 71,5,5 inches,15 inches
Row 72,5,5 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,10,10 inches,15 inches
Row 75,9,10 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,10,10 inches,15 inches
Row 78,13,15 inches,15 inches
Row 79,11,15 inches,15 inches
Row 80,11,15 inches,15 inches
Row 81,8,10 inches,15 inches
Row 82,5,5 inches,15 inches
Row 83,11,15 inches,15 inches
Row 84,15,15 inches,15 inches
Row 85,13,15 inches,15 inches
Row 86,9,10 inches,15 inches
Row 87,14,15 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,5,5 inches,15 inches
Row 90,15,15 inches,15 inches
Row 91,9,10 inches,15 inches
Row 92,10,10 inches,15 inches
Row 93,13,15 inches,15 inches
Row 94,14,15 inches,15 inches
Row 95,13,15 inches,15 inches
Row 96,12,15 inches,15 inches
Row 97,10,10 inches,15 inches
Row 98,10,10 inches,15 inches
Row 99,7,10 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,12,15 inches,15 inches
Row 103,14,15 inches,15 inches
Row 104,11,15 inches,15 inches
Row 105,8,10 inches,15 inches
Row 106,14,15 inches,15 inches
Row 107,9,10 inches,15 inches
Row 108,13,15 inches,15 inches
Row 109,15,15 inches,15 inches
Row 110,13,15 inches,15 inches
Row 111,6,10 inches,15 inches
Row 112,8,10 inches,15 inches
Row 113,5,5 inches,15 inches
Row 114,11,15 inches,15 inches
Row 115,5,5 inches,15 inches
Row 116,10,10 inches,15 inches
Row 117,14,15 inches,15 inches
Row 118,6,10 inches,15 inches
Row 119,9,10 inches,15 inches
Row 120,12,15 inches,15 inches
Row 121,13,15 inches,15 inches
Row 122,7,10 inches,15 inches
Row 123,12,15 inches,15 inches
Row 124,14,15 inches,15 inches
Row 125,7,10 inches,15 inches
Row 126,12,15 inches,15 inches
Row 127,13,15 inches,15 inches
Row 128,6,10 inches,15 inches
Row 129,15,15 inches,15 inches
Row 130,6,10 inches,15 inches
Row 131,10,10 inches,15 inches
Row 132,9,10 inches,15 inches
Row 133,8,10 inches,15 inches
Row 134,15,15 inches,15 inches
Row 135,9,10 inches,15 inches
Row 136,9,10 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,8,10 inches,15 inches
Row 139,8,10 inches,15 inches
Row 140,6,10 inches,15 inches
Row 141,9,10 inches,15 inches
