Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,10,10 inches
Row 3,12,15 inches
Row 4,5,5 inches
Row 5,6,10 inches
Row 6,9,10 inches
Row 7,7,10 inches
Row 8,12,15 inches
Row 9,13,15 inches
Row 10,8,10 inches
Row 11,12,15 inches
Row 12,14,15 inches
Row 13,10,10 inches
Row 14,10,10 inches
Row 15,5,5 inches
Row 16,11,15 inches
Row 17,15,15 inches
Row 18,10,10 inches
Row 19,12,15 inches
Row 20,9,10 inches
Row 21,8,10 inches
Row 22,12,15 inches
Row 23,7,10 inches
Row 24,7,10 inches
Row 25,14,15 inches
Row 26,15,15 inches
Row 27,14,15 inches
Row 28,12,15 inches
Row 29,9,10 inches
Row 30,11,15 inches
Row 31,13,15 inches
Row 32,7,10 inches
Row 33,6,10 inches
Row 34,10,10 inches
Row 35,10,10 inches
Row 36,8,10 inches
Row 37,14,15 inches
Row 38,12,15 inches
Row 39,14,15 inches
Row 40,7,10 inches
Row 41,13,15 inches
Row 42,6,10 inches
Row 43,11,15 inches
Row 44,5,5 inches
Row 45,10,10 inches
Row 46,5,5 inches
Row 47,10,10 inches
Row 48,5,5 inches
Row 49,14,15 inches
Row 50,10,10 inches
Row 51,5,5 inches
Row 52,5,5 inches
Row 53,5,5 inches
Row 54,10,10 inches
Row 55,12,15 inches
Row 56,15,15 inches
Row 57,5,5 inches
Row 58,9,10 inches
Row 59,6,10 inches
Row 60,8,10 inches
Row 61,5,5 inches
Row 62,13,15 inches
Row 63,12,15 inches
Row 64,8,10 inches
Row 65,8,10 inches
Row 66,10,10 inches
Row 67,15,15 inches
Row 68,14,15 inches
Row 69,12,15 inches
Row 70,13,15 inches
Row 71,6,10 inches
Row 72,15,15 inches
Row 73,5,5 inches
Row 74,9,10 inches
Row 75,8,10 inches
Row 76,5,5 inches
Row 77,7,10 inches
Row 78,10,10 inches
Row 79,11,15 inches
Row 80,9,10 inches
Row 81,11,15 inches
Row 82,9,10 inches
Row 83,9,10 inches
Row 84,10,10 inches
Row 85,12,15 inches
Row 86,9,10 inches
Row 87,11,15 inches
Row 88,14,15 inches
Row 89,13,15 inches
Row 90,14,15 inches
Row 91,8,10 inches
Row 92,11,15 inches
Row 93,13,15 inches
Row 94,15,15 inches
Row 95,14,15 inches
Row 96,13,15 inches
Row 97,9,10 inches
Row 98,11,15 inches
Row 99,13,15 inches
Row 100,9,10 inches
Row 101,13,15 inches
Row 102,6,10 inches
Row 103,15,15 inches
Row 104,5,5 inches
