Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,10,10 inches
Row 3,5,5 inches
Row 4,10,10 inches
Row 5,12,15 inches
Row 6,11,15 inches
Row 7,11,15 inches
Row 8,14,15 inches
Row 9,6,10 inches
Row 10,6,10 inches
Row 11,6,10 inches
Row 12,9,10 inches
Row 13,15,15 inches
Row 14,8,10 inches
Row 15,7,10 inches
Row 16,7,10 inches
Row 17,6,10 inches
Row 18,13,15 inches
Row 19,5,5 inches
Row 20,5,5 inches
Row 21,13,15 inches
Row 22,8,10 inches
Row 23,12,15 inches
Row 24,5,5 inches
Row 25,15,15 inches
Row 26,13,15 inches
Row 27,15,15 inches
Row 28,5,5 inches
Row 29,7,10 inches
Row 30,7,10 inches
Row 31,5,5 inches
Row 32,5,5 inches
Row 33,15,15 inches
Row 34,11,15 inches
Row 35,14,15 inches
Row 36,6,10 inches
Row 37,5,5 inches
Row 38,7,10 inches
Row 39,14,15 inches
Row 40,9,10 inches
Row 41,12,15 inches
Row 42,7,10 inches
Row 43,12,15 inches
Row 44,11,15 inches
Row 45,11,15 inches
Row 46,7,10 inches
Row 47,12,15 inches
Row 48,7,10 inches
Row 49,15,15 inches
Row 50,5,5 inches
Row 51,5,5 inches
Row 52,6,10 inches
Row 53,5,5 inches
Row 54,8,10 inches
Row 55,13,15 inches
Row 56,9,10 inches
Row 57,10,10 inches
Row 58,7,10 inches
Row 59,12,15 inches
Row 60,10,10 inches
Row 61,14,15 inches
Row 62,9,10 inches
Row 63,5,5 inches
Row 64,12,15 inches
Row 65,15,15 inches
Row 66,14,15 inches
Row 67,13,15 inches
Row 68,7,10 inches
Row 69,5,5 inches
Row 70,12,15 inches
Row 71,5,5 inches
Row 72,9,10 inches
Row 73,11,15 inches
Row 74,10,10 inches
Row 75,5,5 inches
Row 76,10,10 inches
Row 77,6,10 inches
Row 78,11,15 inches
Row 79,15,15 inches
Row 80,6,10 inches
Row 81,10,10 inches
Row 82,11,15 inches
Row 83,9,10 inches
Row 84,6,10 inches
Row 85,12,15 inches
Row 86,13,15 inches
Row 87,11,15 inches
Row 88,6,10 inches
Row 89,14,15 inches
Row 90,12,15 inches
Row 91,15,15 inches
Row 92,11,15 inches
Row 93,9,10 inches
Row 94,5,5 inches
Row 95,15,15 inches
Row 96,8,10 inches
Row 97,14,15 inches
Row 98,6,10 inches
Row 99,14,15 inches
Row 100,9,10 inches
Row 101,15,15 inches
Row 102,7,10 inches
Row 103,13,15 inches
Row 104,8,10 inches
Row 105,12,15 inches
Row 106,13,15 inches
Row 107,6,10 inches
Row 108,12,15 inches
Row 109,12,15 inches
Row 110,10,10 inches
Row 111,9,10 inches
Row 112,15,15 inches
Row 113,5,5 inches
Row 114,9,10 inches
Row 115,9,10 inches
Row 116,14,15 inches
Row 117,15,15 inches
Row 118,14,15 inches
Row 119,9,10 inches
Row 120,14,15 inches
Row 121,14,15 inches
Row 122,10,10 inches
Row 123,15,15 inches
Row 124,13,15 inches
Row 125,13,15 inches
Row 126,12,15 inches
Row 127,14,15 inches
Row 128,5,5 inches
Row 129,6,10 inches
Row 130,5,5 inches
Row 131,8,10 inches
Row 132,5,5 inches
Row 133,9,10 inches
Row 134,15,15 inches
Row 135,5,5 inches
Row 136,8,10 inches
Row 137,8,10 inches
Row 138,8,10 inches
Row 139,5,5 inches
Row 140,11,15 inches
Row 141,8,10 inches
Row 142,12,15 inches
Row 143,7,10 inches
Row 144,12,15 inches
Row 145,15,15 inches
Row 146,5,5 inches
Row 147,5,5 inches
Row 148,10,10 inches
Row 149,14,15 inches
Row 150,14,15 inches
Row 151,9,10 inches
Row 152,14,15 inches
Row 153,6,10 inches
Row 154,15,15 inches
Row 155,13,15 inches
Row 156,14,15 inches
Row 157,15,15 inches
Row 158,10,10 inches
Row 159,6,10 inches
Row 160,13,15 inches
Row 161,10,10 inches
Row 162,6,10 inches
Row 163,12,15 inches
Row 164,10,10 inches
Row 165,14,15 inches
Row 166,6,10 inches
Row 167,7,10 inches
Row 168,6,10 inches
Row 169,14,15 inches
