Row,Number of Houses,Pipe Size,pipe_size
Row 1,6,10 inches,15 inches
Row 2,5,5 inches,15 inches
Row 3,12,15 inches,15 inches
Row 4,15,15 inches,15 inches
Row 5,14,15 inches,15 inches
Row 6,12,15 inches,15 inches
Row 7,15,15 inches,15 inches
Row 8,6,10 inches,15 inches
Row 9,6,10 inches,15 inches
Row 10,7,10 inches,15 inches
Row 11,9,10 inches,15 inches
Row 12,15,15 inches,15 inches
Row 13,11,15 inches,15 inches
Row 14,5,5 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,7,10 inches,15 inches
Row 17,10,10 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,6,10 inches,15 inches
Row 20,6,10 inches,15 inches
Row 21,6,10 inches,15 inches
Row 22,8,10 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,8,10 inches,15 inches
Row 25,13,15 inches,15 inches
Row 26,15,15 inches,15 inches
Row 27,9,10 inches,15 inches
Row 28,8,10 inches,15 inches
Row 29,10,10 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,5,5 inches,15 inches
Row 32,9,10 inches,15 inches
Row 33,13,15 inches,15 inches
Row 34,8,10 inches,15 inches
Row 35,5,5 inches,15 inches
Row 36,11,15 inches,15 inches
Row 37,9,10 inches,15 inches
Row 38,13,15 inches,15 inches
Row 39,11,15 inches,15 inches
Row 40,15,15 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,7,10 inches,15 inches
Row 43,9,10 inches,15 inches
Row 44,9,10 inches,15 inches
Row 45,14,15 inches,15 inches
Row 46,9,10 inches,15 inches
Row 47,5,5 inches,15 inches
Row 48,10,10 inches,15 inches
Row 49,10,10 inches,15 inches
Row 50,9,10 inches,15 inches
Row 51,8,10 inches,15 inches
Row 52,6,10 inches,15 inches
Row 53,15,15 inches,15 inches
Row 54,7,10 inches,15 inches
Row 55,14,15 inches,15 inches
Row 56,15,15 inches,15 inches
Row 57,5,5 inches,15 inches
Row 58,13,15 inches,15 inches
Row 59,14,15 inches,15 inches
Row 60,11,15 inches,15 inches
Row 61,13,15 inches,15 inches
Row 62,8,10 inches,15 inches
Row 63,14,15 inches,15 inches
Row 64,11,15 inches,15 inches
Row 65,15,15 inches,15 inches
Row 66,8,10 inches,15 inches
Row 67,14,15 inches,15 inches
Row 68,14,15 inches,15 inches
Row 69,9,10 inches,15 inches
Row 70,14,15 inches,15 inches
Row 71,6,10 inches,15 inches
Row 72,12,15 inches,15 inches
Row 73,8,10 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,11,15 inches,15 inches
Row 76,8,10 inches,15 inches
Row 77,6,10 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,13,15 inches,15 inches
Row 80,7,10 inches,15 inches
Row 81,13,15 inches,15 inches
Row 82,9,10 inches,15 inches
Row 83,13,15 inches,15 inches
Row 84,14,15 inches,15 inches
Row 85,13,15 inches,15 inches
Row 86,15,15 inches,15 inches
Row 87,11,15 inches,15 inches
Row 88,12,15 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,7,10 inches,15 inches
Row 91,7,10 inches,15 inches
Row 92,7,10 inches,15 inches
Row 93,10,10 inches,15 inches
Row 94,13,15 inches,15 inches
Row 95,14,15 inches,15 inches
Row 96,6,10 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,8,10 inches,15 inches
Row 99,5,5 inches,15 inches
Row 100,15,15 inches,15 inches
Row 101,13,15 inches,15 inches
Row 102,11,15 inches,15 inches
Row 103,9,10 inches,15 inches
Row 104,5,5 inches,15 inches
Row 105,5,5 inches,15 inches
Row 106,14,15 inches,15 inches
Row 107,6,10 inches,15 inches
Row 108,7,10 inches,15 inches
Row 109,14,15 inches,15 inches
Row 110,11,15 inches,15 inches
Row 111,7,10 inches,15 inches
Row 112,10,10 inches,15 inches
Row 113,8,10 inches,15 inches
Row 114,9,10 inches,15 inches
Row 115,11,15 inches,15 inches
Row 116,6,10 inches,15 inches
Row 117,5,5 inches,15 inches
Row 118,6,10 inches,15 inches
Row 119,9,10 inches,15 inches
Row 120,8,10 inches,15 inches
Row 121,8,10 inches,15 inches
Row 122,10,10 inches,15 inches
Row 123,14,15 inches,15 inches
Row 124,9,10 inches,15 inches
Row 125,6,10 inches,15 inches
Row 126,8,10 inches,15 inches
Row 127,10,10 inches,15 inches
Row 128,13,15 inches,15 inches
Row 129,6,10 inches,15 inches
Row 130,6,10 inches,15 inches
Row 131,10,10 inches,15 inches
Row 132,7,10 inches,15 inches
Row 133,13,15 inches,15 inches
Row 134,9,10 inches,15 inches
Row 135,6,10 inches,15 inches
Row 136,8,10 inches,15 inches
Row 137,8,10 inches,15 inches
Row 138,10,10 inches,15 inches
Row 139,14,15 inches,15 inches
Row 140,12,15 inches,15 inches
Row 141,8,10 inches,15 inches
Row 142,5,5 inches,15 inches
Row 143,13,15 inches,15 inches
Row 144,9,10 inches,15 inches
Row 145,6,10 inches,15 inches
Row 146,15,15 inches,15 inches
Row 147,15,15 inches,15 inches
Row 148,5,5 inches,15 inches
Row 149,8,10 inches,15 inches
Row 150,11,15 inches,15 inches
Row 151,9,10 inches,15 inches
Row 152,9,10 inches,15 inches
Row 153,12,15 inches,15 inches
Row 154,15,15 inches,15 inches
Row 155,11,15 inches,15 inches
Row 156,6,10 inches,15 inches
Row 157,11,15 inches,15 inches
Row 158,10,10 inches,15 inches
Row 159,5,5 inches,15 inches
Row 160,9,10 inches,15 inches
Row 161,11,15 inches,15 inches
Row 162,11,15 inches,15 inches
Row 163,9,10 inches,15 inches
Row 164,6,10 inches,15 inches
Row 165,11,15 inches,15 inches
